P1;1;5;6;
P2;1;4;7;
P3;2;3;7;
P4;2;3;7;
P5;2;5;7;
P6;1;5;6;
P7;1;4;7;
P8;1;3;6;
P9;2;5;6;
P10;1;3;7;
P11;2;5;6;
P12;2;5;7;
P13;2;3;6;
P14;1;3;7;
P15;1;4;6;
P16;2;4;7;
P17;1;4;6;
P18;1;5;6;
P19;2;3;7;
P20;1;5;6;
P21;2;3;7;
P22;2;3;7;
P23;1;5;6;
P24;1;5;6;
P25;1;4;6;
P26;1;5;6;
P27;1;4;7;
P28;2;3;7;
P29;1;4;7;
P30;1;4;7;
P31;1;4;6;
P32;2;4;7;
P33;1;3;7;
P34;1;5;6;
P35;1;3;6;
P36;1;4;6;
P37;2;3;7;
P38;2;4;7;
P39;1;3;7;
P40;2;4;7;
P41;1;3;7;
P42;1;5;6;
P43;1;3;6;
P44;1;5;6;
P45;1;3;7;
P46;2;3;7;
P47;1;3;7;
P48;2;4;6;
P49;1;5;6;
P50;1;3;7;
P51;1;3;7;
P52;2;4;6;
P53;1;3;7;
P54;1;3;7;
P55;1;5;6;
P56;2;4;7;
P57;2;5;6;
P58;2;3;6;
P59;2;3;7;
P60;2;3;7;
P61;2;3;6;
P62;2;4;7;
P63;2;4;7;
P64;1;5;6;
P65;2;4;7;
P66;2;4;7;
P67;1;4;6;
P68;1;5;6;
P69;1;4;7;
P70;1;4;6;
P71;1;3;7;
P72;2;4;7;
P73;2;5;6;
P74;1;5;6;
P75;1;5;7;
P76;1;3;7;
P77;2;5;6;
P78;1;5;7;
P79;2;5;6;
P80;2;4;6;
P81;2;4;6;
P82;2;3;7;
P83;1;4;6;
P84;1;4;6;
P85;2;3;7;
P86;1;5;6;
P87;2;4;6;
P88;1;3;7;
P89;2;4;7;
P90;2;5;6;
P91;2;5;6;
P92;2;5;7;
P93;2;4;6;
P94;1;3;7;
P95;1;3;7;
P96;2;4;6;
P97;1;3;7;
P98;2;5;6;
P99;1;3;7;
P100;2;5;6;
P101;2;5;6;
P102;2;5;6;
P103;2;5;6;
