P1;2;3;7;
P2;2;5;7;
P3;1;3;6;
P4;1;4;7;
P5;1;3;6;
P6;2;4;7;
P7;2;3;6;
P8;2;3;7;
P9;1;3;6;
P10;1;5;6;
P11;1;5;7;
P12;2;3;7;
P13;1;3;6;
P14;2;3;7;
P15;2;5;7;
P16;2;5;6;
P17;2;3;7;
P18;1;3;6;
P19;1;5;6;
P20;1;4;6;
P21;1;3;7;
P22;2;3;7;
P23;1;4;6;
P24;2;3;6;
P25;1;3;6;
P26;1;4;6;
P27;2;5;6;
P28;2;4;7;
P29;2;4;7;
P30;2;3;7;
P31;2;3;7;
P32;2;4;6;
P33;1;5;6;
P34;1;5;7;
P35;2;4;6;
P36;1;3;7;
P37;2;4;6;
P38;1;4;6;
P39;2;5;6;
P40;1;3;7;
P41;2;4;7;
P42;2;4;6;
P43;2;3;6;
P44;1;3;7;
P45;1;5;6;
P46;2;5;6;
P47;1;4;7;
P48;1;5;6;
P49;1;5;6;
P50;1;3;7;
P51;1;5;6;
P52;2;5;7;
P53;2;5;7;
P54;2;5;7;
P55;1;5;6;
P56;1;4;7;
P57;1;5;6;
P58;1;3;7;
P59;2;3;7;
P60;2;5;6;
P61;2;5;6;
P62;1;3;7;
P63;2;3;7;
P64;2;5;6;
P65;1;4;6;
P66;2;5;7;
P67;2;5;7;
P68;1;5;6;
P69;1;4;6;
P70;1;3;6;
P71;1;3;7;
P72;2;4;6;
P73;2;5;7;
P74;1;3;7;
P75;1;5;7;
P76;1;4;6;
P77;1;3;7;
P78;2;3;7;
P79;1;3;7;
P80;2;4;6;
P81;1;5;6;
P82;2;5;6;
P83;1;4;6;
P84;2;3;7;
P85;1;5;6;
P86;2;4;6;
P87;1;3;7;
P88;1;4;6;
P89;1;5;6;
P90;1;5;6;
P91;1;3;7;
P92;1;5;7;
P93;1;3;7;
P94;1;4;6;
P95;1;3;7;
P96;1;5;6;
P97;1;4;6;
P98;1;4;7;
