P1;1;4;6;
P2;1;5;6;
P3;2;3;7;
P4;2;5;6;
P5;2;3;7;
P6;2;3;7;
P7;2;4;7;
P8;1;5;6;
P9;2;4;7;
P10;2;4;6;
P11;1;5;7;
P12;1;5;6;
P13;2;5;7;
P14;2;3;6;
P15;1;5;6;
P16;1;5;7;
P17;1;5;7;
P18;2;4;6;
P19;1;3;7;
P20;1;4;7;
P21;1;5;7;
P22;1;3;6;
P23;2;4;6;
P24;2;5;6;
P25;2;5;6;
P26;2;4;7;
P27;1;4;6;
P28;2;5;7;
P29;1;3;7;
P30;1;3;7;
P31;1;5;6;
P32;1;5;6;
P33;1;3;6;
P34;2;5;7;
P35;1;5;7;
P36;2;4;7;
P37;1;4;6;
P38;1;3;6;
P39;1;5;7;
P40;2;4;7;
P41;1;5;6;
P42;2;4;7;
P43;2;4;7;
P44;2;5;7;
P45;2;4;6;
P46;2;3;7;
P47;1;5;6;
P48;2;5;6;
P49;2;4;7;
P50;1;3;6;
P51;2;3;7;
P52;1;4;7;
P53;2;5;6;
P54;1;3;6;
P55;2;4;7;
P56;2;3;7;
P57;1;3;6;
P58;1;4;7;
P59;2;3;7;
P60;2;3;7;
P61;1;5;6;
P62;2;3;7;
P63;1;4;7;
P64;1;3;7;
P65;1;4;7;
P66;1;5;6;
P67;1;5;6;
P68;1;4;6;
P69;1;3;7;
P70;1;3;7;
P71;1;5;6;
P72;1;5;6;
P73;2;4;7;
P74;2;5;6;
P75;1;5;6;
P76;1;5;6;
P77;2;5;6;
P78;1;5;6;
P79;2;3;7;
P80;2;5;7;
P81;1;5;6;
P82;2;5;7;
P83;2;3;6;
P84;1;4;7;
P85;1;3;6;
P86;1;5;6;
P87;2;3;6;
P88;2;4;7;
P89;1;5;6;
P90;1;4;6;
P91;1;5;7;
P92;1;4;6;
P93;1;4;6;
P94;1;4;6;
P95;1;4;6;
P96;1;5;7;
P97;1;4;7;
P98;1;5;6;
