P1;1;3;7;
P2;2;4;6;
P3;2;4;6;
P4;1;3;7;
P5;2;5;6;
P6;2;5;7;
P7;2;5;7;
P8;2;3;7;
P9;1;5;6;
P10;1;3;7;
P11;2;4;7;
P12;2;5;6;
P13;1;5;7;
P14;2;4;6;
P15;2;5;7;
P16;1;4;6;
P17;2;3;7;
P18;1;5;6;
P19;1;5;6;
P20;1;5;6;
P21;2;3;7;
P22;2;4;6;
P23;2;4;6;
P24;2;4;7;
P25;2;3;7;
P26;1;4;7;
P27;2;3;6;
P28;1;3;7;
P29;2;5;7;
P30;2;4;7;
P31;2;3;7;
P32;1;4;6;
P33;1;4;6;
P34;1;3;7;
P35;1;3;6;
P36;1;4;6;
P37;2;4;7;
P38;1;3;6;
P39;2;4;7;
P40;1;3;7;
P41;2;3;7;
P42;1;3;7;
P43;2;5;6;
P44;1;3;7;
P45;1;3;7;
P46;2;4;6;
P47;1;3;7;
P48;1;5;6;
P49;1;3;6;
P50;1;4;6;
P51;2;3;7;
P52;2;3;7;
P53;1;3;6;
P54;1;4;6;
P55;1;3;7;
P56;1;5;7;
P57;2;4;6;
P58;1;5;7;
P59;2;3;7;
P60;2;3;7;
P61;2;5;6;
P62;1;5;6;
P63;1;4;6;
P64;1;4;6;
P65;2;5;6;
P66;1;5;6;
P67;1;4;6;
P68;1;5;7;
P69;1;5;7;
P70;1;5;6;
P71;2;5;6;
P72;2;3;7;
P73;1;3;7;
P74;1;5;6;
P75;2;3;6;
P76;2;4;6;
P77;1;3;7;
P78;1;4;6;
P79;1;3;7;
P80;2;3;7;
P81;1;3;7;
P82;1;4;6;
P83;2;3;7;
P84;1;3;7;
P85;2;5;6;
P86;2;5;6;
P87;1;3;6;
P88;1;3;7;
P89;2;3;7;
P90;1;3;7;
P91;1;3;7;
P92;1;3;7;
P93;1;4;7;
P94;2;5;6;
P95;2;5;6;
P96;1;5;6;
P97;1;5;6;
P98;1;5;6;
P99;1;3;7;
P100;2;5;6;
P101;1;4;7;
