P1;2;5;7;
P2;1;3;6;
P3;2;4;7;
P4;1;5;7;
P5;1;5;6;
P6;1;3;6;
P7;2;5;7;
P8;2;3;7;
P9;2;4;7;
P10;1;5;7;
P11;1;4;6;
P12;1;5;7;
P13;1;3;6;
P14;2;3;7;
P15;1;3;6;
P16;1;3;7;
P17;2;4;7;
P18;1;3;7;
P19;2;3;6;
P20;1;4;6;
P21;2;4;6;
P22;1;5;6;
P23;2;4;6;
P24;2;3;6;
P25;2;4;6;
P26;1;4;7;
P27;1;3;7;
P28;1;5;7;
P29;1;3;7;
P30;1;5;7;
P31;1;3;7;
P32;2;4;6;
P33;1;3;7;
P34;2;5;7;
P35;2;4;7;
P36;2;3;7;
P37;1;5;6;
P38;2;3;7;
P39;1;5;6;
P40;2;3;6;
P41;2;4;6;
P42;1;4;6;
P43;1;4;6;
P44;1;3;7;
P45;1;4;6;
P46;2;4;6;
P47;1;5;6;
P48;2;3;6;
P49;2;3;7;
P50;2;5;6;
P51;1;3;7;
P52;2;3;6;
P53;1;3;7;
P54;1;3;7;
P55;1;5;6;
P56;2;3;7;
P57;2;3;7;
P58;2;3;7;
P59;2;3;7;
P60;1;3;7;
P61;2;3;7;
P62;1;5;6;
P63;1;5;6;
P64;2;5;6;
P65;2;4;6;
P66;2;4;6;
P67;2;5;6;
P68;2;5;7;
P69;1;5;6;
P70;1;5;6;
P71;2;5;7;
P72;2;3;7;
P73;1;5;6;
P74;1;5;6;
P75;2;4;7;
P76;1;4;6;
P77;2;3;7;
P78;1;3;6;
P79;1;5;7;
P80;1;3;6;
P81;1;4;7;
P82;2;3;7;
P83;2;3;7;
P84;2;3;6;
P85;2;4;7;
P86;2;4;7;
P87;2;5;7;
P88;2;3;6;
P89;1;5;6;
P90;2;3;7;
P91;1;5;6;
P92;1;4;7;
P93;2;3;7;
P94;1;4;7;
P95;1;4;7;
P96;2;5;7;
P97;2;5;6;
P98;2;3;6;
