Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;1.0;0.0;1.0;15.0;27.0;0.5555555555555556;1.0;1.0;1.8;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;1.0;1.0;0.7142857142857143;29.0;25.0;0.7435897435897436;0.6410256410256411;1.16;1.0;0.9375;0.9375;0.0;0.0;0.4528301886792453;0.5471698113207547;0.0;0.0;0.0;0.0
3.0;1.0;1.0;0.3214285714285714;33.0;24.0;0.7857142857142857;0.4615384615384615;1.375;1.0;0.8333333333333334;2.5;1.0;0.0;0.5873015873015873;0.4126984126984127;0.0;0.0;0.0;0.0
4.0;2.0;1.0;0.40625;37.0;28.0;0.74;0.4666666666666667;1.3214285714285714;1.0;0.8333333333333334;2.5;1.0;0.0;0.6617647058823529;0.3382352941176471;0.0;0.0;0.0;0.0
5.0;2.0;1.0;0.4423076923076923;67.0;38.0;0.7444444444444445;0.4222222222222222;1.763157894736842;1.0;0.9375;0.9375;0.0;0.0;0.487012987012987;0.4025974025974026;0.1103896103896103;0.0;0.0;1.0
6.0;1.0;1.0;0.3015873015873015;78.0;24.0;0.8041237113402062;0.2758620689655172;3.25;1.0;2.5;0.8333333333333334;0.0;1.0;0.4581005586592179;0.3687150837988827;0.1508379888268156;0.0055865921787709;0.0167597765363128;1.0
6.0;2.0;1.0;0.3035714285714285;71.0;22.0;0.8068181818181818;0.282051282051282;3.227272727272727;1.0;2.5;0.8333333333333334;0.0;1.0;0.4319526627218935;0.4260355029585799;0.0710059171597633;0.0;0.0710059171597633;1.0
6.0;3.0;1.0;0.3818181818181818;70.0;26.0;0.7692307692307693;0.3209876543209876;2.6923076923076925;1.0;2.5;0.8333333333333334;0.0;1.0;0.4606060606060606;0.4181818181818181;0.0606060606060606;0.0;0.0606060606060606;1.0
3.0;4.0;1.0;0.8918918918918919;52.0;48.0;0.611764705882353;0.5647058823529412;1.0833333333333333;1.0;0.9375;0.9375;0.0;0.0;0.4430379746835443;0.4113924050632911;0.0949367088607595;0.0;0.050632911392405;0.0
3.0;4.0;1.0;0.8947368421052632;43.0;49.0;0.5584415584415584;0.5632183908045977;1.0;1.1395348837209305;0.8333333333333334;2.5;1.0;0.0;0.5373134328358209;0.3283582089552239;0.0820895522388059;0.0074626865671641;0.044776119402985;0.0
