Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;0.0;1.0;1.0;1.0;15.0;18.0;21.0;1.0;1.0;1.0;1.0;1.2;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.0;0.3333333333333333;0.0;1.0;20.0;18.0;51.0;0.4;0.3103448275862069;0.8360655737704918;1.1111111111111112;1.0;2.833333333333333;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.8076923076923077;0.1923076923076923;0.0;0.0;0.0;1.0
0.0;1.0;1.0;0.2;0.52;1.0;15.0;25.0;46.0;0.2830188679245283;0.4545454545454545;0.71875;1.0;1.6666666666666667;3.066666666666667;0.9090909090909092;1.0909090909090908;1.9090909090909087;1.0;1.0;0.0;0.8383458646616542;0.1616541353383458;0.0;0.0;0.0;1.0
0.0;1.0;1.0;0.0;1.0;1.0;10.0;32.0;41.0;0.2;0.6153846153846154;0.6721311475409836;1.0;3.2;4.1;0.9090909090909092;1.0909090909090908;1.9090909090909087;1.0;1.0;0.0;0.8742138364779874;0.1257861635220125;0.0;0.0;0.0;0.0
3.0;1.0;2.0;1.0;0.5;0.875;55.0;38.0;56.0;0.5;0.336283185840708;0.4827586206896552;1.4473684210526316;1.0;1.4736842105263157;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8771084337349397;0.1144578313253012;0.0012048192771084;0.0012048192771084;0.0060240963855421;2.0
2.0;0.0;2.0;0.6097560975609756;0.1219512195121951;1.0;40.0;23.0;55.0;0.4651162790697674;0.2584269662921348;0.6470588235294118;1.7391304347826086;1.0;2.391304347826087;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.9076723016905072;0.0923276983094928;0.0;0.0;0.0;2.0
1.0;1.0;0.0;1.0;0.7;0.5;35.0;32.0;24.0;0.5932203389830508;0.5161290322580645;0.4137931034482758;1.4583333333333333;1.3333333333333333;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.8980797636632201;0.0649926144756277;0.0265878877400295;0.0;0.0103397341211226;2.0
1.0;0.0;1.0;0.7894736842105263;0.4736842105263157;1.0;30.0;27.0;33.0;0.5172413793103449;0.4426229508196721;0.5789473684210527;1.1111111111111112;1.0;1.2222222222222223;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.9019607843137256;0.0648567119155354;0.0256410256410256;0.004524886877828;0.0030165912518853;1.0
1.0;1.0;1.0;0.5555555555555556;1.0;0.7037037037037037;30.0;39.0;33.0;0.3947368421052631;0.5342465753424658;0.44;1.0;1.3;1.1;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8781204111600588;0.0895741556534508;0.0249632892804698;0.0044052863436123;0.0029368575624082;2.0
0.0;2.0;0.0;0.3448275862068966;1.0;0.0;25.0;47.0;14.0;0.4629629629629629;0.8245614035087719;0.2641509433962264;1.7857142857142858;3.357142857142857;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.925;0.0696428571428571;0.0;0.0017857142857142;0.0035714285714285;2.0
