Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;0.0;0.7777777777777778;1.0;0.0;22.0;27.0;21.0;0.7096774193548387;0.7941176470588235;0.5675675675675675;1.0476190476190477;1.2857142857142858;1.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.951048951048951;0.0223776223776223;0.0251748251748251;0.0013986013986013;0.0;2.0
1.0;0.0;1.0;1.0;0.2352941176470588;0.9411764705882352;32.0;22.0;30.0;0.6153846153846154;0.4;0.5882352941176471;1.4545454545454546;1.0;1.3636363636363635;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.9325396825396826;0.0489417989417989;0.0105820105820105;0.0;0.0079365079365079;2.0
1.0;0.0;1.0;0.48;0.0;1.0;27.0;18.0;39.0;0.5192307692307693;0.3272727272727272;0.7647058823529411;1.5;1.0;2.1666666666666665;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.9333333333333332;0.0448484848484848;0.0096969696969696;0.0;0.0121212121212121;1.0
0.0;1.0;1.0;0.35;0.65;1.0;22.0;25.0;34.0;0.4;0.4807692307692308;0.6296296296296297;1.0;1.1363636363636365;1.5454545454545454;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.952914798206278;0.0448430493273542;0.0;0.0022421524663677;0.0;1.0
1.0;1.0;1.0;0.85;1.0;0.75;32.0;32.0;29.0;0.4776119402985074;0.5;0.4393939393939394;1.103448275862069;1.103448275862069;1.0;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.9312638580931264;0.0576496674057649;0.0;0.0;0.0110864745011086;2.0
0.0;0.0;1.0;0.2941176470588235;0.4705882352941176;1.0;20.0;20.0;31.0;0.4444444444444444;0.4761904761904761;0.7045454545454546;1.0;1.0;1.55;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.9411764705882352;0.0346020761245674;0.0242214532871972;0.0;0.0;2.0
1.0;1.0;1.0;0.5357142857142857;0.6071428571428571;1.0;30.0;35.0;49.0;0.4;0.4487179487179487;0.6049382716049383;1.0;1.1666666666666667;1.6333333333333333;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8940886699507389;0.0738916256157635;0.0135467980295566;0.001231527093596;0.0172413793103448;0.0
1.0;1.0;1.0;1.0;0.96;0.92;35.0;42.0;44.0;0.4268292682926829;0.4666666666666667;0.4731182795698925;1.0;1.2;1.2571428571428571;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.8938826466916354;0.0898876404494382;0.0037453183520599;0.0024968789013732;0.0099875156054931;0.0
2.0;1.0;1.0;1.0;0.6333333333333333;0.6;40.0;37.0;39.0;0.5194805194805194;0.4352941176470588;0.4431818181818182;1.0810810810810811;1.0;1.054054054054054;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.8858218318695107;0.0840652446675031;0.0213299874529485;0.0062735257214554;0.0025094102885821;0.0
3.0;0.0;0.0;1.0;0.34375;0.3125;42.0;29.0;31.0;0.6666666666666666;0.4084507042253521;0.4189189189189189;1.4482758620689655;1.0;1.0689655172413792;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.9078947368421052;0.0697368421052631;0.0184210526315789;0.0;0.0039473684210526;0.0
0.0;2.0;0.0;0.0;1.0;0.108695652173913;10.0;64.0;26.0;0.1639344262295081;0.927536231884058;0.3611111111111111;1.0;6.4;2.6;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.8948948948948949;0.0765765765765765;0.024024024024024;0.0045045045045045;0.0;0.0
0.0;2.0;0.0;0.0526315789473684;1.0;0.0;12.0;56.0;21.0;0.24;0.9655172413793104;0.3442622950819672;1.0;4.666666666666667;1.75;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.90625;0.0625;0.0078125;0.0078125;0.015625;0.0
0.0;2.0;0.0;0.2121212121212121;1.0;0.0;17.0;51.0;21.0;0.34;0.8793103448275862;0.3442622950819672;1.0;3.0;1.2352941176470589;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.8823529411764706;0.0619195046439628;0.0309597523219814;0.0;0.0247678018575851;0.0
1.0;1.0;0.0;1.0;1.0;0.0;30.0;33.0;21.0;0.6666666666666666;0.6875;0.4117647058823529;1.4285714285714286;1.5714285714285714;1.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9082125603864736;0.072463768115942;0.0;0.0;0.0193236714975845;2.0
1.0;0.0;0.0;1.0;0.9166666666666666;0.0;27.0;29.0;14.0;0.7105263157894737;0.7073170731707317;0.3783783783783784;1.9285714285714288;2.071428571428572;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.8864265927977839;0.0637119113573407;0.038781163434903;0.0;0.0110803324099723;2.0
0.0;0.0;0.0;0.7777777777777778;0.6666666666666666;1.0;22.0;24.0;23.0;0.5945945945945946;0.6;0.6388888888888888;1.0;1.0909090909090908;1.0454545454545454;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.8781869688385269;0.0623229461756373;0.0509915014164305;0.0084985835694051;0.0;2.0
0.0;0.0;1.0;0.238095238095238;0.1904761904761904;1.0;20.0;22.0;35.0;0.4444444444444444;0.4583333333333333;0.7954545454545454;1.0;1.1;1.75;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.8668555240793201;0.0849858356940509;0.0396600566572237;0.0;0.0084985835694051;1.0
0.0;0.0;0.0;0.3;1.0;0.0;18.0;28.0;14.0;0.6428571428571429;0.9032258064516128;0.5185185185185185;1.2857142857142858;2.0;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.9318181818181818;0.0492424242424242;0.0113636363636363;0.0075757575757575;0.0;2.0
0.0;0.0;0.0;0.0;0.6363636363636364;1.0;15.0;25.0;25.0;0.4545454545454545;0.6944444444444444;0.78125;1.0;1.6666666666666667;1.6666666666666667;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.9090909090909092;0.0681818181818181;0.0;0.0;0.0227272727272727;0.0
0.0;0.0;0.0;0.0;0.0;1.0;10.0;18.0;27.0;0.625;0.75;1.0;1.0;1.8;2.7;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.93;0.03;0.0;0.0;0.04;0.0
0.0;0.0;0.0;1.0;0.0;0.4285714285714285;17.0;18.0;24.0;0.85;0.6428571428571429;0.7741935483870968;1.0;1.0588235294117647;1.411764705882353;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.9137055837563453;0.0507614213197969;0.0050761421319796;0.0;0.0304568527918781;0.0
0.0;0.0;0.0;1.0;0.0;0.0;17.0;18.0;21.0;1.0;0.9;0.9130434782608696;1.0;1.0588235294117647;1.2352941176470589;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8823529411764706;0.0196078431372549;0.0098039215686274;0.0098039215686274;0.0784313725490196;1.0
0.0;0.0;0.0;1.0;0.0;0.0;20.0;12.0;21.0;1.0;0.7058823529411765;0.8076923076923077;1.6666666666666667;1.0;1.75;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.5974025974025974;0.0649350649350649;0.1818181818181818;0.0389610389610389;0.1168831168831168;1.0
