Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
4.0;1.0;1.0;0.1481481481481481;69.0;23.0;0.8961038961038961;0.2987012987012987;3.0;1.0;0.9375;0.9375;0.0;0.0;0.4806201550387597;0.3255813953488372;0.1937984496124031;0.0;0.0;0.0
5.0;1.0;1.0;0.1515151515151515;71.0;25.0;0.8765432098765432;0.2747252747252747;2.84;1.0;0.8333333333333334;2.5;1.0;0.0;0.59375;0.2578125;0.1484375;0.0;0.0;0.0
5.0;2.0;1.0;0.1764705882352941;73.0;27.0;0.8588235294117647;0.2842105263157894;2.703703703703704;1.0;0.8333333333333334;2.5;1.0;0.0;0.5369127516778524;0.3758389261744966;0.087248322147651;0.0;0.0;0.0
8.0;3.0;1.0;0.3170731707317073;97.0;41.0;0.7886178861788617;0.3333333333333333;2.365853658536585;1.0;0.9375;0.9375;0.0;0.0;0.6390532544378699;0.2899408284023668;0.0355029585798816;0.0177514792899408;0.0177514792899408;0.0
8.0;4.0;1.0;0.3440860215053763;108.0;47.0;0.7714285714285715;0.3357142857142857;2.297872340425532;1.0;0.9375;0.9375;0.0;0.0;0.7396449704142012;0.2189349112426035;0.0059171597633136;0.0177514792899408;0.0177514792899408;1.0
9.0;4.0;1.0;0.46875;111.0;50.0;0.7115384615384616;0.3424657534246575;2.22;1.0;2.5;0.8333333333333334;0.0;1.0;0.75;0.175531914893617;0.0;0.026595744680851;0.0478723404255319;1.0
11.0;3.0;1.0;0.3773584905660377;121.0;45.0;0.7515527950310559;0.2980132450331126;2.688888888888889;1.0;2.5;0.8333333333333334;0.0;1.0;0.7192118226600985;0.1970443349753694;0.0492610837438423;0.0098522167487684;0.0246305418719211;1.0
10.0;5.0;1.0;0.49;115.0;64.0;0.7012195121951219;0.3902439024390244;1.796875;1.0;0.9375;0.9375;0.0;0.0;0.7129186602870813;0.2248803827751196;0.0047846889952153;0.0;0.0574162679425837;1.0
11.0;6.0;1.0;0.5486725663716814;128.0;67.0;0.6736842105263158;0.3722222222222222;1.9104477611940296;1.0;2.5;0.8333333333333334;0.0;1.0;0.7028112449799196;0.2289156626506024;0.0160642570281124;0.0200803212851405;0.0321285140562249;1.0
12.0;7.0;1.0;0.512;140.0;69.0;0.6862745098039216;0.3556701030927835;2.028985507246377;1.0;2.5;0.8333333333333334;0.0;1.0;0.7297297297297297;0.2393822393822393;0.0038610038610038;0.0;0.027027027027027;1.0
12.0;8.0;1.0;0.5371900826446281;136.0;70.0;0.6766169154228856;0.3664921465968586;1.9428571428571428;1.0;2.5;0.8333333333333334;0.0;1.0;0.75;0.2016129032258064;0.0080645161290322;0.0040322580645161;0.0362903225806451;1.0
11.0;8.0;1.0;0.5294117647058824;134.0;68.0;0.6802030456852792;0.3636363636363636;1.9705882352941175;1.0;2.5;0.8333333333333334;0.0;1.0;0.7428571428571429;0.1918367346938775;0.0204081632653061;0.0;0.0448979591836734;1.0
12.0;8.0;1.0;0.6990291262135923;118.0;87.0;0.6210526315789474;0.4578947368421052;1.3563218390804597;1.0;0.9375;0.9375;0.0;0.0;0.7352941176470589;0.1386554621848739;0.0714285714285714;0.0126050420168067;0.042016806722689;0.0
13.0;8.0;1.0;0.6101694915254238;123.0;87.0;0.6307692307692307;0.424390243902439;1.4137931034482758;1.0;0.8333333333333334;2.5;1.0;0.0;0.7509881422924901;0.1304347826086956;0.067193675889328;0.0118577075098814;0.0395256916996047;0.0
14.0;8.0;1.0;0.648854961832061;146.0;100.0;0.6320346320346321;0.4329004329004329;1.46;1.0;0.9375;0.9375;0.0;0.0;0.8537549407114624;0.0869565217391304;0.0513833992094861;0.0;0.0079051383399209;1.0
13.0;9.0;1.0;0.7615384615384615;145.0;104.0;0.5942622950819673;0.4444444444444444;1.3942307692307692;1.0;2.5;0.8333333333333334;0.0;1.0;0.8237410071942446;0.118705035971223;0.0431654676258992;0.0107913669064748;0.0035971223021582;1.0
13.0;7.0;1.0;0.5882352941176471;151.0;85.0;0.6536796536796536;0.3846153846153846;1.776470588235294;1.0;2.5;0.8333333333333334;0.0;1.0;0.8;0.1592592592592592;0.0185185185185185;0.0;0.0222222222222222;1.0
14.0;8.0;1.0;0.49375;175.0;84.0;0.6889763779527559;0.3442622950819672;2.083333333333333;1.0;2.5;0.8333333333333334;0.0;1.0;0.7785016286644951;0.1726384364820846;0.0;0.006514657980456;0.0423452768729641;1.0
14.0;9.0;1.0;0.525;175.0;89.0;0.6756756756756757;0.357429718875502;1.9662921348314608;1.0;2.5;0.8333333333333334;0.0;1.0;0.782051282051282;0.1698717948717948;0.0;0.0064102564102564;0.0416666666666666;1.0
19.0;10.0;1.0;0.5401069518716578;202.0;116.0;0.6666666666666666;0.3828382838283828;1.7413793103448276;1.0;0.9375;0.9375;0.0;0.0;0.8205128205128205;0.1367521367521367;0.037037037037037;0.0;0.0056980056980056;0.0
19.0;11.0;1.0;0.45;235.0;114.0;0.7035928143712575;0.3413173652694611;2.06140350877193;1.0;0.9375;0.9375;0.0;0.0;0.848404255319149;0.1170212765957446;0.0;0.0079787234042553;0.026595744680851;0.0
19.0;19.0;1.0;0.7041666666666667;255.0;184.0;0.6014150943396226;0.4339622641509434;1.3858695652173914;1.0;0.9375;0.9375;0.0;0.0;0.8665254237288136;0.1186440677966101;0.0084745762711864;0.0042372881355932;0.0021186440677966;1.0
