Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;3.0;0.375;1.0;17.0;47.0;0.3469387755102041;0.7966101694915254;1.0;2.764705882352941;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;5.0;0.25;1.0;20.0;75.0;0.25;0.8333333333333334;1.0;3.75;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;7.0;0.2537313432835821;1.0;22.0;82.0;0.247191011235955;0.8282828282828283;1.0;3.727272727272727;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4.0;11.0;0.2924528301886792;1.0;46.0;121.0;0.3026315789473684;0.7960526315789473;1.0;2.630434782608696;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
7.0;14.0;0.3197278911564626;1.0;62.0;162.0;0.2966507177033493;0.7751196172248804;1.0;2.6129032258064515;0.9375;0.9375;0.0;0.0;0.7983539094650206;0.2016460905349794;0.0;0.0;0.0;1.0
8.0;18.0;0.2783505154639175;1.0;69.0;209.0;0.2623574144486692;0.7946768060836502;1.0;3.028985507246377;0.9375;0.9375;0.0;0.0;0.8266666666666667;0.1733333333333333;0.0;0.0;0.0;1.0
10.0;21.0;0.2444444444444444;1.0;70.0;240.0;0.2372881355932203;0.8135593220338984;1.0;3.4285714285714284;0.9375;0.9375;0.0;0.0;0.8641975308641975;0.1080246913580246;0.0277777777777777;0.0;0.0;1.0
11.0;23.0;0.2292490118577075;1.0;73.0;268.0;0.2239263803680981;0.8220858895705522;1.0;3.671232876712329;0.9375;0.9375;0.0;0.0;0.8271276595744681;0.1170212765957446;0.0558510638297872;0.0;0.0;1.0
12.0;28.0;0.2063492063492063;1.0;80.0;330.0;0.2025316455696202;0.8354430379746836;1.0;4.125;0.9375;0.9375;0.0;0.0;0.8755760368663594;0.0806451612903225;0.0437788018433179;0.0;0.0;0.0
16.0;29.0;0.3498452012383901;1.0;128.0;338.0;0.2838137472283814;0.7494456762749445;1.0;2.640625;0.9375;0.9375;0.0;0.0;0.8532289628180039;0.1017612524461839;0.0273972602739726;0.0058708414872798;0.0117416829745596;0.0
16.0;29.0;0.3887147335423197;1.0;129.0;334.0;0.2879464285714285;0.7292576419213974;1.0;2.5891472868217056;0.8333333333333334;2.5;1.0;0.0;0.8280373831775701;0.102803738317757;0.0411214953271028;0.0;0.02803738317757;0.0
20.0;31.0;0.4380403458213256;1.0;167.0;362.0;0.3249027237354085;0.7042801556420234;1.0;2.167664670658682;0.9375;0.9375;0.0;0.0;0.855917667238422;0.0874785591766723;0.0308747855917667;0.006861063464837;0.0188679245283018;0.0
21.0;31.0;0.4797687861271676;1.0;171.0;361.0;0.3307543520309478;0.6850094876660342;1.0;2.111111111111111;0.8333333333333334;2.5;1.0;0.0;0.8707482993197279;0.0833333333333333;0.0272108843537414;0.0034013605442176;0.0153061224489795;0.0
21.0;33.0;0.4329896907216495;1.0;173.0;403.0;0.3083778966131907;0.7057793345008757;1.0;2.3294797687861277;0.8333333333333334;2.5;1.0;0.0;0.8769716088328076;0.0867507886435331;0.0157728706624605;0.0;0.0205047318611987;0.0
22.0;33.0;0.4430051813471503;1.0;176.0;401.0;0.3131672597864768;0.701048951048951;1.0;2.278409090909091;0.8333333333333334;2.5;1.0;0.0;0.8883572567783095;0.0813397129186602;0.0127591706539074;0.0031897926634768;0.0143540669856459;0.0
22.0;32.0;0.4545454545454545;1.0;180.0;400.0;0.3185840707964602;0.6956521739130435;1.0;2.2222222222222223;0.8333333333333334;2.5;1.0;0.0;0.8974358974358975;0.078525641025641;0.0112179487179487;0.0016025641025641;0.0112179487179487;0.0
23.0;32.0;0.4633507853403141;1.0;182.0;397.0;0.3226950354609929;0.6916376306620209;1.0;2.181318681318681;0.8333333333333334;2.5;1.0;0.0;0.8775510204081632;0.108320251177394;0.0062794348508634;0.0;0.0078492935635792;0.0
33.0;34.0;0.594272076372315;1.0;264.0;434.0;0.3865300146412884;0.6354319180087847;1.0;1.643939393939394;0.9375;0.9375;0.0;0.0;0.8553137003841229;0.1344430217669654;0.0064020486555697;0.0038412291933418;0.0;1.0
34.0;35.0;0.6153846153846154;1.0;279.0;434.0;0.3940677966101695;0.6217765042979942;1.0;1.5555555555555556;2.5;0.8333333333333334;0.0;1.0;0.8492647058823529;0.125;0.0049019607843137;0.0049019607843137;0.0159313725490196;0.0
