Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;1.0;0.0;15.0;10.0;1.0;0.6666666666666666;1.5;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.90104772991851;0.069848661233993;0.019790454016298;0.0034924330616996;0.0058207217694994;1.0
0.0;1.0;0.1666666666666666;1.0;11.0;10.0;0.6470588235294118;0.9090909090909092;1.1;1.0;2.0;0.8;0.0;1.0;0.9228915662650602;0.0578313253012048;0.0108433734939759;0.0;0.008433734939759;0.0
1.0;1.0;1.0;0.5;16.0;9.0;0.7619047619047619;0.4736842105263157;1.7777777777777777;1.0;1.2;0.8;1.0;1.0;0.9193742478941036;0.0541516245487364;0.0084235860409145;0.0;0.0180505415162454;1.0
0.0;0.0;1.0;0.75;10.0;7.0;0.7692307692307693;0.6363636363636364;1.4285714285714286;1.0;1.2;0.8;1.0;1.0;0.9159561510353228;0.0657734470158343;0.0097442143727162;0.0;0.0085261875761266;1.0
1.0;0.0;1.0;0.0;21.0;4.0;1.0;0.2666666666666666;5.25;1.0;2.0;0.8;0.0;1.0;0.9254108723135273;0.0581542351453855;0.0;0.0025284450063211;0.0139064475347661;1.0
1.0;0.0;1.0;0.0;18.0;10.0;1.0;0.5555555555555556;1.8;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.913099870298314;0.0635538261997405;0.0129701686121919;0.0;0.0103761348897535;1.0
0.0;2.0;0.0;1.0;10.0;20.0;0.5;1.0;1.0;2.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.9281767955801103;0.0414364640883977;0.0165745856353591;0.0;0.0138121546961325;0.0
0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9333333333333332;0.0478260869565217;0.0159420289855072;0.0028985507246376;0.0;0.0
0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9194029850746268;0.0552238805970149;0.0238805970149253;0.0014925373134328;0.0;0.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.9671848013816926;0.0086355785837651;0.0241796200345423;0.0;0.0;1.0
0.0;0.0;1.0;1.0;14.0;8.0;0.7777777777777778;0.6666666666666666;1.75;1.0;2.0;0.8;0.0;1.0;0.8838709677419355;0.0887096774193548;0.0112903225806451;0.0032258064516129;0.0129032258064516;1.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.9338235294117648;0.0367647058823529;0.0294117647058823;0.0;0.0;1.0
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.9034749034749034;0.081081081081081;0.0038610038610038;0.0115830115830115;0.0;1.0
1.0;0.0;1.0;0.0;22.0;4.0;1.0;0.25;5.5;1.0;2.0;0.8;0.0;1.0;0.9135802469135802;0.037037037037037;0.0;0.0;0.0493827160493827;1.0
0.0;0.0;1.0;0.0;13.0;4.0;1.0;0.5714285714285714;3.25;1.0;2.0;0.8;0.0;1.0;0.8793103448275862;0.1077586206896551;0.0;0.0;0.0129310344827586;1.0
0.0;0.0;1.0;0.0;15.0;10.0;1.0;0.6666666666666666;1.5;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.847457627118644;0.0338983050847457;0.0338983050847457;0.0;0.0847457627118644;1.0
0.0;0.0;1.0;0.0;11.0;4.0;1.0;0.8;2.75;1.0;2.0;0.8;0.0;1.0;0.6046511627906976;0.3255813953488372;0.0465116279069767;0.0;0.0232558139534883;1.0
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.4444444444444444;0.5555555555555556;0.0;0.0;0.0;1.0
0.0;0.0;1.0;0.0;14.0;10.0;1.0;0.7142857142857143;1.4;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
