Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8453815261044176;0.0963855421686747;0.0522088353413654;0.0060240963855421;0.0;0.0
0.0;1.0;0.5555555555555556;1.0;11.0;19.0;0.55;0.7916666666666666;1.0;1.7272727272727273;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8469184890656064;0.0934393638170974;0.0318091451292246;0.0;0.0278330019880715;0.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.905982905982906;0.0744810744810744;0.0158730158730158;0.0036630036630036;0.0;0.0
0.0;0.0;1.0;0.0;12.0;10.0;1.0;0.625;1.2;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9006134969325154;0.0748466257668711;0.014723926380368;0.0024539877300613;0.007361963190184;1.0
0.0;1.0;0.4285714285714285;1.0;9.0;11.0;0.5625;0.7857142857142857;1.0;1.2222222222222223;1.2;0.8;1.0;1.0;0.8987654320987655;0.0790123456790123;0.0061728395061728;0.0037037037037037;0.0123456790123456;0.0
0.0;0.0;1.0;0.6;11.0;7.0;0.7857142857142857;0.5833333333333334;1.5714285714285714;1.0;1.2;0.8;1.0;1.0;0.9113924050632912;0.0658227848101265;0.0088607594936708;0.0037974683544303;0.010126582278481;1.0
0.0;0.0;0.3333333333333333;1.0;7.0;7.0;0.7;0.875;1.0;1.0;1.2;0.8;1.0;1.0;0.9139922978177152;0.0706033376123234;0.0102695763799743;0.0;0.0051347881899871;1.0
0.0;0.0;1.0;0.3333333333333333;16.0;6.0;0.8888888888888888;0.5;2.6666666666666665;1.0;2.0;0.8;0.0;1.0;0.9212598425196852;0.0656167979002624;0.0;0.0026246719160104;0.0104986876640419;1.0
1.0;0.0;1.0;0.1428571428571428;17.0;5.0;0.9444444444444444;0.4166666666666667;3.4;1.0;2.0;0.8;0.0;1.0;0.9202127659574468;0.0664893617021276;0.0026595744680851;0.0;0.0106382978723404;1.0
0.0;0.0;1.0;0.0;11.0;4.0;1.0;0.8;2.75;1.0;2.0;0.8;0.0;1.0;0.9226519337016574;0.0497237569060773;0.0262430939226519;0.0;0.0013812154696132;1.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8879310344827587;0.1020114942528735;0.0100574712643678;0.0;0.0;1.0
0.0;0.0;1.0;0.0;16.0;4.0;1.0;0.4;4.0;1.0;2.0;0.8;0.0;1.0;0.9;0.0818181818181818;0.009090909090909;0.0;0.009090909090909;1.0
1.0;0.0;1.0;0.0;20.0;4.0;1.0;0.2857142857142857;5.0;1.0;2.0;0.8;0.0;1.0;0.8796296296296297;0.0879629629629629;0.0169753086419753;0.0;0.015432098765432;1.0
0.0;0.0;1.0;0.0;14.0;10.0;1.0;0.7142857142857143;1.4;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.88;0.0916666666666666;0.0166666666666666;0.005;0.0066666666666666;1.0
0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.9106830122591943;0.0753064798598949;0.0035026269702276;0.0;0.010507880910683;1.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8695652173913043;0.1304347826086956;0.0;0.0;0.0;1.0
0.0;0.0;1.0;0.0;15.0;4.0;1.0;0.4444444444444444;3.75;1.0;2.0;0.8;0.0;1.0;0.6233766233766234;0.2077922077922078;0.1038961038961039;0.0;0.0649350649350649;1.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.0;0.85;0.15;0.0;0.0;0.0
