Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;1.0;0.0;1.0;10.0;17.0;0.5882352941176471;1.0;1.0;1.7;0.9090909090909092;0.9090909090909092;0.0;0.0;0.5266666666666666;0.3333333333333333;0.0933333333333333;0.0;0.0466666666666666;0.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.5060240963855421;0.4096385542168674;0.0662650602409638;0.0180722891566265;0.0;1.0
1.0;0.0;1.0;0.0;21.0;4.0;1.0;0.2666666666666666;5.25;1.0;2.0;0.8;0.0;1.0;0.4620253164556962;0.4240506329113924;0.0443037974683544;0.0;0.0696202531645569;1.0
0.0;0.0;1.0;0.0;16.0;4.0;1.0;0.4;4.0;1.0;2.0;0.8;0.0;1.0;0.5306122448979592;0.3537414965986394;0.0680272108843537;0.0068027210884353;0.0408163265306122;1.0
0.0;0.0;1.0;0.5;14.0;6.0;0.875;0.6;2.333333333333333;1.0;2.0;0.8;0.0;1.0;0.5441176470588235;0.3382352941176471;0.0588235294117647;0.0147058823529411;0.0441176470588235;1.0
0.0;0.0;0.3333333333333333;1.0;11.0;7.0;0.7857142857142857;0.875;1.5714285714285714;1.0;2.0;0.8;0.0;1.0;0.5887096774193549;0.3225806451612903;0.0564516129032258;0.0;0.032258064516129;1.0
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.6404494382022472;0.3370786516853932;0.0112359550561797;0.0112359550561797;0.0;1.0
1.0;0.0;1.0;0.0;18.0;4.0;1.0;0.3333333333333333;4.5;1.0;2.0;0.8;0.0;1.0;0.6162162162162163;0.3189189189189189;0.0162162162162162;0.0054054054054054;0.0432432432432432;1.0
0.0;2.0;0.1666666666666666;1.0;13.0;28.0;0.4193548387096774;0.9032258064516128;1.0;2.1538461538461537;0.9090909090909092;0.9090909090909092;0.0;0.0;0.6696696696696697;0.2312312312312312;0.036036036036036;0.0;0.063063063063063;0.0
0.0;2.0;0.1;1.0;7.0;20.0;0.4117647058823529;0.9523809523809524;1.0;2.857142857142857;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7320261437908496;0.218954248366013;0.0130718954248366;0.0;0.0359477124183006;0.0
1.0;0.0;1.0;0.125;18.0;11.0;0.9473684210526316;0.5789473684210527;1.6363636363636365;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7283950617283951;0.2160493827160493;0.0277777777777777;0.0;0.0277777777777777;1.0
0.0;1.0;0.5;1.0;13.0;10.0;0.6842105263157895;0.7692307692307693;1.3;1.0;2.0;0.8;0.0;1.0;0.7468354430379747;0.2120253164556962;0.0126582278481012;0.0;0.0284810126582278;0.0
1.0;0.0;1.0;0.125;14.0;5.0;0.9333333333333332;0.3846153846153846;2.8;1.0;1.2;0.8;1.0;1.0;0.7514970059880239;0.2005988023952095;0.0119760479041916;0.0089820359281437;0.0269461077844311;1.0
0.0;2.0;0.0;1.0;6.0;19.0;0.4;1.0;1.0;3.1666666666666665;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7493333333333333;0.2213333333333333;0.0;0.0053333333333333;0.024;0.0
0.0;0.0;1.0;0.0;13.0;10.0;1.0;0.7692307692307693;1.3;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8165374677002584;0.1576227390180878;0.0180878552971576;0.0;0.0077519379844961;1.0
0.0;1.0;0.0;1.0;10.0;9.0;0.6666666666666666;1.0;1.1111111111111112;1.0;2.0;0.8;0.0;1.0;0.7866323907455013;0.1979434447300771;0.0025706940874035;0.0;0.0128534704370179;1.0
0.0;0.0;0.3333333333333333;1.0;11.0;7.0;0.7857142857142857;0.875;1.5714285714285714;1.0;2.0;0.8;0.0;1.0;0.7676240208877284;0.1801566579634465;0.04177545691906;0.0;0.010443864229765;1.0
0.0;0.0;1.0;0.0;14.0;4.0;1.0;0.5;3.5;1.0;2.0;0.8;0.0;1.0;0.8165680473372781;0.1686390532544378;0.0029585798816568;0.0;0.0118343195266272;1.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8512820512820513;0.1076923076923077;0.0256410256410256;0.0153846153846153;0.0;1.0
0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.8229166666666666;0.140625;0.0052083333333333;0.0;0.03125;0.0
0.0;0.0;1.0;0.0;10.0;4.0;1.0;0.5;2.5;1.0;1.2;0.8;1.0;1.0;0.8156424581005587;0.1340782122905028;0.0111731843575419;0.0167597765363128;0.0223463687150838;1.0
1.0;0.0;1.0;0.0;17.0;4.0;1.0;0.3636363636363636;4.25;1.0;2.0;0.8;0.0;1.0;0.7674418604651163;0.1860465116279069;0.005813953488372;0.0;0.0406976744186046;1.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.0;0.391304347826087;0.6086956521739131;0.0;0.0;1.0
