Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.93733681462141;0.0496083550913838;0.0;0.0;0.0130548302872062;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;15.0;16.0;19.0;0.6666666666666666;0.8823529411764706;0.8888888888888888;1.0;1.0;3.75;4.0;4.75;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9119718309859156;0.0786384976525821;0.0023474178403755;0.0011737089201877;0.0058685446009389;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;15.0;16.0;21.0;0.5;0.7894736842105263;0.8;1.0;1.0;3.75;4.0;5.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8916372202591284;0.0930506478209658;0.0047114252061248;0.0;0.0106007067137809;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;15.0;16.0;18.0;0.8333333333333334;0.8823529411764706;0.8888888888888888;0.9473684210526316;1.0;3.0;3.2;3.6;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9081015719467956;0.0846432889963724;0.0024183796856106;0.0;0.0048367593712212;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;15.0;16.0;23.0;0.4;0.7142857142857143;0.7272727272727273;1.0;1.0;3.75;4.0;5.75;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.881578947368421;0.1016746411483253;0.0071770334928229;0.0023923444976076;0.0071770334928229;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.914032869785082;0.0809102402022756;0.0;0.0050568900126422;0.0;1.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;17.0;16.0;17.0;0.25;1.0;0.5714285714285714;0.5862068965517241;1.0;4.25;4.0;4.25;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.8951310861423221;0.0873907615480649;0.0149812734082397;0.0;0.0024968789013732;0.0
1.0;0.0;0.0;0.0;1.0;0.1;0.0;0.0;24.0;6.0;16.0;17.0;0.96;0.375;0.5925925925925926;0.6071428571428571;4.0;1.0;2.6666666666666665;2.833333333333333;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8887468030690537;0.0959079283887468;0.0140664961636828;0.0;0.0012787723785166;1.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;5.0;16.0;17.0;1.0;1.0;1.0;1.0;2.8;1.0;3.2;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.9025710419485792;0.0974289580514208;0.0;0.0;0.0;1.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;24.0;17.0;0.6363636363636364;0.3846153846153846;1.0;0.68;2.8;1.0;4.8;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8777472527472527;0.0947802197802197;0.0109890109890109;0.0;0.0164835164835164;1.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8832997987927566;0.1026156941649899;0.0;0.0;0.0140845070422535;2.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;10.0;17.0;0.7777777777777778;0.7894736842105263;1.0;0.8095238095238095;1.4;1.5;1.0;1.7;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8905579399141631;0.0901287553648068;0.0085836909871244;0.0;0.0107296137339055;2.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;21.0;6.0;17.0;0.7;1.0;0.5;0.7391304347826086;2.333333333333333;3.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8806306306306306;0.0878378378378378;0.0135135135135135;0.0045045045045045;0.0135135135135135;2.0
