Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.7772020725388601;0.1658031088082901;0.0;0.0207253886010362;0.0362694300518134;1.0
0.0;1.0;0.0;0.0;0.0;1.0;0.375;0.0;14.0;13.0;19.0;17.0;0.56;0.8125;0.7037037037037037;0.6071428571428571;1.0769230769230769;1.0;1.4615384615384617;1.3076923076923077;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.7487179487179487;0.1743589743589743;0.0564102564102564;0.0;0.0205128205128205;3.0
0.0;0.0;0.0;1.0;0.0;0.25;0.0;1.0;14.0;8.0;16.0;19.0;0.4827586206896552;0.4;0.5161290322580645;0.8636363636363636;1.75;1.0;2.0;2.375;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.7393364928909952;0.1800947867298578;0.0710900473933649;0.0094786729857819;0.0;1.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;5.0;16.0;7.0;1.0;1.0;1.0;1.0;2.8;1.0;3.2;1.4;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.7878787878787878;0.1904761904761904;0.0;0.0;0.0216450216450216;1.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;26.0;7.0;0.5833333333333334;0.3333333333333333;1.0;0.4117647058823529;2.8;1.0;5.2;1.4;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.7606060606060606;0.1909090909090909;0.0303030303030303;0.009090909090909;0.009090909090909;1.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;18.0;17.0;0.875;0.8823529411764706;1.0;0.8947368421052632;1.0;1.0714285714285714;1.2857142857142858;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8461538461538461;0.1282051282051282;0.0056980056980056;0.0085470085470085;0.0113960113960113;1.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;8.0;16.0;17.0;0.8235294117647058;1.0;0.8421052631578947;0.85;1.75;1.0;2.0;2.125;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.848;0.144;0.008;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;5.0;16.0;18.0;0.9333333333333332;0.8333333333333334;0.9411764705882352;1.0;2.8;1.0;3.2;3.6;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8226221079691517;0.1439588688946015;0.0025706940874035;0.0077120822622107;0.0231362467866323;1.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;7.0;16.0;17.0;0.875;1.0;0.8888888888888888;0.8947368421052632;2.0;1.0;2.2857142857142856;2.4285714285714284;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8204488778054863;0.1571072319201995;0.0049875311720698;0.0049875311720698;0.0124688279301745;1.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;5.0;16.0;17.0;1.0;1.0;1.0;1.0;2.8;1.0;3.2;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8946078431372549;0.0931372549019607;0.0;0.0;0.0122549019607843;1.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;34.0;17.0;0.4375;0.217391304347826;1.0;0.4857142857142857;2.8;1.0;6.8;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.9011494252873564;0.0459770114942528;0.0413793103448275;0.0;0.0114942528735632;1.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.7985611510791367;0.1822541966426858;0.0;0.0071942446043165;0.0119904076738609;0.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0625;4.0;15.0;32.0;18.0;0.1904761904761904;0.46875;0.9696969696969696;0.5294117647058824;1.0;3.75;8.0;4.5;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7478510028653295;0.1919770773638968;0.0487106017191977;0.0028653295128939;0.0085959885386819;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.2666666666666666;1.0;4.0;15.0;20.0;32.0;0.1739130434782608;0.4411764705882353;0.5714285714285714;0.8888888888888888;1.0;3.75;5.0;8.0;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8088737201365188;0.1092150170648464;0.0648464163822525;0.0;0.0170648464163822;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.7661290322580645;0.1612903225806451;0.0;0.0;0.0725806451612903;2.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.333333333333333;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.6951219512195121;0.2804878048780488;0.0;0.024390243902439;0.0;2.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.333333333333333;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7777777777777778;0.1333333333333333;0.0;0.0444444444444444;0.0444444444444444;2.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;9.0;17.0;0.8235294117647058;0.8333333333333334;1.0;0.85;1.5555555555555556;1.6666666666666667;1.0;1.8888888888888888;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.5;0.293103448275862;0.0517241379310344;0.0;0.1551724137931034;2.0
