Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
2.0;2.0;0.5357142857142857;1.0;30.0;43.0;0.5172413793103449;0.7413793103448276;1.0;1.4333333333333331;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
3.0;3.0;0.675;1.0;42.0;45.0;0.5121951219512195;0.625;1.0;1.0714285714285714;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
6.0;5.0;1.0;0.890625;79.0;72.0;0.5808823529411765;0.5294117647058824;1.0972222222222223;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
7.0;5.0;0.9571428571428572;1.0;82.0;75.0;0.5394736842105263;0.528169014084507;1.0933333333333333;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
8.0;6.0;1.0;0.8571428571428571;99.0;77.0;0.5789473684210527;0.4782608695652174;1.2857142857142858;1.0;2.5;0.8333333333333334;0.0;1.0;0.9176470588235294;0.0823529411764705;0.0;0.0;0.0;1.0
9.0;10.0;0.8773584905660378;1.0;108.0;121.0;0.5046728971962616;0.5654205607476636;1.0;1.1203703703703705;0.9375;0.9375;0.0;0.0;0.8614718614718615;0.1385281385281385;0.0;0.0;0.0;1.0
11.0;11.0;0.847457627118644;1.0;115.0;123.0;0.4935622317596566;0.5515695067264574;1.0;1.0695652173913044;2.5;0.8333333333333334;0.0;1.0;0.8934426229508197;0.1065573770491803;0.0;0.0;0.0;1.0
13.0;13.0;0.7397260273972602;1.0;123.0;161.0;0.4572490706319702;0.5985130111524164;1.0;1.3089430894308942;0.9375;0.9375;0.0;0.0;0.9136690647482014;0.0431654676258992;0.0431654676258992;0.0;0.0;0.0
14.0;14.0;0.7639751552795031;1.0;128.0;176.0;0.4429065743944637;0.5886287625418061;1.0;1.375;0.8333333333333334;2.5;1.0;0.0;0.922077922077922;0.0389610389610389;0.0389610389610389;0.0;0.0;0.0
17.0;18.0;0.9027027027027028;1.0;182.0;200.0;0.4959128065395095;0.5449591280653951;1.0;1.098901098901099;0.9375;0.9375;0.0;0.0;0.8585365853658536;0.0829268292682926;0.0585365853658536;0.0;0.0;1.0
18.0;19.0;0.8592964824120602;1.0;186.0;204.0;0.4831168831168831;0.544;1.0;1.096774193548387;2.5;0.8333333333333334;0.0;1.0;0.8767772511848341;0.0734597156398104;0.0497630331753554;0.0;0.0;1.0
22.0;24.0;0.7490774907749077;1.0;218.0;286.0;0.4458077709611452;0.5848670756646217;1.0;1.311926605504587;0.9375;0.9375;0.0;0.0;0.9132947976878611;0.0655105973025048;0.0096339113680154;0.0;0.0115606936416184;0.0
23.0;25.0;0.7622377622377622;1.0;223.0;301.0;0.4381139489194499;0.5799614643545279;1.0;1.3497757847533631;0.8333333333333334;2.5;1.0;0.0;0.918032786885246;0.0619307832422586;0.0091074681238615;0.0;0.0109289617486338;0.0
24.0;27.0;0.7491961414790996;1.0;248.0;326.0;0.443649373881932;0.5831842576028623;1.0;1.314516129032258;0.9375;0.9375;0.0;0.0;0.8859934853420195;0.0521172638436482;0.0456026058631921;0.0;0.01628664495114;1.0
26.0;28.0;0.7739938080495357;1.0;265.0;328.0;0.4506802721088435;0.5674740484429066;1.0;1.2377358490566035;2.5;0.8333333333333334;0.0;1.0;0.9124203821656052;0.0414012738853503;0.0350318471337579;0.001592356687898;0.0095541401273885;1.0
32.0;34.0;0.8116343490304709;1.0;308.0;376.0;0.460388639760837;0.5620328849028401;1.0;1.2207792207792207;0.9375;0.9375;0.0;0.0;0.9185393258426966;0.0519662921348314;0.0126404494382022;0.0014044943820224;0.0154494382022471;0.0
33.0;35.0;0.7855297157622739;1.0;309.0;402.0;0.4439655172413793;0.5694050991501416;1.0;1.300970873786408;0.8333333333333334;2.5;1.0;0.0;0.9188829787234044;0.0518617021276595;0.0093085106382978;0.0026595744680851;0.0172872340425531;0.0
34.0;35.0;0.7984496124031008;1.0;314.0;402.0;0.4479315263908702;0.5654008438818565;1.0;1.2802547770700636;0.8333333333333334;2.5;1.0;0.0;0.9194187582562748;0.0515191545574636;0.0092470277410832;0.0026420079260237;0.0171730515191545;0.0
42.0;37.0;0.8781609195402299;1.0;397.0;450.0;0.4771634615384615;0.5408653846153846;1.0;1.1335012594458438;0.9375;0.9375;0.0;0.0;0.9380022962112514;0.0378874856486796;0.0126291618828932;0.0011481056257175;0.010332950631458;1.0
