Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8354978354978355;0.1645021645021645;0.0;0.0;0.0;3.0
0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;14.0;17.0;17.0;7.0;0.8235294117647058;0.9444444444444444;0.8947368421052632;0.7;2.0;2.4285714285714284;2.4285714285714284;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.863716814159292;0.1185840707964601;0.0053097345132743;0.0017699115044247;0.0106194690265486;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;8.0;15.0;18.0;7.0;0.8;0.7142857142857143;0.8181818181818182;0.5384615384615384;1.1428571428571428;2.142857142857143;2.571428571428572;1.0;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.9021897810218978;0.0832116788321167;0.0087591240875912;0.0;0.0058394160583941;3.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;1.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.9164345403899722;0.0668523676880222;0.0;0.0027855153203342;0.0139275766016713;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;15.0;16.0;7.0;1.0;0.9375;0.9411764705882352;0.875;1.0;3.0;3.2;1.4;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.9296675191815856;0.0511508951406649;0.0012787723785166;0.0;0.0179028132992327;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;27.0;16.0;7.0;0.25;1.0;0.5714285714285714;0.3684210526315789;1.0;6.75;4.0;1.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.9131985731272296;0.0630202140309155;0.0142687277051129;0.0023781212841854;0.0071343638525564;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;17.0;16.0;7.0;0.6666666666666666;1.0;0.8888888888888888;0.7777777777777778;1.0;4.25;4.0;1.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.9268897149938042;0.0681536555142503;0.0024783147459727;0.0;0.0024783147459727;3.0
1.0;0.0;0.0;0.0;1.0;0.0;0.1111111111111111;0.0;23.0;15.0;17.0;7.0;0.9583333333333334;0.6;0.6538461538461539;0.4117647058823529;3.2857142857142856;2.142857142857143;2.4285714285714284;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8864569083447332;0.0957592339261285;0.0136798905608755;0.0027359781121751;0.0013679890560875;3.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;17.0;16.0;7.0;0.875;1.0;0.8888888888888888;0.7777777777777778;2.0;2.4285714285714284;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8895184135977338;0.0977337110481586;0.0028328611898017;0.0056657223796034;0.0042492917847025;3.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;15.0;16.0;17.0;1.0;0.8333333333333334;0.8421052631578947;0.85;1.1333333333333333;1.0;1.0666666666666669;1.1333333333333333;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.852;0.136;0.006;0.006;0.0;2.0
0.0;0.0;0.0;0.0;0.5;0.0;1.0;0.0;15.0;15.0;8.0;17.0;0.8823529411764706;0.8333333333333334;0.8888888888888888;0.85;1.875;1.875;1.0;2.125;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8486140724946695;0.1257995735607676;0.0063965884861407;0.0;0.0191897654584221;2.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.333333333333333;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8486238532110092;0.1330275229357798;0.0;0.0;0.018348623853211;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;6.0;22.0;0.7368421052631579;0.75;0.5454545454545454;1.0;2.333333333333333;2.5;1.0;3.6666666666666665;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8054298642533937;0.1628959276018099;0.0226244343891402;0.0090497737556561;0.0;2.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6666666666666666;14.0;15.0;9.0;19.0;0.7368421052631579;0.75;0.8181818181818182;0.8636363636363636;1.5555555555555556;1.6666666666666667;1.0;2.111111111111111;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8075117370892019;0.1267605633802817;0.0234741784037558;0.0;0.0422535211267605;2.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;8.0;17.0;0.875;0.8823529411764706;1.0;0.8947368421052632;1.75;1.875;1.0;2.125;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7939698492462312;0.1557788944723618;0.0100502512562814;0.0;0.0402010050251256;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;14.0;15.0;9.0;23.0;0.6086956521739131;0.625;0.6;0.8846153846153846;1.5555555555555556;1.6666666666666667;1.0;2.555555555555556;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7326732673267327;0.1782178217821782;0.0445544554455445;0.0049504950495049;0.0396039603960396;2.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.333333333333333;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.5656565656565656;0.4141414141414141;0.0;0.0101010101010101;0.0101010101010101;2.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.333333333333333;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.5176470588235295;0.4705882352941176;0.0;0.0117647058823529;0.0;0.0
1.0;0.0;0.0;0.0;1.0;0.2222222222222222;0.0;0.0;13.0;17.0;6.0;17.0;0.8666666666666667;0.6538461538461539;0.3529411764705882;0.6071428571428571;2.1666666666666665;2.833333333333333;1.0;2.833333333333333;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.4814814814814814;0.3086419753086419;0.1358024691358024;0.0;0.074074074074074;2.0
0.0;0.0;0.0;0.0;1.0;0.0;0.25;0.0;8.0;15.0;7.0;17.0;0.8888888888888888;0.75;0.6363636363636364;0.7727272727272727;1.1428571428571428;2.142857142857143;1.0;2.4285714285714284;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.5151515151515151;0.3787878787878788;0.0757575757575757;0.0151515151515151;0.0151515151515151;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;1.5;4.25;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.390625;0.390625;0.0;0.046875;0.171875;0.0
