P1;1;3;6;11;14;
P2;1;4;8;12;14;
P3;2;5;9;11;13;
P4;2;4;7;10;14;
P5;1;3;7;10;14;
P6;1;3;6;11;13;
P7;2;5;9;10;14;
P8;2;4;6;12;14;
P9;2;3;6;11;13;
P10;2;4;7;11;13;
P11;2;3;8;10;13;
P12;1;3;6;10;13;
P13;1;5;7;10;14;
P14;2;4;6;11;14;
P15;1;5;7;11;14;
P16;2;5;6;10;14;
P17;1;3;6;12;14;
P18;1;4;6;10;14;
P19;2;4;7;10;14;
P20;2;5;6;12;14;
P21;2;3;9;10;13;
P22;1;5;6;12;14;
P23;2;5;7;10;14;
P24;2;4;6;11;14;
P25;1;3;7;10;13;
P26;2;4;6;10;13;
P27;1;3;8;11;13;
P28;1;3;8;11;13;
P29;2;3;6;11;14;
P30;2;4;7;11;13;
P31;1;4;7;10;13;
P32;2;3;6;11;14;
P33;1;3;8;12;14;
P34;1;4;6;12;14;
P35;1;5;6;11;13;
P36;1;3;7;12;13;
P37;2;3;6;12;14;
P38;2;3;6;11;13;
P39;1;4;6;12;14;
P40;2;3;6;11;13;
P41;2;4;7;10;14;
P42;2;4;9;11;14;
P43;1;5;6;10;14;
P44;2;4;9;10;14;
P45;1;3;6;10;13;
P46;1;5;8;12;14;
P47;1;3;8;10;14;
P48;1;5;8;12;14;
P49;2;5;7;11;14;
P50;1;4;7;10;13;
P51;2;3;9;11;14;
P52;2;3;9;12;13;
P53;1;3;8;10;14;
P54;1;3;8;11;14;
P55;2;5;7;10;14;
P56;1;4;7;11;13;
P57;2;4;6;10;14;
P58;2;4;7;11;14;
P59;1;5;6;12;14;
P60;2;4;6;12;14;
P61;2;4;6;12;13;
P62;1;5;8;10;14;
P63;1;3;6;12;13;
P64;1;5;7;10;14;
P65;1;3;6;12;13;
P66;2;3;7;12;14;
P67;1;3;8;12;13;
P68;2;3;6;11;13;
P69;1;5;7;11;14;
P70;1;4;8;12;14;
P71;2;4;6;10;14;
P72;1;5;9;11;13;
P73;1;5;6;10;13;
P74;2;3;6;12;14;
P75;1;5;9;11;14;
P76;2;5;9;10;13;
P77;1;4;7;10;14;
P78;2;5;9;10;14;
P79;1;5;6;10;14;
P80;2;3;6;12;14;
P81;1;3;8;12;13;
P82;1;3;7;12;13;
P83;2;3;6;10;13;
P84;1;4;8;10;14;
P85;2;4;7;11;13;
P86;1;3;7;12;13;
P87;2;3;7;10;13;
P88;2;3;7;10;13;
P89;2;4;6;11;14;
P90;2;4;6;12;14;
P91;2;3;8;10;13;
P92;1;4;8;12;14;
P93;1;3;6;10;13;
P94;1;4;8;10;14;
P95;1;5;8;11;14;
P96;2;5;6;10;13;
P97;2;3;7;11;13;
P98;2;5;8;11;14;
P99;2;3;9;10;13;
P100;2;4;8;11;14;
