P1;1;5;9;12;14;
P2;2;3;6;10;14;
P3;2;4;7;11;14;
P4;2;5;8;10;14;
P5;2;5;9;10;14;
P6;2;5;9;12;14;
P7;1;3;6;11;13;
P8;2;4;6;11;14;
P9;2;5;8;10;14;
P10;1;3;9;12;14;
P11;2;4;7;11;14;
P12;2;4;9;10;13;
P13;1;4;6;10;14;
P14;1;3;6;10;13;
P15;2;5;8;11;14;
P16;1;4;6;11;13;
P17;2;4;7;10;13;
P18;2;3;6;10;13;
P19;2;3;6;11;13;
P20;1;4;6;11;13;
P21;2;3;7;12;13;
P22;2;4;6;11;14;
P23;1;3;6;10;13;
P24;1;3;7;11;13;
P25;1;3;8;12;13;
P26;2;4;6;11;14;
P27;2;4;7;12;13;
P28;1;3;6;12;13;
P29;2;4;9;10;13;
P30;2;5;8;11;14;
P31;1;3;6;10;13;
P32;2;3;6;10;14;
P33;1;5;6;11;14;
P34;2;3;6;12;14;
P35;1;5;9;11;14;
P36;1;3;9;11;14;
P37;2;5;7;11;13;
P38;1;3;6;12;14;
P39;2;4;7;11;13;
P40;1;4;7;10;13;
P41;1;4;8;10;14;
P42;2;4;7;11;13;
P43;2;3;8;10;14;
P44;1;5;6;12;14;
P45;1;4;8;10;14;
P46;2;5;7;11;13;
P47;1;3;7;12;14;
P48;1;5;8;10;14;
P49;2;4;6;12;14;
P50;1;5;8;11;14;
P51;1;5;6;10;14;
P52;2;4;6;12;14;
P53;2;3;7;11;13;
P54;2;4;9;10;13;
P55;1;3;7;12;13;
P56;2;3;6;11;14;
P57;1;5;6;12;14;
P58;2;4;9;10;13;
P59;2;5;9;11;13;
P60;1;3;6;10;14;
P61;2;4;7;10;13;
P62;2;3;8;11;14;
P63;2;3;9;12;14;
P64;1;3;8;11;13;
P65;2;3;6;11;13;
P66;1;3;6;10;14;
P67;1;5;7;12;13;
P68;1;4;9;10;13;
P69;2;5;7;11;14;
P70;1;3;9;12;14;
P71;1;3;9;10;14;
P72;1;3;9;12;14;
P73;1;4;6;10;14;
P74;2;4;8;10;14;
P75;1;4;6;11;14;
P76;2;3;7;12;14;
P77;2;5;7;11;13;
P78;1;5;7;10;13;
P79;1;3;7;10;13;
P80;1;3;7;12;13;
P81;1;5;7;10;13;
P82;1;5;7;10;13;
P83;2;3;6;11;13;
P84;1;4;7;11;14;
P85;1;3;8;10;14;
P86;1;5;7;12;14;
P87;1;3;8;12;14;
P88;1;3;8;10;14;
P89;1;5;9;10;13;
P90;1;5;9;10;13;
P91;1;4;9;11;13;
P92;1;3;6;12;13;
P93;1;3;8;10;14;
P94;1;4;7;12;14;
P95;1;5;8;12;14;
P96;2;4;8;12;14;
P97;2;5;7;10;13;
P98;1;4;9;11;14;
P99;1;3;6;12;13;
P100;1;3;7;10;13;
