P1;1;5;8;10;14;
P2;2;3;6;11;13;
P3;1;3;9;11;13;
P4;1;3;6;12;14;
P5;1;3;8;11;13;
P6;1;4;7;11;13;
P7;1;5;7;11;14;
P8;1;4;7;11;13;
P9;2;4;6;12;14;
P10;2;5;6;12;13;
P11;1;4;8;11;13;
P12;2;4;6;12;13;
P13;2;4;7;10;14;
P14;1;5;6;10;14;
P15;1;3;8;11;13;
P16;1;4;8;11;14;
P17;1;3;8;11;14;
P18;2;5;8;12;14;
P19;1;3;9;10;14;
P20;1;3;6;12;13;
P21;1;5;7;12;14;
P22;2;3;6;12;13;
P23;1;5;7;10;14;
P24;1;5;7;10;13;
P25;1;3;6;10;13;
P26;2;3;6;12;14;
P27;2;3;6;12;14;
P28;1;3;6;11;13;
P29;1;4;8;10;14;
P30;1;5;7;10;14;
P31;2;5;6;11;14;
P32;2;3;9;10;14;
P33;1;3;7;10;13;
P34;2;4;7;12;13;
P35;2;5;7;12;13;
P36;1;3;7;12;14;
P37;2;5;7;12;13;
P38;2;3;6;10;13;
P39;2;4;8;11;14;
P40;1;3;8;12;13;
P41;1;4;6;11;14;
P42;1;3;9;10;14;
P43;2;4;8;12;14;
P44;2;4;8;10;14;
P45;1;4;6;10;13;
P46;2;3;6;11;13;
P47;1;3;8;12;13;
P48;2;4;8;10;14;
P49;1;3;8;12;14;
P50;2;4;8;11;14;
P51;2;5;7;11;13;
P52;2;3;7;12;13;
P53;2;4;6;11;14;
P54;1;5;6;11;14;
P55;1;3;8;11;13;
P56;1;4;9;12;13;
P57;1;5;6;11;14;
P58;2;5;7;10;14;
P59;2;5;6;10;14;
P60;1;3;6;11;14;
P61;1;4;7;11;14;
P62;2;4;6;10;13;
P63;2;5;7;11;14;
P64;1;5;7;12;14;
P65;2;3;6;12;13;
P66;2;3;8;12;13;
P67;1;3;8;12;13;
P68;2;4;7;11;14;
P69;1;3;8;10;13;
P70;2;4;7;12;14;
P71;2;4;7;12;14;
P72;2;3;6;11;14;
P73;1;5;6;12;14;
P74;1;4;7;11;14;
P75;1;5;7;12;14;
P76;1;3;6;11;14;
P77;2;5;6;12;14;
P78;1;3;7;12;14;
P79;2;5;6;12;14;
P80;2;5;6;12;14;
P81;2;3;6;10;14;
P82;1;4;9;11;14;
P83;2;3;6;12;14;
P84;1;4;7;12;14;
P85;1;3;6;10;13;
P86;2;4;6;11;14;
P87;2;4;7;10;14;
P88;1;4;7;12;14;
P89;2;3;8;10;13;
P90;1;4;7;11;14;
P91;1;5;7;12;14;
P92;2;4;6;10;14;
P93;2;5;6;10;14;
P94;1;3;6;10;13;
P95;2;4;6;12;14;
P96;2;3;6;11;13;
P97;2;4;6;11;13;
P98;2;5;7;11;14;
P99;2;3;6;10;13;
P100;2;5;6;10;13;
