Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
5.0;0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;14.0;1.0;1.0;1.0;1.5714285714285714;1.8571428571428572;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;2.0
4.0;0.0;0.0;1.0;0.0;0.0;1.0;24.0;23.0;34.0;0.6666666666666666;0.6571428571428571;1.0;1.0434782608695652;1.0;1.4782608695652173;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9747368421052631;0.02526315789473684;0.0;1.0
4.0;0.0;1.0;1.0;0.0;1.0;0.3125;24.0;22.0;27.0;0.5333333333333333;0.8148148148148148;0.627906976744186;1.0909090909090908;1.0;1.2272727272727273;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9665605095541401;0.03343949044585987;0.0;1.0
2.0;0.0;2.0;0.0;0.0;1.0;0.05555555555555555;22.0;38.0;21.0;0.5365853658536586;0.9743589743589743;0.5384615384615384;1.0476190476190477;1.8095238095238095;1.0;1.0476190476190477;0.9523809523809523;0.9523809523809523;0.0;0.0;0.0;0.9739726027397261;0.026027397260273973;0.0;0.0
4.0;1.0;2.0;0.0;1.0;0.7894736842105263;0.0;43.0;21.0;22.0;0.7413793103448276;0.525;0.39285714285714285;2.0476190476190474;1.0;1.0476190476190477;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9345029239766082;0.03976608187134503;0.025730994152046785;1.0
2.0;1.0;2.0;0.0;0.875;1.0;0.0;18.0;36.0;20.0;0.5294117647058824;0.72;0.4;1.0;2.0;1.1111111111111112;0.8;4.0;4.0;1.0;0.0;0.0;0.9502645502645503;0.031746031746031744;0.01798941798941799;0.0
2.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;20.0;20.0;1.0;0.9090909090909091;0.9090909090909091;1.0;3.3333333333333335;3.3333333333333335;0.8;4.0;4.0;1.0;0.0;0.0;0.9622356495468278;0.0015105740181268882;0.03625377643504532;0.0
3.0;0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882353;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9572829131652661;0.0;0.042717086834733894;0.0
2.0;1.0;0.0;0.0;1.0;0.0;0.0;36.0;20.0;20.0;1.0;0.5882352941176471;0.5882352941176471;1.8;1.0;1.0;1.0476190476190477;0.9523809523809523;0.9523809523809523;0.0;0.0;0.0;0.9504881450488145;0.009762900976290097;0.0397489539748954;2.0
3.0;0.0;0.0;1.0;0.4;0.0;1.0;8.0;26.0;32.0;0.4444444444444444;0.65;0.8888888888888888;1.0;3.25;4.0;0.8;5.2;4.4;1.0;0.0;0.0;0.963150289017341;0.010115606936416185;0.026734104046242775;0.0
2.0;1.0;0.0;1.0;0.8;0.0;1.0;30.0;20.0;12.0;0.75;0.5263157894736842;0.6;2.5;1.6666666666666667;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9603746397694525;0.012968299711815562;0.026657060518731988;2.0
2.0;0.0;0.0;0.0;0.0;0.0;1.0;22.0;20.0;4.0;0.9166666666666666;0.9090909090909091;1.0;5.5;5.0;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.956997084548105;0.0014577259475218659;0.04154518950437318;2.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;19.0;25.0;0.8571428571428571;0.9047619047619048;1.0;1.0;1.5833333333333333;2.0833333333333335;0.9230769230769231;1.4615384615384615;1.7692307692307692;0.0;0.0;0.0;0.9544138929088278;0.001447178002894356;0.04413892908827786;0.0
2.0;1.0;0.0;0.0;1.0;0.0;0.0;26.0;20.0;2.0;1.0;0.8333333333333334;0.3333333333333333;13.0;10.0;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9494505494505494;0.0029304029304029304;0.047619047619047616;2.0
3.0;0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882353;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9467366841710427;0.0;0.05326331582895724;0.0
1.0;1.0;0.0;0.0;1.0;0.0;0.0;31.0;19.0;23.0;1.0;0.5;0.5476190476190477;1.631578947368421;1.0;1.2105263157894737;0.9230769230769231;1.4615384615384615;1.7692307692307692;0.0;0.0;0.0;0.9334319526627219;0.014053254437869823;0.05251479289940828;2.0
1.0;0.0;0.0;1.0;0.36363636363636365;0.0;1.0;16.0;19.0;14.0;0.5925925925925926;0.5588235294117647;0.7777777777777778;1.1428571428571428;1.3571428571428572;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9523076923076923;0.011538461538461539;0.036153846153846154;2.0
4.0;0.0;0.0;2.0;0.0;0.0;1.0;24.0;6.0;29.0;0.7741935483870968;0.46153846153846156;1.0;4.0;1.0;4.833333333333333;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9607535321821036;0.005494505494505495;0.033751962323390894;1.0
1.0;0.0;0.0;1.0;0.0;0.75;1.0;12.0;22.0;7.0;0.631578947368421;0.8461538461538461;0.7;1.7142857142857142;3.142857142857143;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9659000793021412;0.0055511498810467885;0.028548770816812053;2.0
4.0;0.0;0.0;0.0;0.0;0.0;1.0;24.0;6.0;25.0;0.8888888888888888;0.6666666666666666;1.0;4.0;1.0;4.166666666666667;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9430577223088924;0.00234009360374415;0.054602184087363496;0.0
