Family;Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
1.0;0.0;0.0;1.0;1.0;29.0;23.0;1.0;1.0;1.2608695652173914;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9674952198852772;0.032504780114722756;0.0;1.0
1.0;0.0;1.0;0.0;1.0;29.0;29.0;0.58;1.0;1.0;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9357798165137615;0.025688073394495414;0.03853211009174312;1.0
2.0;0.0;1.0;0.0;1.0;28.0;54.0;0.6666666666666666;1.0;1.0;1.9285714285714286;0.9655172413793104;1.3793103448275863;0.0;0.0;0.9630434782608696;0.021739130434782608;0.015217391304347827;0.0
2.0;1.0;0.0;1.0;0.36363636363636365;30.0;48.0;0.7894736842105263;0.6857142857142857;1.0;1.6;0.8888888888888888;4.444444444444445;1.0;0.0;0.9637352674524026;0.009066183136899365;0.027198549410698096;0.0
1.0;2.0;0.0;1.0;0.21428571428571427;57.0;14.0;0.9047619047619048;0.3333333333333333;4.071428571428571;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9667207792207793;0.005681818181818182;0.027597402597402596;1.0
2.0;2.0;0.0;1.0;0.36363636363636365;30.0;48.0;0.7894736842105263;0.6857142857142857;1.0;1.6;0.8888888888888888;4.444444444444445;1.0;0.0;0.9775362318840579;0.0007246376811594203;0.021739130434782608;0.0
2.0;3.0;0.0;1.0;0.21428571428571427;36.0;46.0;0.8571428571428571;0.6216216216216216;1.0;1.2777777777777777;0.8888888888888888;4.444444444444445;1.0;0.0;0.9766162310866575;0.0;0.023383768913342505;0.0
4.0;1.0;0.0;1.0;0.0;40.0;28.0;1.0;0.717948717948718;1.4285714285714286;1.0;1.0;0.9655172413793104;0.0;0.0;0.9851351351351352;0.007432432432432433;0.007432432432432433;1.0
4.0;0.0;1.0;0.22727272727272727;1.0;34.0;30.0;0.6071428571428571;0.8571428571428571;1.1333333333333333;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9783491204330176;0.0033829499323410014;0.018267929634641408;1.0
4.0;0.0;2.0;0.0;1.0;29.0;32.0;0.5471698113207547;1.0;1.0;1.103448275862069;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9829001367989056;0.0006839945280437756;0.016415868673050615;1.0
