Family;Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
5.0;0.0;0.0;1.0;1.0;24.0;33.0;1.0;1.0;1.0;1.375;0.96;1.32;0.0;0.0;0.9864;0.0136;0.0;0.0
3.0;1.0;0.0;1.0;0.0;46.0;34.0;1.0;0.7727272727272727;1.3529411764705883;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.9762071378586424;0.016794961511546535;0.006997900629811057;1.0
3.0;0.0;1.0;0.2;1.0;42.0;40.0;0.5833333333333334;0.8695652173913043;1.05;1.0;3.272727272727273;0.9090909090909091;0.0;1.0;0.965194109772423;0.0107095046854083;0.024096385542168676;1.0
3.0;0.0;2.0;0.05555555555555555;1.0;38.0;46.0;0.5135135135135135;0.9583333333333334;1.0;1.2105263157894737;3.272727272727273;0.9090909090909091;0.0;1.0;0.9662162162162162;0.008108108108108109;0.025675675675675677;1.0
3.0;0.0;3.0;0.0;1.0;36.0;52.0;0.46153846153846156;1.0;1.0;1.4444444444444444;3.272727272727273;0.9090909090909091;0.0;1.0;0.9680054458815521;0.0034036759700476512;0.02859087814840027;1.0
3.0;0.0;4.0;0.0;1.0;36.0;56.0;0.43902439024390244;1.0;1.0;1.5555555555555556;3.272727272727273;0.9090909090909091;0.0;1.0;0.9546070460704607;0.014227642276422764;0.03116531165311653;1.0
5.0;0.0;4.0;0.0;1.0;9.0;78.0;0.16666666666666666;1.0;1.0;8.666666666666666;0.9;3.3;1.0;0.0;0.9618585298196949;0.006934812760055479;0.031206657420249653;0.0
5.0;0.0;3.0;0.0;1.0;9.0;69.0;0.2;1.0;1.0;7.666666666666667;0.9;3.3;1.0;0.0;0.9616189811584089;0.013258897418004187;0.02512212142358688;0.0
4.0;0.0;3.0;0.20588235294117646;1.0;36.0;62.0;0.5142857142857142;0.8985507246376812;1.0;1.7222222222222223;1.0;0.9655172413793104;0.0;0.0;0.9581589958158996;0.013249651324965132;0.028591352859135284;1.0
5.0;0.0;3.0;0.0;1.0;9.0;92.0;0.1323529411764706;1.0;1.0;10.222222222222221;0.9;3.3;1.0;0.0;0.9503843466107617;0.008385744234800839;0.04122990915443746;0.0
