Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
2.0;3.0;0.3421052631578947;1.0;28.0;53.0;0.4242424242424242;0.803030303030303;1.0;1.8928571428571428;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2.0;4.0;0.2307692307692307;1.0;27.0;57.0;0.3417721518987341;0.8260869565217391;1.0;2.111111111111111;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
11.0;15.0;0.3859649122807017;1.0;81.0;186.0;0.3214285714285714;0.7380952380952381;1.0;2.2962962962962963;0.9375;0.9375;0.0;0.0;0.8777777777777778;0.074074074074074;0.0481481481481481;0.0;0.0;1.0
13.0;17.0;0.45;1.0;105.0;215.0;0.3442622950819672;0.7049180327868853;1.0;2.0476190476190474;0.9375;0.9375;0.0;0.0;0.8504398826979472;0.0615835777126099;0.0879765395894428;0.0;0.0;0.0
14.0;18.0;0.5098039215686274;1.0;109.0;219.0;0.3482428115015974;0.6780185758513931;1.0;2.0091743119266057;0.8333333333333334;2.5;1.0;0.0;0.8235294117647058;0.1042780748663101;0.0721925133689839;0.0;0.0;0.0
18.0;22.0;0.5625;1.0;150.0;255.0;0.3846153846153846;0.6538461538461539;1.0;1.7;0.9375;0.9375;0.0;0.0;0.8992805755395683;0.0647482014388489;0.0359712230215827;0.0;0.0;1.0
22.0;26.0;0.6309963099630996;1.0;186.0;286.0;0.4070021881838074;0.6258205689277899;1.0;1.5376344086021505;0.9375;0.9375;0.0;0.0;0.8683693516699411;0.0805500982318271;0.0235756385068762;0.0;0.0275049115913556;1.0
24.0;27.0;0.6127946127946128;1.0;197.0;312.0;0.3987854251012145;0.631578947368421;1.0;1.583756345177665;0.9375;0.9375;0.0;0.0;0.849290780141844;0.101063829787234;0.0390070921985815;0.0;0.0106382978723404;1.0
26.0;28.0;0.6463022508038585;1.0;216.0;316.0;0.4098671726755218;0.6112185686653772;1.0;1.462962962962963;2.5;0.8333333333333334;0.0;1.0;0.8692699490662139;0.0916808149405772;0.032258064516129;0.0;0.0067911714770797;1.0
27.0;30.0;0.6604938271604939;1.0;229.0;339.0;0.4141048824593128;0.6130198915009042;1.0;1.480349344978166;0.9375;0.9375;0.0;0.0;0.8354037267080745;0.1009316770186335;0.0341614906832298;0.0046583850931677;0.0248447204968944;1.0
29.0;34.0;0.5703125;1.0;234.0;399.0;0.3786407766990291;0.6456310679611651;1.0;1.705128205128205;0.9375;0.9375;0.0;0.0;0.8828696925329429;0.0732064421669106;0.0175695461200585;0.0029282576866764;0.0234260614934114;0.0
31.0;34.0;0.6465968586387435;1.0;262.0;397.0;0.4068322981366459;0.6164596273291926;1.0;1.515267175572519;0.9375;0.9375;0.0;0.0;0.9050359712230216;0.0633093525179856;0.0100719424460431;0.0043165467625899;0.0172661870503597;0.0
32.0;34.0;0.6850393700787402;1.0;266.0;396.0;0.4111282843894899;0.6027397260273972;1.0;1.4887218045112782;0.8333333333333334;2.5;1.0;0.0;0.9119318181818182;0.0582386363636363;0.0071022727272727;0.002840909090909;0.0198863636363636;0.0
32.0;33.0;0.6965699208443272;1.0;269.0;394.0;0.4151234567901234;0.5987841945288754;1.0;1.4646840148698883;0.8333333333333334;2.5;1.0;0.0;0.8967921896792189;0.0781032078103207;0.00836820083682;0.00278940027894;0.0139470013947001;0.0
33.0;33.0;0.708994708994709;1.0;273.0;393.0;0.4193548387096774;0.594553706505295;1.0;1.4395604395604396;0.8333333333333334;2.5;1.0;0.0;0.9022346368715084;0.074022346368715;0.0055865921787709;0.0013966480446927;0.0167597765363128;0.0
34.0;35.0;0.6851385390428212;1.0;277.0;412.0;0.4109792284866468;0.6023391812865497;1.0;1.4873646209386282;0.8333333333333334;2.5;1.0;0.0;0.9151846785225718;0.0683994528043775;0.0027359781121751;0.0;0.0136798905608755;0.0
35.0;35.0;0.6977329974811083;1.0;282.0;412.0;0.4153166421207658;0.5979680696661829;1.0;1.4609929078014183;0.8333333333333334;2.5;1.0;0.0;0.9157608695652174;0.0679347826086956;0.0027173913043478;0.0;0.0135869565217391;0.0
36.0;36.0;0.7524752475247525;1.0;319.0;419.0;0.4412171507607192;0.5795297372060858;1.0;1.3134796238244515;0.9375;0.9375;0.0;0.0;0.886107634543179;0.081351689612015;0.0225281602002503;0.0;0.0100125156445556;0.0
37.0;37.0;0.7788697788697788;1.0;322.0;422.0;0.4417009602194787;0.571041948579161;1.0;1.31055900621118;0.8333333333333334;2.5;1.0;0.0;0.9038701622971286;0.0736579275905118;0.0174781523096129;0.0;0.0049937578027465;0.0
40.0;36.0;0.9002493765586035;1.0;376.0;416.0;0.4839124839124839;0.5353925353925354;1.0;1.1063829787234043;0.9375;0.9375;0.0;0.0;0.928136419001218;0.0621193666260657;0.0048721071863581;0.002436053593179;0.002436053593179;0.0
