Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.5985915492957746;0.2816901408450704;0.0;0.0211267605633802;0.0985915492957746;2.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;10.0;17.0;0.7777777777777778;0.7894736842105263;1.0;0.8095238095238095;1.4;1.5;1.0;1.7;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8235294117647058;0.130718954248366;0.0261437908496732;0.0130718954248366;0.0065359477124183;2.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;15.0;6.0;17.0;1.0;0.75;0.5454545454545454;0.7727272727272727;3.1666666666666665;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7564766839378239;0.1968911917098445;0.0259067357512953;0.005181347150259;0.0155440414507772;2.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.333333333333333;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8177966101694916;0.1779661016949152;0.0;0.0042372881355932;0.0;2.0
1.0;0.0;0.0;0.0;1.0;0.0;0.3571428571428571;0.0;28.0;15.0;11.0;17.0;0.8484848484848485;0.4411764705882353;0.44;0.4722222222222222;2.5454545454545454;1.3636363636363635;1.0;1.5454545454545454;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7403100775193798;0.1511627906976744;0.0736434108527131;0.0;0.0348837209302325;2.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;7.0;17.0;0.9333333333333332;0.9375;1.0;0.9444444444444444;2.0;2.142857142857143;1.0;2.4285714285714284;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7984496124031008;0.1627906976744186;0.003875968992248;0.0;0.0348837209302325;2.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;12.0;17.0;0.7;0.7142857142857143;1.0;0.7391304347826086;1.1666666666666667;1.25;1.0;1.4166666666666667;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8007662835249042;0.1494252873563218;0.0229885057471264;0.0;0.0268199233716475;2.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0714285714285714;0.0;14.0;29.0;17.0;17.0;0.4827586206896552;0.9666666666666668;0.5483870967741935;0.53125;1.0;2.071428571428572;1.2142857142857142;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8279569892473119;0.1354838709677419;0.032258064516129;0.0021505376344086;0.0021505376344086;0.0
0.0;0.0;0.0;0.0;1.0;1.0;0.5;0.0;6.0;17.0;17.0;17.0;0.6666666666666666;0.85;0.8095238095238095;0.7727272727272727;1.0;2.833333333333333;2.833333333333333;2.833333333333333;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.861995753715499;0.1210191082802547;0.0106157112526539;0.0;0.0063694267515923;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.9425587467362924;0.0496083550913838;0.0;0.0078328981723237;0.0;2.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;15.0;6.0;17.0;1.0;0.6818181818181818;0.4615384615384615;0.7083333333333334;3.5;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8867403314917127;0.0856353591160221;0.0193370165745856;0.0;0.0082872928176795;2.0
0.0;1.0;0.0;0.0;0.3;1.0;0.0;0.0;17.0;25.0;6.0;17.0;0.6296296296296297;0.8928571428571429;0.3157894736842105;0.5666666666666667;2.833333333333333;4.166666666666667;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.869942196531792;0.0895953757225433;0.0375722543352601;0.0028901734104046;0.0;2.0
