Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;3.0;0.0;1.0;15.0;44.0;0.3409090909090909;1.0;1.0;2.933333333333333;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0;3.0;0.5;1.0;19.0;43.0;0.4042553191489361;0.7543859649122807;1.0;2.263157894736842;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
8.0;2.0;1.0;0.2111111111111111;105.0;34.0;0.8467741935483871;0.2741935483870967;3.088235294117647;1.0;0.9375;0.9375;0.0;0.0;0.592391304347826;0.3152173913043478;0.0597826086956521;0.0054347826086956;0.0271739130434782;1.0
9.0;1.0;1.0;0.1809523809523809;120.0;24.0;0.8633093525179856;0.1860465116279069;5.0;1.0;2.5;0.8333333333333334;0.0;1.0;0.6595744680851063;0.2127659574468085;0.0425531914893617;0.0372340425531914;0.0478723404255319;1.0
9.0;2.0;1.0;0.1818181818181818;114.0;23.0;0.8636363636363636;0.1885245901639344;4.956521739130435;1.0;2.5;0.8333333333333334;0.0;1.0;0.6190476190476191;0.2592592592592592;0.0634920634920634;0.0;0.0582010582010582;1.0
10.0;4.0;1.0;0.4516129032258064;108.0;57.0;0.72;0.38;1.894736842105263;1.0;0.9375;0.9375;0.0;0.0;0.675;0.23;0.06;0.0;0.035;0.0
10.0;5.0;1.0;0.5445544554455446;106.0;70.0;0.6583850931677019;0.4093567251461988;1.5142857142857142;1.0;0.8333333333333334;2.5;1.0;0.0;0.7839195979899497;0.1758793969849246;0.0251256281407035;0.0;0.0150753768844221;0.0
9.0;6.0;1.0;0.5257731958762887;102.0;66.0;0.6666666666666666;0.4049079754601227;1.5454545454545454;1.0;0.8333333333333334;2.5;1.0;0.0;0.7184466019417476;0.2572815533980582;0.0242718446601941;0.0;0.0;0.0
12.0;8.0;1.0;0.6095238095238096;120.0;79.0;0.6521739130434783;0.4293478260869565;1.518987341772152;1.0;0.9375;0.9375;0.0;0.0;0.8578680203045685;0.1269035532994923;0.0;0.0050761421319796;0.0101522842639593;0.0
12.0;8.0;1.0;0.6403508771929824;119.0;88.0;0.6197916666666666;0.4356435643564356;1.3522727272727273;1.0;0.8333333333333334;2.5;1.0;0.0;0.7695473251028807;0.1275720164609053;0.0781893004115226;0.0;0.0246913580246913;0.0
13.0;10.0;1.0;0.796875;143.0;117.0;0.5836734693877551;0.4775510204081633;1.2222222222222223;1.0;0.9375;0.9375;0.0;0.0;0.8214285714285714;0.1392857142857143;0.0357142857142857;0.0035714285714285;0.0;0.0
17.0;9.0;1.0;0.5263157894736842;186.0;105.0;0.6739130434782609;0.3804347826086957;1.7714285714285714;1.0;0.9375;0.9375;0.0;0.0;0.803076923076923;0.12;0.0584615384615384;0.0;0.0184615384615384;1.0
20.0;10.0;1.0;0.4099099099099099;237.0;96.0;0.7225609756097561;0.3018867924528302;2.46875;1.0;2.5;0.8333333333333334;0.0;1.0;0.845945945945946;0.1351351351351351;0.0027027027027027;0.0;0.0162162162162162;1.0
20.0;10.0;1.0;0.4298642533936652;236.0;100.0;0.7129909365558912;0.3115264797507788;2.36;1.0;2.5;0.8333333333333334;0.0;1.0;0.8449197860962567;0.1256684491978609;0.0;0.0;0.0294117647058823;1.0
20.0;11.0;1.0;0.4188034188034188;249.0;103.0;0.7175792507204611;0.3056379821958457;2.41747572815534;1.0;2.5;0.8333333333333334;0.0;1.0;0.8383838383838383;0.1338383838383838;0.0;0.005050505050505;0.0227272727272727;1.0
19.0;14.0;1.0;0.4692982456140351;243.0;122.0;0.6942857142857143;0.3485714285714286;1.9918032786885247;1.0;0.9375;0.9375;0.0;0.0;0.8567774936061381;0.0997442455242966;0.0153452685421994;0.0102301790281329;0.0179028132992327;0.0
20.0;16.0;1.0;0.4426877470355731;268.0;127.0;0.7052631578947368;0.3342105263157894;2.1102362204724407;1.0;0.9375;0.9375;0.0;0.0;0.8548009367681498;0.1124121779859484;0.0;0.009367681498829;0.0234192037470726;1.0
