Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;22.0;16.0;17.0;0.6666666666666666;1.0;0.6956521739130435;0.7083333333333334;1.0;1.5714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.6741573033707865;0.247191011235955;0.0786516853932584;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.125;0.0;1.0;0.0;6.0;15.0;32.0;17.0;0.2727272727272727;0.4545454545454545;0.9411764705882352;0.4857142857142857;1.0;2.5;5.333333333333333;2.833333333333333;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.6474358974358975;0.1538461538461538;0.1153846153846153;0.0;0.0833333333333333;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;18.0;16.0;17.0;0.5714285714285714;1.0;0.8421052631578947;0.85;1.0;4.5;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7295081967213115;0.2049180327868852;0.0122950819672131;0.0081967213114754;0.0450819672131147;0.0
0.0;0.0;0.0;0.0;1.0;0.6666666666666666;0.0;0.0;7.0;17.0;16.0;17.0;0.7777777777777778;0.85;0.7619047619047619;0.7727272727272727;1.0;2.4285714285714284;2.2857142857142856;2.4285714285714284;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7394957983193278;0.1974789915966386;0.0210084033613445;0.0042016806722689;0.0378151260504201;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8467432950191571;0.1226053639846743;0.0;0.003831417624521;0.0268199233716475;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;15.0;16.0;17.0;1.0;0.9375;0.9411764705882352;0.9444444444444444;1.0;3.0;3.2;3.4;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8047945205479452;0.1506849315068493;0.0034246575342465;0.0;0.0410958904109589;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.6666666666666666;17.0;15.0;16.0;19.0;0.8947368421052632;0.75;0.7619047619047619;0.8636363636363636;1.1333333333333333;1.0;1.0666666666666669;1.2666666666666666;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.807570977917981;0.1703470031545741;0.0157728706624605;0.0;0.0063091482649842;1.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;30.0;16.0;17.0;0.4827586206896552;1.0;0.5161290322580645;0.53125;1.0;2.142857142857143;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8628841607565012;0.0898345153664302;0.0354609929078014;0.0;0.0118203309692671;2.0
0.0;1.0;1.0;0.0;0.0;0.8333333333333334;1.0;0.0;14.0;30.0;34.0;17.0;0.2978723404255319;0.625;0.6938775510204082;0.34;1.0;2.142857142857143;2.4285714285714284;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8711111111111111;0.0444444444444444;0.0733333333333333;0.0;0.0111111111111111;3.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.3;14.0;15.0;26.0;10.0;0.5185185185185185;0.5357142857142857;0.896551724137931;0.5;1.4;1.5;2.6;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8396793587174348;0.1202404809619238;0.0260521042084168;0.0;0.0140280561122244;3.0
