Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8636363636363636;0.1363636363636363;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;0.0;0.5;0.0;1.0;14.0;9.0;16.0;25.0;0.5384615384615384;0.5294117647058824;0.5714285714285714;0.8620689655172413;1.5555555555555556;1.0;1.7777777777777777;2.7777777777777777;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8924205378973105;0.0782396088019559;0.0293398533007334;0.0;0.0;1.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;18.0;5.0;16.0;17.0;1.0;0.5555555555555556;0.8;0.8095238095238095;3.6;1.0;3.2;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.9110320284697508;0.0498220640569395;0.0071174377224199;0.0;0.0320284697508896;1.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;23.0;17.0;0.6666666666666666;0.4166666666666667;1.0;0.7083333333333334;2.8;1.0;4.6;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.9058663028649386;0.0600272851296043;0.0095497953615279;0.0;0.024556616643929;1.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;27.0;5.0;16.0;17.0;1.0;0.2777777777777778;0.5517241379310345;0.5666666666666667;5.4;1.0;3.2;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.9238709677419354;0.0451612903225806;0.016774193548387;0.0038709677419354;0.0103225806451612;1.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;20.0;5.0;16.0;17.0;1.0;0.4545454545454545;0.7272727272727273;0.7391304347826086;4.0;1.0;3.2;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.9016759776536312;0.08268156424581;0.0067039106145251;0.0022346368715083;0.0067039106145251;1.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;5.0;16.0;17.0;1.0;1.0;1.0;1.0;2.8;1.0;3.2;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.919953596287703;0.0730858468677494;0.0;0.0058004640371229;0.0011600928074245;1.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;20.0;16.0;17.0;0.7368421052631579;1.0;0.7619047619047619;0.7727272727272727;1.0;1.4285714285714286;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8944020356234097;0.0979643765903307;0.0063613231552162;0.0012722646310432;0.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;15.0;18.0;17.0;0.75;0.7894736842105263;0.9;0.8095238095238095;1.0;2.5;3.0;2.833333333333333;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8993377483443709;0.0913907284768212;0.0052980132450331;0.0026490066225165;0.0013245033112582;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.914018691588785;0.0616822429906542;0.0;0.0;0.0242990654205607;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8934108527131783;0.1007751937984496;0.0;0.005813953488372;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;29.0;17.0;0.2352941176470588;0.5357142857142857;1.0;0.5666666666666667;1.0;3.75;7.25;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8765182186234818;0.0870445344129554;0.0263157894736842;0.0020242914979757;0.0080971659919028;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.2;0.0;4.0;25.0;18.0;17.0;0.25;0.925925925925926;0.6428571428571429;0.5862068965517241;1.0;6.25;4.5;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.890625;0.0825892857142857;0.0267857142857142;0.0;0.0;0.0
