Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;15.0;16.0;17.0;1.0;0.6818181818181818;0.6956521739130435;0.7083333333333334;1.4;1.0;1.0666666666666669;1.1333333333333333;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.9603960396039604;0.0254596888260254;0.0099009900990099;0.0042432814710042;0.0;1.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;17.0;16.0;17.0;0.875;1.0;0.8888888888888888;0.8947368421052632;1.0;1.2142857142857142;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.9183431952662722;0.0650887573964497;0.0023668639053254;0.0023668639053254;0.0118343195266272;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;15.0;16.0;17.0;1.0;0.6521739130434783;0.6666666666666666;0.68;1.0;1.25;1.3333333333333333;1.4166666666666667;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9171668667466988;0.0588235294117647;0.0096038415366146;0.0;0.0144057623049219;2.0
0.0;0.0;1.0;0.0;0.3333333333333333;0.0;1.0;0.0;8.0;15.0;18.0;17.0;0.4;0.4838709677419355;0.8181818181818182;0.5151515151515151;1.0;1.875;2.25;2.125;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.8894117647058823;0.0823529411764705;0.0188235294117647;0.0;0.0094117647058823;0.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;10.0;17.0;0.5;0.7894736842105263;1.0;0.8095238095238095;1.0;3.75;2.5;4.25;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.9113300492610836;0.0812807881773399;0.0049261083743842;0.0024630541871921;0.0;1.0
0.0;1.0;0.0;0.0;0.0;1.0;0.1538461538461538;0.0;4.0;18.0;8.0;17.0;0.2105263157894736;0.9;0.3809523809523809;0.53125;1.0;4.5;2.0;4.25;0.8;1.0;1.2;3.4;1.0;1.0;1.0;0.0;0.8942891859052248;0.0729040097205346;0.0182260024301336;0.0048602673147023;0.0097205346294046;2.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;8.0;6.0;17.0;0.5714285714285714;1.0;0.6666666666666666;0.85;1.0;2.0;1.5;4.25;0.8;1.0;1.2;3.4;1.0;1.0;1.0;0.0;0.8861386138613861;0.0977722772277227;0.0037128712871287;0.0024752475247524;0.0099009900990099;2.0
0.0;0.0;1.0;0.0;0.0;0.1875;1.0;0.0;4.0;8.0;22.0;17.0;0.1739130434782608;0.3333333333333333;0.88;0.4722222222222222;1.0;2.0;5.5;4.25;0.8;1.0;1.2;3.4;1.0;1.0;1.0;0.0;0.8689320388349514;0.0958737864077669;0.0230582524271844;0.0024271844660194;0.0097087378640776;0.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;28.0;17.0;0.25;0.2941176470588235;1.0;0.5862068965517241;1.0;1.25;7.0;4.25;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.9015544041450776;0.0764248704663212;0.0155440414507772;0.0;0.0064766839378238;0.0
0.0;0.0;1.0;0.0;0.2;0.0;1.0;0.0;6.0;5.0;26.0;17.0;0.375;0.2941176470588235;0.9285714285714286;0.5862068965517241;1.2;1.0;5.2;3.4;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.9081364829396326;0.0695538057742782;0.0157480314960629;0.0;0.0065616797900262;1.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;27.0;5.0;16.0;17.0;1.0;0.2777777777777778;0.5517241379310345;0.5666666666666667;5.4;1.0;3.2;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.9188445667125172;0.0577716643741403;0.0178817056396148;0.0027510316368638;0.0027510316368638;1.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;19.0;16.0;17.0;0.7777777777777778;1.0;0.8;0.8095238095238095;1.0;1.3571428571428572;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.9016100178890876;0.0876565295169946;0.0071556350626118;0.0035778175313059;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;17.0;16.0;17.0;0.6666666666666666;1.0;0.8888888888888888;0.8947368421052632;1.0;4.25;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8757637474541752;0.1160896130346232;0.0040733197556008;0.0020366598778004;0.0020366598778004;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8731182795698925;0.1075268817204301;0.0;0.0;0.0193548387096774;1.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;19.0;16.0;17.0;0.2222222222222222;1.0;0.5333333333333333;0.5483870967741935;1.0;4.75;4.0;4.25;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.8559322033898306;0.0995762711864406;0.0296610169491525;0.0;0.0148305084745762;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;15.0;16.0;17.0;0.2857142857142857;1.0;0.6153846153846154;0.6296296296296297;1.0;3.75;4.0;4.25;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.8722466960352423;0.1035242290748898;0.0220264317180616;0.0;0.0022026431718061;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;5.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.25;4.0;4.25;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.8703703703703703;0.1111111111111111;0.0;0.0;0.0185185185185185;1.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.6771653543307087;0.2283464566929134;0.0;0.0236220472440944;0.0708661417322834;1.0
