P1;2;5;6;10;14;
P2;2;4;6;12;14;
P3;2;4;8;12;13;
P4;1;3;7;11;13;
P5;1;5;9;10;14;
P6;2;3;7;10;14;
P7;2;3;8;10;13;
P8;1;5;9;10;14;
P9;1;4;7;10;13;
P10;1;4;6;10;14;
P11;2;3;7;10;13;
P12;2;3;7;11;14;
P13;1;4;6;12;13;
P14;1;5;9;10;14;
P15;1;3;9;12;13;
P16;2;5;7;11;14;
P17;1;3;8;10;14;
P18;1;4;6;12;13;
P19;2;3;7;11;14;
P20;1;4;6;12;13;
P21;1;5;7;10;14;
P22;2;5;7;10;14;
P23;1;3;7;12;13;
P24;2;5;7;10;14;
P25;2;4;6;11;13;
P26;2;4;6;11;13;
P27;2;3;8;11;14;
P28;1;3;9;10;13;
P29;1;3;7;12;13;
P30;2;5;7;12;14;
P31;1;3;7;10;13;
P32;1;5;6;10;14;
P33;2;3;8;11;13;
P34;1;5;8;11;14;
P35;1;3;6;11;14;
P36;1;3;6;12;14;
P37;2;3;8;11;13;
P38;2;4;6;10;14;
P39;1;4;7;11;13;
P40;1;3;9;11;14;
P41;1;5;8;10;14;
P42;2;5;8;11;14;
P43;2;4;6;11;14;
P44;2;4;6;10;14;
P45;1;4;6;11;13;
P46;2;5;6;11;14;
P47;2;4;7;10;13;
P48;1;3;6;10;14;
P49;2;4;7;12;13;
P50;1;3;6;11;13;
P51;1;4;6;11;13;
P52;2;4;7;11;13;
P53;2;5;8;10;14;
P54;2;5;8;12;13;
P55;1;3;8;10;14;
P56;2;3;6;10;14;
P57;1;3;9;11;13;
P58;2;4;6;11;13;
P59;1;3;7;12;14;
P60;1;4;9;10;14;
P61;1;3;6;11;14;
P62;1;5;6;12;14;
P63;1;5;7;11;14;
P64;2;3;6;10;14;
P65;2;4;9;10;14;
P66;2;3;6;12;14;
P67;1;5;7;10;14;
P68;2;5;7;11;14;
P69;1;3;8;12;13;
P70;1;5;7;12;14;
P71;2;5;8;11;14;
P72;1;3;6;11;13;
P73;1;4;6;12;14;
P74;2;3;7;10;14;
P75;2;4;6;12;14;
P76;2;4;6;10;14;
P77;2;5;7;11;14;
P78;1;4;6;11;14;
P79;2;5;7;12;14;
P80;1;5;8;11;13;
P81;2;4;6;11;13;
P82;1;5;8;11;13;
P83;2;4;6;10;14;
P84;1;3;8;10;13;
P85;1;3;6;12;14;
P86;1;4;6;11;14;
P87;2;5;8;12;14;
P88;2;4;8;11;13;
P89;1;3;6;10;14;
P90;2;3;6;12;14;
P91;1;3;7;10;14;
P92;2;4;6;10;14;
P93;2;3;6;10;13;
P94;2;5;7;12;14;
P95;2;4;7;10;14;
P96;2;3;9;10;13;
P97;2;4;7;12;14;
P98;2;4;6;10;13;
P99;2;3;6;11;14;
P100;2;3;9;11;13;
