P1;1;3;6;12;13;
P2;2;4;7;10;14;
P3;1;3;6;11;13;
P4;2;5;8;10;14;
P5;1;4;7;12;13;
P6;1;3;6;10;14;
P7;2;5;6;10;14;
P8;1;3;6;12;13;
P9;1;4;9;12;13;
P10;2;3;6;12;13;
P11;1;4;7;10;13;
P12;2;3;6;12;14;
P13;2;5;6;10;14;
P14;2;5;6;11;14;
P15;2;4;9;11;14;
P16;2;4;8;11;14;
P17;1;4;7;12;13;
P18;2;4;9;12;14;
P19;2;5;7;12;14;
P20;1;3;6;10;14;
P21;2;5;8;11;14;
P22;1;5;6;10;14;
P23;2;5;7;11;14;
P24;2;3;6;12;13;
P25;1;3;6;11;14;
P26;2;4;6;11;13;
P27;2;3;7;10;14;
P28;1;3;6;11;14;
P29;2;5;7;11;13;
P30;1;5;6;10;13;
P31;2;5;8;12;13;
P32;1;3;6;11;14;
P33;2;5;8;12;13;
P34;1;3;8;12;13;
P35;2;4;6;12;14;
P36;2;3;6;11;13;
P37;1;4;6;10;14;
P38;2;4;7;12;14;
P39;2;4;8;11;14;
P40;1;4;6;10;13;
P41;1;3;6;10;14;
P42;1;4;6;11;13;
P43;2;4;6;12;13;
P44;1;3;8;12;13;
P45;1;3;7;10;14;
P46;1;4;6;10;14;
P47;2;4;9;10;13;
P48;1;4;6;12;14;
P49;1;3;7;11;14;
P50;2;3;8;11;14;
P51;1;3;6;10;13;
P52;1;5;8;12;14;
P53;2;4;6;12;14;
P54;1;5;8;11;14;
P55;2;3;8;11;14;
P56;1;3;6;10;13;
P57;1;3;6;12;14;
P58;2;4;6;12;13;
P59;2;3;9;12;13;
P60;2;3;6;11;13;
P61;2;4;7;11;14;
P62;2;3;6;11;14;
P63;1;5;6;11;14;
P64;2;5;6;11;13;
P65;1;5;6;12;14;
P66;1;3;6;10;13;
P67;1;5;7;11;14;
P68;1;4;7;10;14;
P69;1;5;7;11;14;
P70;1;3;6;12;13;
P71;2;4;9;11;14;
P72;1;3;7;11;14;
P73;1;5;7;10;14;
P74;2;5;6;11;14;
P75;1;5;6;12;14;
P76;2;4;8;10;13;
P77;2;3;6;12;13;
P78;1;5;6;10;14;
P79;1;4;8;10;13;
P80;2;3;6;10;14;
P81;2;4;8;10;14;
P82;2;3;6;12;14;
P83;1;4;8;11;13;
P84;1;3;6;11;14;
P85;2;4;8;11;14;
P86;1;3;6;12;14;
P87;2;4;8;10;14;
P88;1;3;6;10;14;
P89;1;3;6;11;14;
P90;1;5;6;11;14;
P91;1;5;6;10;14;
P92;1;4;8;12;14;
P93;2;3;7;11;13;
P94;1;4;8;10;14;
P95;2;5;7;12;13;
P96;2;3;6;11;14;
P97;2;3;6;12;14;
P98;1;3;6;10;13;
P99;1;5;6;12;13;
P100;1;3;6;12;13;
