P1;2;5;9;12;14;
P2;1;3;7;11;13;
P3;1;4;8;11;14;
P4;1;5;8;11;14;
P5;2;3;6;11;13;
P6;2;3;6;12;13;
P7;2;4;7;11;14;
P8;2;5;9;10;14;
P9;2;3;6;11;13;
P10;1;4;9;12;14;
P11;1;3;8;10;13;
P12;1;5;7;10;14;
P13;2;3;6;10;13;
P14;1;4;9;10;14;
P15;1;4;7;12;14;
P16;1;5;7;11;13;
P17;1;3;8;11;14;
P18;2;5;6;11;13;
P19;1;3;9;10;14;
P20;2;3;8;10;14;
P21;1;3;6;11;14;
P22;1;4;8;11;13;
P23;1;4;7;10;14;
P24;2;4;6;12;14;
P25;1;4;7;11;14;
P26;2;4;6;11;14;
P27;1;3;8;12;14;
P28;1;5;6;11;13;
P29;1;3;7;11;14;
P30;2;3;8;11;14;
P31;2;4;6;12;14;
P32;1;4;7;12;13;
P33;2;5;9;11;14;
P34;2;4;8;10;13;
P35;2;3;6;12;14;
P36;1;3;7;11;14;
P37;1;3;6;12;13;
P38;1;4;7;10;13;
P39;1;4;7;12;13;
P40;2;5;6;11;14;
P41;2;3;6;11;14;
P42;1;5;7;12;14;
P43;1;3;8;10;14;
P44;1;4;7;10;13;
P45;2;3;8;11;13;
P46;2;3;8;12;14;
P47;1;4;7;11;13;
P48;1;3;6;11;14;
P49;2;4;6;12;13;
P50;1;4;9;11;14;
P51;2;5;9;10;14;
P52;2;4;7;12;13;
P53;2;5;6;12;14;
P54;2;3;6;12;14;
P55;1;3;9;10;14;
P56;2;5;6;11;14;
P57;1;4;6;12;13;
P58;2;3;7;10;13;
P59;1;3;7;12;13;
P60;2;4;9;12;14;
P61;2;5;9;11;14;
P62;2;3;9;11;13;
P63;2;5;6;12;14;
P64;2;3;6;12;14;
P65;1;3;6;10;14;
P66;1;4;6;12;14;
P67;2;5;6;11;14;
P68;2;4;7;11;13;
P69;1;4;6;12;13;
P70;1;4;6;12;13;
P71;1;5;7;11;14;
P72;1;4;6;10;13;
P73;1;3;7;12;14;
P74;1;4;7;11;14;
P75;2;3;9;12;14;
P76;2;5;7;12;14;
P77;2;3;6;10;14;
P78;2;5;9;10;14;
P79;2;5;7;10;14;
P80;2;5;9;11;14;
P81;1;4;6;11;14;
P82;2;3;9;11;14;
P83;2;3;7;10;14;
P84;2;5;7;10;13;
P85;2;3;8;11;14;
P86;2;3;8;12;14;
P87;2;3;8;11;14;
P88;1;5;9;10;13;
P89;1;3;6;11;14;
P90;1;4;6;12;14;
P91;2;3;8;10;13;
P92;1;4;9;10;13;
P93;1;3;6;10;14;
P94;2;4;8;12;14;
P95;2;3;7;12;13;
P96;1;4;6;12;14;
P97;1;3;6;10;14;
P98;2;5;7;12;14;
P99;2;5;9;10;13;
P100;2;5;7;10;13;
