Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
2.0;0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2.0;0.0;1.0;0.0;1.0;15.0;20.0;0.5;1.0;1.0;1.3333333333333333;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
4.0;0.0;2.0;0.0;1.0;15.0;34.0;0.4411764705882353;1.0;1.0;2.2666666666666666;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
5.0;1.0;2.0;0.7777777777777778;1.0;29.0;33.0;0.6170212765957447;0.7021276595744681;1.0;1.1379310344827587;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
4.0;1.0;3.0;0.40625;1.0;18.0;47.0;0.36;0.7833333333333333;1.0;2.611111111111111;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0;2.0;3.0;0.5333333333333333;1.0;31.0;45.0;0.5081967213114754;0.7377049180327869;1.0;1.4516129032258065;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
5.0;3.0;3.0;1.0;0.967741935483871;46.0;35.0;0.6052631578947368;0.5303030303030303;1.3142857142857143;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
2.0;3.0;4.0;0.8787878787878788;1.0;44.0;48.0;0.5714285714285714;0.6233766233766234;1.0;1.0909090909090908;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
4.0;3.0;5.0;0.6041666666666666;1.0;44.0;63.0;0.4782608695652174;0.6847826086956522;1.0;1.4318181818181819;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;4.0;5.0;0.9148936170212766;1.0;58.0;62.0;0.5523809523809524;0.5904761904761905;1.0;1.0689655172413792;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;4.0;4.0;1.0;0.8;70.0;49.0;0.6140350877192983;0.47115384615384615;1.4285714285714286;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
2.0;4.0;5.0;1.0;0.8909090909090909;70.0;54.0;0.5882352941176471;0.4954128440366973;1.2962962962962963;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
3.0;4.0;6.0;1.0;0.9814814814814815;59.0;68.0;0.5267857142857143;0.5573770491803278;1.0;1.152542372881356;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4.0;5.0;6.0;1.0;0.8983050847457628;74.0;68.0;0.5826771653543307;0.5354330708661418;1.088235294117647;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0;6.0;6.0;1.0;0.7123287671232876;88.0;67.0;0.6285714285714286;0.4785714285714286;1.3134328358208955;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0;6.0;5.0;1.0;0.5662650602409639;88.0;62.0;0.6518518518518519;0.42758620689655175;1.4193548387096775;1.0;0.8333333333333334;2.5;1.0;0.0;0.7926829268292683;0.2073170731707317;0.0;0.0;0.0;0.0
2.0;7.0;5.0;1.0;0.5340909090909091;103.0;52.0;0.6866666666666666;0.37142857142857144;1.9807692307692308;1.0;2.5;0.8333333333333334;0.0;1.0;0.7988165680473372;0.20118343195266272;0.0;0.0;0.0;1.0
4.0;7.0;6.0;1.0;0.5813953488372093;101.0;65.0;0.6688741721854304;0.4304635761589404;1.5538461538461539;1.0;0.9375;0.9375;0.0;0.0;0.8192771084337349;0.18072289156626506;0.0;0.0;0.0;1.0
