Family;Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
4.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.4968944099378882;0.36645962732919257;0.12422360248447205;0.012422360248447204;0.0;1.0
1.0;0.0;1.0;0.0;1.0;10.0;17.0;0.5882352941176471;1.0;1.0;1.7;0.9090909090909091;0.9090909090909091;0.0;0.0;0.5266666666666666;0.3333333333333333;0.09333333333333334;0.0;0.04666666666666667;0.0
4.0;0.0;0.0;1.0;0.25;14.0;5.0;0.9333333333333333;0.5555555555555556;2.8;1.0;2.0;0.8;0.0;1.0;0.5347222222222222;0.4166666666666667;0.013888888888888888;0.0;0.034722222222222224;1.0
4.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.4659090909090909;0.375;0.1534090909090909;0.005681818181818182;0.0;1.0
3.0;0.0;0.0;0.0;1.0;10.0;12.0;0.8333333333333334;1.0;1.0;1.2;0.9090909090909091;0.9090909090909091;0.0;0.0;0.48823529411764705;0.35294117647058826;0.12941176470588237;0.01764705882352941;0.011764705882352941;0.0
3.0;0.0;0.0;1.0;0.0;12.0;10.0;1.0;0.625;1.2;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.4411764705882353;0.4411764705882353;0.08235294117647059;0.0;0.03529411764705882;1.0
2.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.6141732283464567;0.33070866141732286;0.023622047244094488;0.031496062992125984;0.0;0.0
3.0;1.0;0.0;1.0;0.0;18.0;4.0;1.0;0.3333333333333333;4.5;1.0;2.0;0.8;0.0;1.0;0.5949367088607594;0.3227848101265823;0.006329113924050633;0.02531645569620253;0.05063291139240506;1.0
2.0;0.0;0.0;1.0;0.3333333333333333;12.0;12.0;0.8571428571428571;0.6666666666666666;1.0;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.572289156626506;0.35542168674698793;0.0;0.024096385542168676;0.04819277108433735;1.0
2.0;0.0;1.0;0.4;1.0;10.0;14.0;0.5;0.7777777777777778;1.0;1.4;1.2;0.8;1.0;1.0;0.5723270440251572;0.3333333333333333;0.0;0.006289308176100629;0.0880503144654088;0.0
2.0;1.0;1.0;1.0;1.0;14.0;12.0;0.6363636363636364;0.6;1.1666666666666667;1.0;1.2;0.8;1.0;1.0;0.49714285714285716;0.33714285714285713;0.07428571428571429;0.0;0.09142857142857143;1.0
1.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.5060240963855421;0.40963855421686746;0.06626506024096386;0.018072289156626505;0.0;1.0
4.0;0.0;1.0;0.0;1.0;10.0;16.0;0.625;1.0;1.0;1.6;0.9090909090909091;0.9090909090909091;0.0;0.0;0.48717948717948717;0.358974358974359;0.09615384615384616;0.019230769230769232;0.038461538461538464;0.0
3.0;0.0;0.0;1.0;0.3333333333333333;16.0;12.0;0.8888888888888888;0.6666666666666666;1.3333333333333333;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.503030303030303;0.37575757575757573;0.07272727272727272;0.0;0.048484848484848485;0.0
1.0;1.0;0.0;1.0;0.0;21.0;4.0;1.0;0.26666666666666666;5.25;1.0;2.0;0.8;0.0;1.0;0.4620253164556962;0.4240506329113924;0.04430379746835443;0.0;0.06962025316455696;1.0
1.0;0.0;0.0;1.0;0.0;16.0;4.0;1.0;0.4;4.0;1.0;2.0;0.8;0.0;1.0;0.5306122448979592;0.35374149659863946;0.06802721088435375;0.006802721088435374;0.04081632653061224;1.0
1.0;0.0;0.0;1.0;0.5;14.0;6.0;0.875;0.6;2.3333333333333335;1.0;2.0;0.8;0.0;1.0;0.5441176470588235;0.3382352941176471;0.058823529411764705;0.014705882352941176;0.04411764705882353;1.0
1.0;0.0;0.0;0.3333333333333333;1.0;11.0;7.0;0.7857142857142857;0.875;1.5714285714285714;1.0;2.0;0.8;0.0;1.0;0.5887096774193549;0.3225806451612903;0.056451612903225805;0.0;0.03225806451612903;1.0
1.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.6404494382022472;0.33707865168539325;0.011235955056179775;0.011235955056179775;0.0;1.0
5.0;0.0;0.0;0.0;1.0;10.0;11.0;0.9090909090909091;1.0;1.0;1.1;0.9090909090909091;0.9090909090909091;0.0;0.0;0.6276595744680851;0.34574468085106386;0.0;0.02127659574468085;0.005319148936170213;0.0
1.0;1.0;0.0;1.0;0.0;18.0;4.0;1.0;0.3333333333333333;4.5;1.0;2.0;0.8;0.0;1.0;0.6162162162162163;0.31891891891891894;0.016216216216216217;0.005405405405405406;0.043243243243243246;1.0
5.0;0.0;0.0;1.0;0.3333333333333333;12.0;12.0;0.8571428571428571;0.6666666666666666;1.0;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.6020942408376964;0.3507853403141361;0.005235602094240838;0.0;0.041884816753926704;1.0
5.0;0.0;1.0;0.0;1.0;6.0;10.0;0.5;1.0;1.0;1.6666666666666667;1.2;0.8;1.0;1.0;0.5953488372093023;0.3627906976744186;0.013953488372093023;0.0;0.027906976744186046;0.0
5.0;0.0;0.0;1.0;1.0;6.0;4.0;1.0;1.0;1.5;1.0;1.2;0.8;1.0;1.0;0.6342592592592593;0.2962962962962963;0.05555555555555555;0.013888888888888888;0.0;1.0
5.0;0.0;0.0;1.0;1.0;6.0;4.0;1.0;1.0;1.5;1.0;1.2;0.8;1.0;1.0;0.719626168224299;0.24299065420560748;0.037383177570093455;0.0;0.0;1.0
2.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7203065134099617;0.2222222222222222;0.05747126436781609;0.0;0.0;1.0
2.0;0.0;0.0;0.0;1.0;10.0;7.0;0.7692307692307693;1.0;1.4285714285714286;1.0;2.0;0.8;0.0;1.0;0.7024539877300614;0.25153374233128833;0.027607361963190184;0.009202453987730062;0.009202453987730062;1.0
4.0;0.0;0.0;0.0;1.0;10.0;13.0;0.7692307692307693;1.0;1.0;1.3;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7398119122257053;0.219435736677116;0.018808777429467086;0.012539184952978056;0.009404388714733543;1.0
3.0;0.0;1.0;0.0;1.0;10.0;21.0;0.47619047619047616;1.0;1.0;2.1;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7292307692307692;0.2276923076923077;0.006153846153846154;0.003076923076923077;0.033846153846153845;0.0
4.0;1.0;1.0;0.8888888888888888;1.0;18.0;13.0;0.6666666666666666;0.6190476190476191;1.3846153846153846;1.0;2.0;0.8;0.0;1.0;0.728125;0.2125;0.0;0.00625;0.053125;1.0
