Family;Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
2.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.5816993464052288;0.2549019607843137;0.16339869281045752;0.0;0.0;0.0
5.0;0.0;0.0;1.0;0.0;13.0;10.0;1.0;0.7692307692307693;1.3;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.5421686746987951;0.3253012048192771;0.1144578313253012;0.0;0.018072289156626505;1.0
4.0;0.0;0.0;0.0;1.0;10.0;13.0;0.7692307692307693;1.0;1.0;1.3;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7010309278350515;0.17010309278350516;0.0979381443298969;0.015463917525773196;0.015463917525773196;0.0
4.0;0.0;0.0;1.0;0.0;12.0;10.0;1.0;0.625;1.2;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7900552486187845;0.11602209944751381;0.06077348066298342;0.0;0.03314917127071823;0.0
3.0;1.0;0.0;1.0;0.0;21.0;10.0;1.0;0.47619047619047616;2.1;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7877094972067039;0.1005586592178771;0.05027932960893855;0.0;0.061452513966480445;1.0
3.0;0.0;0.0;1.0;0.8;15.0;8.0;0.7894736842105263;0.6153846153846154;1.875;1.0;2.0;0.8;0.0;1.0;0.6789473684210526;0.20526315789473684;0.06842105263157895;0.0;0.04736842105263158;1.0
3.0;0.0;0.0;0.0;1.0;10.0;5.0;0.9090909090909091;1.0;2.0;1.0;2.0;0.8;0.0;1.0;0.6639004149377593;0.26141078838174275;0.07053941908713693;0.0;0.004149377593360996;1.0
2.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.6981132075471698;0.21226415094339623;0.08018867924528301;0.009433962264150943;0.0;1.0
5.0;0.0;1.0;0.0;1.0;10.0;17.0;0.5882352941176471;1.0;1.0;1.7;0.9090909090909091;0.9090909090909091;0.0;0.0;0.6995073891625616;0.17733990147783252;0.08866995073891626;0.0;0.034482758620689655;0.0
2.0;0.0;0.0;1.0;0.0;12.0;4.0;1.0;0.6666666666666666;3.0;1.0;2.0;0.8;0.0;1.0;0.7591836734693878;0.19591836734693877;0.024489795918367346;0.012244897959183673;0.00816326530612245;1.0
2.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.7644787644787645;0.2084942084942085;0.015444015444015444;0.011583011583011582;0.0;1.0
1.0;0.0;0.0;0.0;1.0;10.0;13.0;0.7692307692307693;1.0;1.0;1.3;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7567567567567568;0.1969111969111969;0.011583011583011582;0.023166023166023165;0.011583011583011582;0.0
2.0;1.0;0.0;1.0;0.0;17.0;4.0;1.0;0.36363636363636365;4.25;1.0;2.0;0.8;0.0;1.0;0.7480314960629921;0.2125984251968504;0.0;0.011811023622047244;0.027559055118110236;1.0
1.0;0.0;0.0;1.0;0.0;9.0;10.0;1.0;0.7692307692307693;1.0;1.1111111111111112;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7222222222222222;0.24603174603174602;0.01984126984126984;0.0;0.011904761904761904;0.0
2.0;1.0;0.0;1.0;0.0;18.0;4.0;1.0;0.3333333333333333;4.5;1.0;2.0;0.8;0.0;1.0;0.7171314741035857;0.2350597609561753;0.01593625498007968;0.0;0.03187250996015936;1.0
1.0;0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7695167286245354;0.16356877323420074;0.06691449814126393;0.0;0.0;0.0
5.0;1.0;0.0;1.0;0.0;20.0;10.0;1.0;0.5;2.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7419354838709677;0.15770609318996415;0.06451612903225806;0.0;0.035842293906810034;1.0
5.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.8;0.1724137931034483;0.027586206896551724;0.0;0.0;1.0
5.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.867109634551495;0.08637873754152824;0.029900332225913623;0.016611295681063124;0.0;1.0
5.0;0.0;0.0;0.0;1.0;10.0;6.0;0.8333333333333334;1.0;1.6666666666666667;1.0;2.0;0.8;0.0;1.0;0.8453947368421053;0.11513157894736842;0.023026315789473683;0.009868421052631578;0.006578947368421052;1.0
5.0;0.0;0.0;0.0;1.0;10.0;6.0;0.8333333333333334;1.0;1.6666666666666667;1.0;2.0;0.8;0.0;1.0;0.8382838283828383;0.1353135313531353;0.019801980198019802;0.0;0.006600660066006601;1.0
4.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9371069182389937;0.05345911949685535;0.0;0.009433962264150943;0.0;0.0
5.0;1.0;0.0;1.0;0.0;20.0;4.0;1.0;0.2857142857142857;5.0;1.0;2.0;0.8;0.0;1.0;0.9085365853658537;0.051829268292682924;0.0;0.009146341463414634;0.03048780487804878;1.0
2.0;0.0;0.0;1.0;0.0;16.0;10.0;1.0;0.625;1.6;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9117647058823529;0.058823529411764705;0.011764705882352941;0.0;0.01764705882352941;1.0
2.0;0.0;0.0;0.0;1.0;10.0;5.0;0.9090909090909091;1.0;2.0;1.0;2.0;0.8;0.0;1.0;0.8645833333333334;0.08072916666666667;0.052083333333333336;0.0;0.0026041666666666665;1.0
3.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8785310734463276;0.0903954802259887;0.014124293785310734;0.01694915254237288;0.0;1.0
1.0;0.0;1.0;0.0;1.0;10.0;16.0;0.625;1.0;1.0;1.6;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9085545722713865;0.06784660766961652;0.0058997050147492625;0.0;0.017699115044247787;0.0
3.0;1.0;1.0;1.0;0.6;20.0;10.0;0.7692307692307693;0.5;2.0;1.0;2.0;0.8;0.0;1.0;0.8825214899713467;0.0659025787965616;0.0057306590257879654;0.0;0.045845272206303724;1.0
1.0;0.0;0.0;1.0;1.0;10.0;14.0;0.7142857142857143;0.7777777777777778;1.0;1.4;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8947368421052632;0.07309941520467836;0.0;0.008771929824561403;0.023391812865497075;0.0
3.0;0.0;0.0;1.0;0.0;16.0;4.0;1.0;0.4;4.0;1.0;2.0;0.8;0.0;1.0;0.8563218390804598;0.10632183908045977;0.011494252873563218;0.008620689655172414;0.017241379310344827;1.0
3.0;0.0;0.0;1.0;0.0;12.0;4.0;1.0;0.6666666666666666;3.0;1.0;2.0;0.8;0.0;1.0;0.9077380952380952;0.08630952380952381;0.0;0.0;0.005952380952380952;1.0
4.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.935672514619883;0.05555555555555555;0.008771929824561403;0.0;0.0;1.0
1.0;0.0;0.0;0.0;1.0;6.0;12.0;0.75;1.0;1.0;2.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8455696202531645;0.1291139240506329;0.012658227848101266;0.007594936708860759;0.005063291139240506;0.0
4.0;0.0;0.0;1.0;0.0;12.0;4.0;1.0;0.6666666666666666;3.0;1.0;2.0;0.8;0.0;1.0;0.8873994638069705;0.10455764075067024;0.002680965147453083;0.0;0.005361930294906166;1.0
1.0;0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9152542372881356;0.062146892655367235;0.022598870056497175;0.0;0.0;1.0
3.0;0.0;0.0;0.0;1.0;10.0;12.0;0.8333333333333334;1.0;1.0;1.2;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8519480519480519;0.11688311688311688;0.023376623376623377;0.0025974025974025974;0.005194805194805195;0.0
1.0;1.0;0.0;1.0;0.0;18.0;4.0;1.0;0.3333333333333333;4.5;1.0;2.0;0.8;0.0;1.0;0.8625954198473282;0.09923664122137404;0.017811704834605598;0.0;0.020356234096692113;1.0
5.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8728179551122195;0.08478802992518704;0.03740648379052369;0.004987531172069825;0.0;0.0
4.0;1.0;0.0;1.0;0.0;17.0;10.0;1.0;0.5882352941176471;1.7;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8547619047619047;0.09523809523809523;0.03333333333333333;0.0;0.016666666666666666;1.0
4.0;0.0;0.0;0.0;1.0;10.0;7.0;0.7692307692307693;1.0;1.4285714285714286;1.0;2.0;0.8;0.0;1.0;0.8728179551122195;0.10723192019950124;0.012468827930174564;0.0;0.007481296758104738;0.0
4.0;0.0;0.0;1.0;0.0;11.0;4.0;1.0;0.4444444444444444;2.75;1.0;1.2;0.8;1.0;1.0;0.9101654846335697;0.07328605200945626;0.004728132387706856;0.0;0.01182033096926714;1.0
5.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8865248226950354;0.07328605200945626;0.037825059101654845;0.002364066193853428;0.0;1.0
4.0;0.0;1.0;0.0;1.0;6.0;18.0;0.42857142857142855;1.0;1.0;3.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8875598086124402;0.05980861244019139;0.03349282296650718;0.0;0.019138755980861243;0.0
2.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8693693693693694;0.1036036036036036;0.015765765765765764;0.01126126126126126;0.0;1.0
4.0;0.0;1.0;0.0;1.0;6.0;17.0;0.46153846153846156;1.0;1.0;2.8333333333333335;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8612975391498882;0.11409395973154363;0.008948545861297539;0.0;0.015659955257270694;0.0
2.0;0.0;1.0;0.8333333333333334;1.0;15.0;10.0;0.7142857142857143;0.6666666666666666;1.5;1.0;2.0;0.8;0.0;1.0;0.8549107142857143;0.10714285714285714;0.006696428571428571;0.006696428571428571;0.024553571428571428;1.0
2.0;0.0;1.0;0.16666666666666666;1.0;11.0;10.0;0.6470588235294118;0.9090909090909091;1.1;1.0;2.0;0.8;0.0;1.0;0.8445945945945946;0.1036036036036036;0.02927927927927928;0.006756756756756757;0.015765765765765764;0.0
2.0;1.0;0.0;1.0;0.2857142857142857;13.0;6.0;0.8666666666666667;0.46153846153846156;2.1666666666666665;1.0;1.2;0.8;1.0;1.0;0.843010752688172;0.1053763440860215;0.03225806451612903;0.0;0.01935483870967742;1.0
5.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8912037037037037;0.0787037037037037;0.02546296296296296;0.004629629629629629;0.0;1.0
5.0;0.0;1.0;0.0;1.0;10.0;11.0;0.5882352941176471;1.0;1.0;1.1;2.0;0.8;0.0;1.0;0.8555304740406321;0.1038374717832957;0.01805869074492099;0.006772009029345372;0.01580135440180587;0.0
5.0;0.0;0.0;1.0;0.5;12.0;7.0;0.8;0.5384615384615384;1.7142857142857142;1.0;1.2;0.8;1.0;1.0;0.8627906976744186;0.10697674418604651;0.004651162790697674;0.004651162790697674;0.020930232558139535;1.0
5.0;0.0;0.0;0.75;1.0;9.0;8.0;0.6923076923076923;0.7272727272727273;1.125;1.0;1.2;0.8;1.0;1.0;0.8202247191011236;0.11685393258426967;0.04044943820224719;0.006741573033707865;0.015730337078651686;0.0
5.0;0.0;0.0;1.0;0.0;11.0;4.0;1.0;0.4444444444444444;2.75;1.0;1.2;0.8;1.0;1.0;0.8302325581395349;0.12558139534883722;0.02558139534883721;0.0069767441860465115;0.011627906976744186;1.0
5.0;0.0;0.0;1.0;0.0;7.0;4.0;1.0;0.8;1.75;1.0;1.2;0.8;1.0;1.0;0.87468671679198;0.10526315789473684;0.017543859649122806;0.0;0.002506265664160401;1.0
3.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8879781420765027;0.09289617486338798;0.01639344262295082;0.00273224043715847;0.0;0.0
2.0;1.0;0.0;1.0;0.0;18.0;10.0;1.0;0.5555555555555556;1.8;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8818681318681318;0.07692307692307693;0.019230769230769232;0.0;0.02197802197802198;1.0
4.0;0.0;0.0;0.5;1.0;12.0;14.0;0.75;0.875;1.0;1.1666666666666667;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8218085106382979;0.15425531914893617;0.0;0.007978723404255319;0.015957446808510637;0.0
2.0;1.0;0.0;1.0;0.3333333333333333;22.0;8.0;0.8461538461538461;0.4;2.75;1.0;2.0;0.8;0.0;1.0;0.8005181347150259;0.15025906735751296;0.0;0.007772020725388601;0.04145077720207254;1.0
2.0;1.0;0.0;1.0;0.5;18.0;8.0;0.8181818181818182;0.5;2.25;1.0;2.0;0.8;0.0;1.0;0.8091397849462365;0.15053763440860216;0.0;0.008064516129032258;0.03225806451612903;1.0
4.0;0.0;0.0;1.0;1.0;10.0;14.0;0.7142857142857143;0.7777777777777778;1.0;1.4;0.8571428571428571;1.4285714285714286;1.0;0.0;0.846820809248555;0.12716763005780346;0.002890173410404624;0.0;0.023121387283236993;0.0
2.0;0.0;0.0;1.0;0.0;14.0;4.0;1.0;0.5;3.5;1.0;2.0;0.8;0.0;1.0;0.8646153846153846;0.08;0.043076923076923075;0.0;0.012307692307692308;1.0
3.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8333333333333334;0.14150943396226415;0.025157232704402517;0.0;0.0;1.0
3.0;0.0;0.0;0.0;1.0;10.0;6.0;0.8333333333333334;1.0;1.6666666666666667;1.0;2.0;0.8;0.0;1.0;0.7980769230769231;0.1762820512820513;0.016025641025641024;0.003205128205128205;0.00641025641025641;0.0
3.0;1.0;0.0;1.0;0.0;14.0;4.0;1.0;0.3333333333333333;3.5;1.0;1.2;0.8;1.0;1.0;0.768025078369906;0.19122257053291536;0.006269592476489028;0.009404388714733543;0.025078369905956112;1.0
3.0;0.0;0.0;1.0;0.0;10.0;4.0;1.0;0.5;2.5;1.0;1.2;0.8;1.0;1.0;0.716012084592145;0.22658610271903323;0.03927492447129909;0.006042296072507553;0.012084592145015106;1.0
3.0;0.0;0.0;1.0;1.0;7.0;5.0;0.875;0.8333333333333334;1.4;1.0;1.2;0.8;1.0;1.0;0.7475728155339806;0.21359223300970873;0.032362459546925564;0.0;0.006472491909385114;1.0
