Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
5.0;1.0;1.0;0.0;0.0;0.7142857142857143;1.0;0.0;0.0;9.0;22.0;16.0;17.0;0.5625;0.8148148148148148;0.5714285714285714;0.5862068965517241;1.0;2.4444444444444446;1.7777777777777777;1.8888888888888888;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8098859315589354;0.1444866920152091;0.045627376425855515;0.0;0.0;2.0
1.0;0.0;0.0;1.0;0.0;0.0;0.1;1.0;0.0;14.0;16.0;26.0;17.0;0.56;0.6153846153846154;0.9629629629629629;0.6071428571428571;1.0;1.1428571428571428;1.8571428571428572;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8125;0.13602941176470587;0.04044117647058824;0.011029411764705883;0.0;3.0
5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2222222222222222;1.0;4.0;15.0;8.0;26.0;0.26666666666666666;0.5769230769230769;0.47058823529411764;0.9285714285714286;1.0;3.75;2.0;6.5;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.8102766798418972;0.10276679841897234;0.043478260869565216;0.0;0.043478260869565216;0.0
1.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;1.0;16.0;15.0;16.0;14.0;0.6956521739130435;0.625;0.64;0.875;1.1428571428571428;1.0714285714285714;1.1428571428571428;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8410041841004184;0.09205020920502092;0.03765690376569038;0.0;0.029288702928870293;3.0
2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.0;5.0;16.0;29.0;0.5384615384615384;0.29411764705882354;0.5714285714285714;1.0;2.8;1.0;3.2;5.8;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8491379310344828;0.07758620689655173;0.05172413793103448;0.008620689655172414;0.01293103448275862;1.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;11.0;0.7777777777777778;0.7894736842105263;0.8;1.0;1.2727272727272727;1.3636363636363635;1.4545454545454546;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8547717842323651;0.0954356846473029;0.016597510373443983;0.008298755186721992;0.024896265560165973;3.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;5.0;16.0;24.0;0.6666666666666666;0.4166666666666667;0.6956521739130435;1.0;2.8;1.0;3.2;4.8;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8284518828451883;0.06276150627615062;0.029288702928870293;0.0;0.0794979079497908;1.0
5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;15.0;6.0;19.0;0.6666666666666666;0.8823529411764706;0.75;1.0;1.0;3.75;1.5;4.75;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.861003861003861;0.07335907335907337;0.007722007722007722;0.0;0.05791505791505792;0.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;5.0;16.0;17.0;1.0;1.0;1.0;1.0;2.8;1.0;3.2;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.797153024911032;0.1601423487544484;0.0;0.0035587188612099642;0.03914590747330961;1.0
5.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;1.5;4.25;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.8237547892720306;0.13026819923371646;0.0;0.007662835249042145;0.038314176245210725;2.0
3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;20.0;17.0;0.7777777777777778;0.7894736842105263;1.0;0.8095238095238095;1.0;1.0714285714285714;1.4285714285714286;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8059701492537313;0.14925373134328357;0.014925373134328358;0.0;0.029850746268656716;0.0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;15.0;16.0;17.0;1.0;0.75;0.7619047619047619;0.7727272727272727;1.0;1.6666666666666667;1.7777777777777777;1.8888888888888888;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7898305084745763;0.17627118644067796;0.01694915254237288;0.0;0.01694915254237288;0.0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;15.0;16.0;17.0;1.0;0.6521739130434783;0.6666666666666666;0.68;1.0;1.25;1.3333333333333333;1.4166666666666667;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.78839590443686;0.17064846416382254;0.027303754266211604;0.0;0.013651877133105802;0.0
5.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;24.0;15.0;6.0;17.0;1.0;0.6;0.375;0.6296296296296297;4.0;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7964912280701755;0.16140350877192983;0.03508771929824561;0.0;0.007017543859649123;2.0
3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;15.0;16.0;17.0;1.0;0.9375;0.9411764705882353;0.9444444444444444;1.0;3.0;3.2;3.4;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7684887459807074;0.19935691318327975;0.003215434083601286;0.006430868167202572;0.022508038585209004;0.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;5.0;16.0;17.0;1.0;1.0;1.0;1.0;2.8;1.0;3.2;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.7938144329896907;0.1718213058419244;0.0;0.0;0.03436426116838488;1.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;17.0;16.0;7.0;0.875;1.0;0.8888888888888888;0.7777777777777778;2.0;2.4285714285714284;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.7575757575757576;0.20875420875420875;0.006734006734006734;0.0;0.026936026936026935;3.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;8.0;0.9333333333333333;0.9375;0.9411764705882353;1.0;1.75;1.875;2.0;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.7450980392156863;0.25163398692810457;0.0032679738562091504;0.0;0.0;3.0
5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;6.0;19.0;0.875;0.8823529411764706;0.75;1.0;2.3333333333333335;2.5;1.0;3.1666666666666665;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7108433734939759;0.24397590361445784;0.006024096385542169;0.0;0.0391566265060241;2.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;20.0;7.0;0.7777777777777778;0.7894736842105263;1.0;0.6363636363636364;2.0;2.142857142857143;2.857142857142857;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.7411764705882353;0.22058823529411764;0.011764705882352941;0.0;0.026470588235294117;3.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;10.0;0.8235294117647058;0.8333333333333334;0.8421052631578947;1.0;1.4;1.5;1.6;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.7573099415204678;0.22514619883040934;0.008771929824561403;0.0;0.008771929824561403;3.0
4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;18.0;0.9333333333333333;0.9375;0.9411764705882353;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2857142857142858;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.7492957746478873;0.22816901408450704;0.0028169014084507044;0.0;0.01971830985915493;0.0
4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;15.0;16.0;17.0;1.0;0.7142857142857143;0.7272727272727273;0.7391304347826086;1.0;1.5;1.6;1.7;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7703488372093024;0.20930232558139536;0.01744186046511628;0.0;0.0029069767441860465;0.0
5.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;23.0;15.0;6.0;17.0;1.0;0.625;0.4;0.6538461538461539;3.8333333333333335;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7712609970674487;0.20234604105571846;0.026392961876832845;0.0;0.0;2.0
4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.625;0.0;12.0;15.0;21.0;17.0;0.7058823529411765;0.5357142857142857;0.7241379310344828;0.5666666666666667;1.0;1.25;1.75;1.4166666666666667;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7561643835616438;0.20821917808219179;0.03561643835616438;0.0;0.0;1.0
4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;10.0;16.0;17.0;0.4444444444444444;1.0;0.7619047619047619;0.7727272727272727;1.0;2.5;4.0;4.25;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.8070175438596491;0.13450292397660818;0.014619883040935672;0.005847953216374269;0.038011695906432746;1.0
5.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;24.0;6.0;17.0;0.6086956521739131;1.0;0.4;0.6538461538461539;2.3333333333333335;4.0;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8082595870206489;0.12979351032448377;0.02654867256637168;0.0029498525073746312;0.032448377581120944;0.0
4.0;1.0;1.0;0.0;0.0;1.0;0.6153846153846154;0.0;0.0;27.0;13.0;16.0;17.0;0.7714285714285715;0.5;0.43243243243243246;0.4473684210526316;2.076923076923077;1.0;1.2307692307692308;1.3076923076923077;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.7906976744186046;0.12209302325581395;0.061046511627906974;0.0;0.02616279069767442;1.0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8214285714285714;0.1636904761904762;0.0;0.0;0.01488095238095238;1.0
5.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;30.0;6.0;17.0;0.21052631578947367;1.0;0.2857142857142857;0.53125;1.0;7.5;1.5;4.25;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.7863247863247863;0.15669515669515668;0.042735042735042736;0.0;0.014245014245014245;0.0
2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;22.0;16.0;17.0;0.6666666666666666;1.0;0.6956521739130435;0.7083333333333334;1.0;1.5714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8357771260997068;0.1348973607038123;0.020527859237536656;0.0;0.008797653958944282;2.0
3.0;0.0;0.0;1.0;0.0;0.0;0.35714285714285715;1.0;0.0;14.0;10.0;30.0;17.0;0.42424242424242425;0.4166666666666667;0.8571428571428571;0.4722222222222222;1.4;1.0;3.0;1.7;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.771978021978022;0.15934065934065933;0.0521978021978022;0.0;0.016483516483516484;3.0
5.0;0.0;0.0;1.0;1.0;0.0;0.2;0.8;1.0;4.0;18.0;28.0;32.0;0.11764705882352941;0.4;0.6086956521739131;0.6808510638297872;1.0;4.5;7.0;8.0;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7754569190600522;0.13577023498694518;0.0783289817232376;0.0;0.010443864229765013;0.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;1.0;14.0;15.0;8.0;22.0;0.6666666666666666;0.6818181818181818;0.6153846153846154;0.9166666666666666;1.75;1.875;1.0;2.75;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8177339901477833;0.13793103448275862;0.017241379310344827;0.0;0.027093596059113302;2.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.4;14.0;15.0;21.0;19.0;0.6666666666666666;0.6818181818181818;0.9130434782608695;0.7916666666666666;1.0;1.0714285714285714;1.5;1.3571428571428572;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.815;0.1475;0.0175;0.0075;0.0125;0.0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;13.0;15.0;16.0;17.0;1.0;0.625;0.64;0.6538461538461539;1.0;1.1538461538461537;1.2307692307692308;1.3076923076923077;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7841191066997518;0.17121588089330025;0.022332506203473945;0.0024813895781637717;0.019851116625310174;0.0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;15.0;16.0;17.0;1.0;0.6521739130434783;0.6666666666666666;0.68;1.0;1.25;1.3333333333333333;1.4166666666666667;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7855421686746988;0.163855421686747;0.01927710843373494;0.0;0.03132530120481928;0.0
2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;25.0;15.0;6.0;17.0;1.0;0.5769230769230769;0.35294117647058826;0.6071428571428571;4.166666666666667;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7883211678832117;0.15815085158150852;0.0267639902676399;0.0;0.0267639902676399;2.0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;15.0;16.0;17.0;1.0;0.75;0.7619047619047619;0.7727272727272727;1.0;1.6666666666666667;1.7777777777777777;1.8888888888888888;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8556701030927835;0.1211340206185567;0.01288659793814433;0.002577319587628866;0.007731958762886598;0.0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;15.0;16.0;17.0;1.0;0.7142857142857143;0.7272727272727273;0.7391304347826086;1.0;1.5;1.6;1.7;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8211586901763224;0.1309823677581864;0.015113350125944584;0.012594458438287154;0.020151133501259445;0.0
2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;15.0;6.0;17.0;1.0;0.75;0.5454545454545454;0.7727272727272727;3.1666666666666665;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8033980582524272;0.17475728155339806;0.012135922330097087;0.0024271844660194173;0.007281553398058253;2.0
1.0;0.0;0.0;0.0;0.0;0.5;0.0;1.0;0.0;5.0;15.0;18.0;17.0;0.7142857142857143;0.8333333333333334;0.9473684210526315;0.85;1.0;3.0;3.6;3.4;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7990543735224587;0.16548463356973994;0.0070921985815602835;0.002364066193853428;0.026004728132387706;0.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.3333333333333335;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7803203661327232;0.1853546910755149;0.0;0.013729977116704805;0.020594965675057208;2.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;8.0;17.0;0.875;0.8823529411764706;1.0;0.8947368421052632;1.75;1.875;1.0;2.125;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7934272300469484;0.1619718309859155;0.004694835680751174;0.0;0.03990610328638498;2.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;22.0;17.0;0.4;0.7142857142857143;1.0;0.7391304347826086;1.0;3.75;5.5;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8033175355450237;0.15165876777251186;0.014218009478672985;0.0;0.030805687203791468;0.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;8.0;17.0;0.875;0.8823529411764706;1.0;0.8947368421052632;1.75;1.875;1.0;2.125;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8300653594771242;0.15468409586056645;0.004357298474945534;0.0;0.010893246187363835;2.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.3333333333333335;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8165548098434005;0.1789709172259508;0.0;0.0;0.0044742729306487695;2.0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;5.0;16.0;7.0;1.0;1.0;1.0;1.0;2.8;1.0;3.2;1.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.8457831325301205;0.14457831325301204;0.0;0.007228915662650603;0.0024096385542168677;1.0
5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;19.0;16.0;17.0;0.7777777777777778;1.0;0.8;0.8095238095238095;1.0;1.3571428571428572;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8450363196125908;0.14043583535108958;0.009685230024213076;0.004842615012106538;0.0;0.0
5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;15.0;16.0;17.0;1.0;0.8823529411764706;0.8888888888888888;0.8947368421052632;1.0;2.5;2.6666666666666665;2.8333333333333335;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8165829145728644;0.16331658291457288;0.005025125628140704;0.0;0.01507537688442211;0.0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;20.0;5.0;16.0;7.0;1.0;0.45454545454545453;0.7272727272727273;0.5384615384615384;4.0;1.0;3.2;1.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.8084577114427861;0.16169154228855723;0.014925373134328358;0.0;0.014925373134328358;1.0
3.0;1.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;19.0;9.0;16.0;7.0;0.8260869565217391;0.6428571428571429;0.64;0.4375;2.7142857142857144;1.2857142857142858;2.2857142857142856;1.0;2.3333333333333335;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.8095238095238095;0.15538847117794485;0.022556390977443608;0.0;0.012531328320802004;3.0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;5.0;16.0;7.0;1.0;1.0;1.0;1.0;2.8;1.0;3.2;1.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.7605985037406484;0.20947630922693267;0.0;0.007481296758104738;0.022443890274314215;2.0
5.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;30.0;17.0;0.2222222222222222;0.5172413793103449;1.0;0.5483870967741935;1.0;3.75;7.5;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7432098765432099;0.1925925925925926;0.0345679012345679;0.0024691358024691358;0.027160493827160494;0.0
3.0;0.0;0.0;1.0;0.0;0.09090909090909091;0.0;1.0;0.0;15.0;5.0;17.0;7.0;0.5769230769230769;0.29411764705882354;0.9444444444444444;0.3684210526315789;3.0;1.0;3.4;1.4;2.3333333333333335;0.8333333333333334;1.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.7662337662337663;0.17922077922077922;0.03116883116883117;0.0;0.023376623376623377;1.0
3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;12.0;7.0;0.7;0.45454545454545453;1.0;0.5384615384615384;2.8;1.0;2.4;1.4;2.3333333333333335;0.8333333333333334;1.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.8213256484149856;0.15561959654178675;0.01729106628242075;0.0;0.005763688760806916;1.0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;5.0;6.0;7.0;1.0;1.0;1.0;1.0;2.8;1.0;1.2;1.4;2.3333333333333335;0.8333333333333334;1.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.7981927710843374;0.1927710843373494;0.0;0.0;0.009036144578313253;1.0
3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;20.0;6.0;7.0;0.4827586206896552;1.0;0.2857142857142857;0.3181818181818182;2.3333333333333335;3.3333333333333335;1.0;1.1666666666666667;2.3333333333333335;0.8333333333333334;1.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.7636887608069164;0.1844380403458213;0.043227665706051875;0.0;0.008645533141210375;2.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.826797385620915;0.1503267973856209;0.0;0.00980392156862745;0.013071895424836602;1.0
3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;26.0;6.0;7.0;0.56;1.0;0.35294117647058826;0.3888888888888889;2.3333333333333335;4.333333333333333;1.0;1.1666666666666667;2.0;2.142857142857143;0.8571428571428571;1.0;0.0;0.0;1.0;1.0;0.7954545454545454;0.1590909090909091;0.03571428571428571;0.0;0.00974025974025974;2.0
