Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9461538461538461;0.05384615384615385;0.0;0.0;0.0;0.0
2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;22.0;15.0;16.0;17.0;1.0;0.6521739130434783;0.6666666666666666;0.68;1.4666666666666666;1.0;1.0666666666666667;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8632218844984803;0.11246200607902736;0.0243161094224924;0.0;0.0;2.0
4.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.0;1.0;0.0;8.0;15.0;28.0;17.0;0.4;0.4838709677419355;0.875;0.5151515151515151;1.0;1.875;3.5;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8494623655913979;0.10752688172043011;0.043010752688172046;0.0;0.0;3.0
5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;20.0;0.8235294117647058;0.8333333333333334;0.8421052631578947;1.0;1.0;1.0714285714285714;1.1428571428571428;1.4285714285714286;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9221453287197232;0.06228373702422145;0.005190311418685121;0.0034602076124567475;0.006920415224913495;0.0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.21428571428571427;28.0;15.0;16.0;20.0;0.9032258064516129;0.46875;0.48484848484848486;0.5882352941176471;1.8666666666666667;1.0;1.0666666666666667;1.3333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9003378378378378;0.060810810810810814;0.028716216216216218;0.0033783783783783786;0.006756756756756757;1.0
3.0;1.0;1.0;0.0;0.0;0.9285714285714286;1.0;0.0;0.14285714285714285;27.0;19.0;16.0;19.0;0.627906976744186;0.5588235294117647;0.35555555555555557;0.41304347826086957;1.6875;1.1875;1.0;1.1875;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8879598662207357;0.056856187290969896;0.048494983277591976;0.0016722408026755853;0.005016722408026756;1.0
3.0;0.0;1.0;0.0;0.0;0.25;1.0;0.0;0.0;16.0;13.0;16.0;17.0;0.6666666666666666;0.8666666666666667;0.6153846153846154;0.6296296296296297;1.2307692307692308;1.0;1.2307692307692308;1.3076923076923077;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.936923076923077;0.046153846153846156;0.015384615384615385;0.0;0.0015384615384615385;1.0
1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;24.0;16.0;17.0;0.6086956521739131;1.0;0.64;0.6538461538461539;1.0;1.7142857142857142;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9246676514032496;0.05465288035450517;0.013293943870014771;0.007385524372230428;0.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;15.0;16.0;17.0;1.0;0.7894736842105263;0.8;0.8095238095238095;1.0;1.875;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9188829787234043;0.05186170212765957;0.005319148936170213;0.003989361702127659;0.0199468085106383;0.0
2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;18.0;15.0;6.0;17.0;1.0;0.7894736842105263;0.6;0.8095238095238095;3.0;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9238578680203046;0.05710659898477157;0.005076142131979695;0.0;0.013959390862944163;2.0
5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;17.0;17.0;0.9333333333333333;0.9375;1.0;0.9444444444444444;1.0;1.0714285714285714;1.2142857142857142;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9310344827586207;0.04994054696789536;0.0011890606420927466;0.0035671819262782403;0.014268727705112961;1.0
4.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;24.0;16.0;7.0;0.6086956521739131;1.0;0.64;0.4375;2.0;3.4285714285714284;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9175704989154013;0.055314533622559656;0.009761388286334056;0.0;0.01735357917570499;3.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;17.0;16.0;17.0;0.6666666666666666;1.0;0.8888888888888888;0.8947368421052632;1.0;4.25;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9506172839506173;0.04489337822671156;0.002244668911335578;0.0;0.002244668911335578;0.0
