Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
4.0;0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.0;1.0;0.0;1.0;0.0;28.0;15.0;1.0;0.5357142857142857;1.8666666666666667;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2.0;1.0;1.0;0.8571428571428571;1.0;27.0;29.0;0.6585365853658537;0.7073170731707317;1.0;1.0740740740740742;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4.0;2.0;1.0;1.0;0.4583333333333333;39.0;26.0;0.78;0.52;1.5;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4.0;3.0;1.0;1.0;0.24324324324324326;42.0;24.0;0.8235294117647058;0.39344262295081966;1.75;1.0;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;4.0;1.0;1.0;0.1951219512195122;56.0;23.0;0.875;0.359375;2.4347826086956523;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;4.0;1.0;1.0;0.12727272727272726;60.0;22.0;0.8955223880597015;0.2857142857142857;2.727272727272727;1.0;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;5.0;1.0;1.0;0.11666666666666667;65.0;22.0;0.9027777777777778;0.2682926829268293;2.9545454545454546;1.0;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
5.0;6.0;0.0;1.0;0.07936507936507936;78.0;10.0;0.9397590361445783;0.136986301369863;7.8;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
5.0;6.0;1.0;1.0;0.14516129032258066;77.0;14.0;0.8953488372093024;0.18421052631578946;5.5;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
