Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
1.0;0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.0;1.0;0.0;1.0;0.0;30.0;15.0;1.0;0.5;2.0;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2.0;1.0;1.0;1.0;1.0;27.0;27.0;0.6923076923076923;0.6923076923076923;1.0;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;1.0;2.0;0.4230769230769231;1.0;16.0;41.0;0.38095238095238093;0.7884615384615384;1.0;2.5625;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4.0;2.0;2.0;0.5833333333333334;1.0;29.0;39.0;0.5471698113207547;0.7358490566037735;1.0;1.3448275862068966;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
3.0;2.0;3.0;0.34210526315789475;1.0;28.0;53.0;0.42424242424242425;0.803030303030303;1.0;1.8928571428571428;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
3.0;2.0;4.0;0.23076923076923078;1.0;27.0;57.0;0.34177215189873417;0.8260869565217391;1.0;2.111111111111111;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;2.0;5.0;0.19642857142857142;1.0;16.0;71.0;0.2222222222222222;0.8658536585365854;1.0;4.4375;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;2.0;6.0;0.15492957746478872;1.0;16.0;76.0;0.1839080459770115;0.8735632183908046;1.0;4.75;0.8333333333333334;0.8333333333333334;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
2.0;1.0;6.0;0.13333333333333333;1.0;25.0;90.0;0.25;0.9;1.0;3.6;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
4.0;1.0;7.0;0.1111111111111111;1.0;25.0;105.0;0.21739130434782608;0.9130434782608695;1.0;4.2;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4.0;2.0;7.0;0.2777777777777778;1.0;30.0;105.0;0.25;0.8076923076923077;1.0;3.5;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
