Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
5.0;0.0;1.0;0.0;0.0;0.21428571428571427;1.0;0.0;0.21428571428571427;17.0;29.0;16.0;10.0;0.5;0.8285714285714286;0.4444444444444444;0.37037037037037035;1.7;2.9;1.6;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.7149122807017544;0.13596491228070176;0.08771929824561403;0.0;0.06140350877192982;3.0
2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2;4.0;20.0;16.0;18.0;0.4;0.9523809523809523;0.7272727272727273;0.782608695652174;1.0;5.0;4.0;4.5;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7389162561576355;0.19704433497536947;0.029556650246305417;0.0;0.034482758620689655;0.0
3.0;0.0;0.0;0.0;0.0;0.6666666666666666;1.0;0.0;0.0;16.0;8.0;6.0;17.0;0.8421052631578947;0.8;0.5454545454545454;0.7727272727272727;2.6666666666666665;1.3333333333333333;1.0;2.8333333333333335;2.3333333333333335;0.8333333333333334;1.0;2.8333333333333335;0.0;1.0;1.0;0.0;0.7830188679245284;0.1650943396226415;0.02358490566037736;0.014150943396226415;0.014150943396226415;3.0
5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;31.0;0.5;0.5172413793103449;0.5333333333333333;1.0;1.0;1.0714285714285714;1.1428571428571428;2.2142857142857144;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.7543103448275862;0.1724137931034483;0.0603448275862069;0.01293103448275862;0.0;0.0
3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;18.0;5.0;6.0;11.0;0.8181818181818182;0.38461538461538464;0.42857142857142855;0.7333333333333333;3.6;1.0;1.2;2.2;2.3333333333333335;0.8333333333333334;1.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.7017543859649122;0.2324561403508772;0.03508771929824561;0.0;0.03070175438596491;2.0
3.0;0.0;0.0;0.0;0.0;0.5;0.0;1.0;0.5;16.0;5.0;10.0;9.0;0.7272727272727273;0.38461538461538464;0.7142857142857143;0.6;3.2;1.0;2.0;1.8;2.3333333333333335;0.8333333333333334;1.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.7222222222222222;0.2175925925925926;0.037037037037037035;0.0;0.023148148148148147;3.0
3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;5.0;6.0;8.0;0.9333333333333333;0.8333333333333334;0.8571428571428571;1.0;2.8;1.0;1.2;1.6;2.3333333333333335;0.8333333333333334;1.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.7677165354330708;0.1968503937007874;0.003937007874015748;0.007874015748031496;0.023622047244094488;2.0
4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;21.0;17.0;0.7368421052631579;0.75;1.0;0.7727272727272727;1.0;1.0714285714285714;1.5;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.772;0.188;0.02;0.004;0.016;0.0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.18181818181818182;0.0;25.0;5.0;8.0;7.0;0.9259259259259259;0.2777777777777778;0.42105263157894735;0.35;5.0;1.0;1.6;1.4;2.3333333333333335;0.8333333333333334;1.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.7450199203187251;0.19123505976095617;0.05179282868525897;0.00398406374501992;0.00796812749003984;1.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.78125;0.20833333333333334;0.0;0.0;0.010416666666666666;0.0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;27.0;5.0;6.0;7.0;1.0;0.2777777777777778;0.3157894736842105;0.35;5.4;1.0;1.2;1.4;2.3333333333333335;0.8333333333333334;1.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.7483221476510067;0.1912751677852349;0.0436241610738255;0.010067114093959731;0.006711409395973154;1.0
2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;15.0;16.0;17.0;1.0;0.6818181818181818;0.6956521739130435;0.7083333333333334;1.4;1.0;1.0666666666666667;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8020833333333334;0.1388888888888889;0.024305555555555556;0.010416666666666666;0.024305555555555556;2.0
1.0;0.0;0.0;1.0;0.0;0.3076923076923077;0.0;1.0;0.0;8.0;15.0;29.0;17.0;0.38095238095238093;0.46875;0.8787878787878788;0.5;1.0;1.875;3.625;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7792207792207793;0.1525974025974026;0.05519480519480519;0.0;0.012987012987012988;1.0
1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.6666666666666666;0.0;4.0;11.0;20.0;17.0;0.2857142857142857;0.7333333333333333;0.7692307692307693;0.6296296296296297;1.0;2.75;5.0;4.25;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.8;0.13968253968253969;0.031746031746031744;0.0;0.02857142857142857;0.0
2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;16.0;6.0;17.0;0.9333333333333333;1.0;0.8571428571428571;0.9444444444444444;2.3333333333333335;2.6666666666666665;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8291139240506329;0.1360759493670886;0.0031645569620253164;0.0189873417721519;0.012658227848101266;2.0
4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;21.0;17.0;0.7368421052631579;0.75;1.0;0.7727272727272727;1.0;1.0714285714285714;1.5;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8333333333333334;0.1282051282051282;0.016025641025641024;0.01282051282051282;0.009615384615384616;0.0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;22.0;5.0;16.0;17.0;1.0;0.38461538461538464;0.6666666666666666;0.68;4.4;1.0;3.2;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8135048231511254;0.12861736334405144;0.02572347266881029;0.00964630225080386;0.022508038585209004;1.0
4.0;0.0;0.0;0.0;0.0;1.0;0.25;0.0;0.0;8.0;16.0;16.0;17.0;0.8888888888888888;0.8;0.7619047619047619;0.7727272727272727;1.0;2.0;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8249158249158249;0.12794612794612795;0.016835016835016835;0.0;0.030303030303030304;0.0
2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;15.0;6.0;17.0;1.0;0.75;0.5454545454545454;0.7727272727272727;3.1666666666666665;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8586206896551725;0.1;0.017241379310344827;0.006896551724137931;0.017241379310344827;2.0
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7717041800643086;0.1832797427652733;0.0;0.01607717041800643;0.028938906752411574;0.0
5.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8071895424836601;0.14705882352941177;0.0;0.0;0.0457516339869281;3.0
2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.0;15.0;6.0;31.0;0.5;0.5172413793103449;0.3;1.0;2.3333333333333335;2.5;1.0;5.166666666666667;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7828746177370031;0.14678899082568808;0.04281345565749235;0.0030581039755351682;0.024464831804281346;2.0
4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2727272727272727;1.0;4.0;15.0;19.0;28.0;0.2222222222222222;0.5172413793103449;0.6333333333333333;0.9032258064516129;1.0;3.75;4.75;7.0;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8038585209003215;0.12861736334405144;0.04501607717041801;0.0;0.022508038585209004;0.0
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8679245283018868;0.11949685534591195;0.0;0.009433962264150943;0.0031446540880503146;0.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.3333333333333335;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8444444444444444;0.12063492063492064;0.0;0.009523809523809525;0.025396825396825397;2.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;21.0;17.0;0.7368421052631579;0.5;1.0;0.7727272727272727;2.8;1.0;4.2;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8407643312101911;0.11464968152866242;0.01592356687898089;0.006369426751592357;0.022292993630573247;1.0
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.89419795221843;0.08191126279863481;0.0;0.020477815699658702;0.0034129692832764505;2.0
5.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;24.0;7.0;0.6363636363636364;0.6521739130434783;1.0;0.4666666666666667;2.0;2.142857142857143;3.4285714285714284;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8579710144927536;0.08985507246376812;0.02318840579710145;0.0;0.028985507246376812;3.0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.875;0.1171875;0.0;0.0078125;0.0;0.0
5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;28.0;15.0;16.0;7.0;1.0;0.5172413793103449;0.5333333333333333;0.3333333333333333;4.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8442211055276382;0.11306532663316583;0.035175879396984924;0.007537688442211055;0.0;3.0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3;24.0;5.0;16.0;20.0;0.8888888888888888;0.2777777777777778;0.5517241379310345;0.6666666666666666;4.8;1.0;3.2;4.0;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8247663551401869;0.10981308411214953;0.030373831775700934;0.0;0.035046728971962614;1.0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8560975609756097;0.11707317073170732;0.0;0.007317073170731708;0.01951219512195122;0.0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;18.0;15.0;16.0;17.0;1.0;0.5172413793103449;0.5333333333333333;0.5483870967741935;1.2;1.0;1.0666666666666667;1.1333333333333333;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8278301886792453;0.11320754716981132;0.0330188679245283;0.007075471698113208;0.018867924528301886;0.0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;5.0;16.0;17.0;1.0;0.5;0.7619047619047619;0.7727272727272727;3.8;1.0;3.2;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8551068883610451;0.12114014251781473;0.011876484560570071;0.0;0.011876484560570071;1.0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8478260869565217;0.12560386473429952;0.0;0.00966183574879227;0.016908212560386472;1.0
3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;18.0;16.0;17.0;0.23529411764705882;1.0;0.5517241379310345;0.5666666666666667;1.0;4.5;4.0;4.25;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.8497652582159625;0.107981220657277;0.03051643192488263;0.0;0.011737089201877934;0.0
1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;23.0;16.0;17.0;0.6363636363636364;1.0;0.6666666666666666;0.68;1.0;1.6428571428571428;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.88;0.08;0.02;0.0075;0.0125;3.0
3.0;0.0;0.0;0.0;1.0;0.0;0.35714285714285715;0.0;1.0;4.0;10.0;16.0;31.0;0.17391304347826086;0.4166666666666667;0.45714285714285713;0.8611111111111112;1.0;2.5;4.0;7.75;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.8501228501228502;0.10073710073710074;0.04668304668304668;0.0;0.002457002457002457;0.0
3.0;0.0;0.0;0.0;1.0;0.0;0.1;0.0;1.0;4.0;6.0;16.0;27.0;0.26666666666666666;0.375;0.5925925925925926;0.9642857142857143;1.0;1.5;4.0;6.75;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.8518518518518519;0.12037037037037036;0.02546296296296296;0.0;0.0023148148148148147;1.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8555798687089715;0.12691466083150985;0.0;0.006564551422319475;0.010940919037199124;0.0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;27.0;5.0;16.0;17.0;1.0;0.2777777777777778;0.5517241379310345;0.5666666666666667;5.4;1.0;3.2;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8401727861771058;0.11879049676025918;0.028077753779697623;0.004319654427645789;0.008639308855291577;1.0
2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;15.0;16.0;17.0;1.0;0.75;0.7619047619047619;0.7727272727272727;1.0;1.6666666666666667;1.7777777777777777;1.8888888888888888;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9129411764705883;0.07294117647058823;0.011764705882352941;0.002352941176470588;0.0;0.0
2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;15.0;16.0;17.0;1.0;0.6521739130434783;0.6666666666666666;0.68;1.0;1.25;1.3333333333333333;1.4166666666666667;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9156908665105387;0.06557377049180328;0.01873536299765808;0.0;0.0;0.0
3.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;23.0;5.0;16.0;17.0;1.0;0.35714285714285715;0.64;0.6538461538461539;4.6;1.0;3.2;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.903755868544601;0.07276995305164319;0.02112676056338028;0.0;0.002347417840375587;1.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9213483146067416;0.03146067415730337;0.0;0.006741573033707865;0.04044943820224719;0.0
5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;16.0;15.0;16.0;17.0;1.0;0.8823529411764706;0.8888888888888888;0.8947368421052632;1.0666666666666667;1.0;1.0666666666666667;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9354838709677419;0.02534562211981567;0.004608294930875576;0.002304147465437788;0.03225806451612903;0.0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;30.0;5.0;16.0;17.0;1.0;0.23809523809523808;0.5;0.5151515151515151;6.0;1.0;3.2;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.90625;0.024553571428571428;0.03571428571428571;0.002232142857142857;0.03125;1.0
3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;18.0;5.0;16.0;17.0;1.0;0.5555555555555556;0.8;0.8095238095238095;3.6;1.0;3.2;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8741418764302059;0.10297482837528604;0.009153318077803204;0.0;0.013729977116704805;1.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8685446009389671;0.11971830985915492;0.0;0.011737089201877934;0.0;3.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8489208633093526;0.13189448441247004;0.0;0.007194244604316547;0.011990407673860911;3.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;12.0;0.7368421052631579;0.75;0.7619047619047619;1.0;1.1666666666666667;1.25;1.3333333333333333;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.85995085995086;0.12039312039312039;0.012285012285012284;0.002457002457002457;0.004914004914004914;0.0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.25;16.0;15.0;16.0;10.0;0.8421052631578947;0.5;0.5161290322580645;0.45454545454545453;1.6;1.5;1.6;1.0;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.837772397094431;0.10411622276029056;0.03631961259079903;0.0;0.021791767554479417;3.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;8.0;15.0;16.0;9.0;0.8;0.7142857142857143;0.7272727272727273;0.6923076923076923;1.0;1.875;2.0;1.125;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8753315649867374;0.08222811671087533;0.015915119363395226;0.0;0.026525198938992044;3.0
1.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;1.0;6.0;15.0;16.0;14.0;0.46153846153846156;0.625;0.64;0.875;1.0;2.5;2.6666666666666665;2.3333333333333335;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8556430446194225;0.10236220472440945;0.023622047244094488;0.0;0.01837270341207349;0.0
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.3333333333333335;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.824468085106383;0.14893617021276595;0.0;0.013297872340425532;0.013297872340425532;2.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;32.0;7.0;0.2;0.4838709677419355;1.0;0.30434782608695654;1.0;3.75;8.0;1.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.7908163265306123;0.14285714285714285;0.04081632653061224;0.012755102040816327;0.012755102040816327;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;1.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.873900293255132;0.11143695014662756;0.0;0.005865102639296188;0.008797653958944282;0.0
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.3333333333333335;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8640483383685801;0.10574018126888217;0.0;0.006042296072507553;0.02416918429003021;2.0
4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;9.0;17.0;0.8235294117647058;0.8333333333333334;1.0;0.85;1.5555555555555556;1.6666666666666667;1.0;1.8888888888888888;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.835820895522388;0.13134328358208955;0.008955223880597015;0.0;0.023880597014925373;2.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;20.0;7.0;0.5;0.7894736842105263;1.0;0.6363636363636364;1.0;3.75;5.0;1.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8035714285714286;0.17857142857142858;0.011904761904761904;0.005952380952380952;0.0;0.0
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.3333333333333335;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8343949044585988;0.15286624203821655;0.0;0.0;0.012738853503184714;2.0
