Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8615916955017301;0.1384083044982699;0.0;0.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;24.0;15.0;16.0;17.0;1.0;0.6;0.6153846153846154;0.6296296296296297;1.6;1.0;1.0666666666666667;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8526912181303116;0.11898016997167139;0.028328611898016998;0.0;0.0;1.0
1.0;0.0;1.0;0.0;0.0;0.2857142857142857;1.0;0.0;0.0;16.0;12.0;16.0;17.0;0.6956521739130435;0.8571428571428571;0.64;0.6538461538461539;1.3333333333333333;1.0;1.3333333333333333;1.4166666666666667;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.9123222748815166;0.06635071090047394;0.02132701421800948;0.0;0.0;1.0
4.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;24.0;16.0;17.0;0.6086956521739131;1.0;0.64;0.6538461538461539;1.0;1.7142857142857142;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9326086956521739;0.041304347826086954;0.01956521739130435;0.006521739130434782;0.0;2.0
1.0;0.0;1.0;1.0;0.0;0.0;0.5333333333333333;1.0;0.0;14.0;13.0;31.0;17.0;0.3783783783783784;0.4642857142857143;0.7948717948717948;0.425;1.0769230769230769;1.0;2.3846153846153846;1.3076923076923077;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.879837067209776;0.06924643584521385;0.04684317718940937;0.004073319755600814;0.0;1.0
4.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;1.0;0.0;14.0;19.0;12.0;17.0;0.5833333333333334;0.76;0.75;0.6296296296296297;1.1666666666666667;1.5833333333333333;1.0;1.4166666666666667;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8856655290102389;0.07337883959044368;0.017064846416382253;0.005119453924914676;0.01877133105802048;2.0
1.0;0.0;0.0;1.0;0.0;0.0;0.2727272727272727;1.0;0.0;14.0;8.0;27.0;17.0;0.5;0.42105263157894735;0.9;0.5483870967741935;1.75;1.0;3.375;2.125;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8714524207011686;0.08681135225375626;0.02337228714524207;0.00333889816360601;0.015025041736227046;1.0
5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;19.0;17.0;0.8235294117647058;0.8333333333333334;1.0;0.85;1.0;1.0714285714285714;1.3571428571428572;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9150641025641025;0.060897435897435896;0.004807692307692308;0.004807692307692308;0.014423076923076924;0.0
5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;15.0;16.0;17.0;1.0;0.6521739130434783;0.6666666666666666;0.68;1.0;1.25;1.3333333333333333;1.4166666666666667;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8993993993993994;0.07057057057057058;0.012012012012012012;0.0015015015015015015;0.016516516516516516;0.0
5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;15.0;16.0;17.0;1.0;0.7142857142857143;0.7272727272727273;0.7391304347826086;1.0;1.5;1.6;1.7;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9075297225891678;0.0726552179656539;0.007926023778071334;0.0;0.011889035667107;0.0
5.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;13.0;15.0;16.0;17.0;1.0;0.625;0.64;0.6538461538461539;1.0;1.1538461538461537;1.2307692307692308;1.3076923076923077;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9114583333333334;0.06770833333333333;0.01171875;0.0;0.009114583333333334;1.0
5.0;1.0;1.0;0.0;0.0;0.5;1.0;0.0;0.0;10.0;17.0;16.0;17.0;0.45454545454545453;0.7391304347826086;0.47058823529411764;0.4857142857142857;1.0;1.7;1.6;1.7;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.9020356234096693;0.06997455470737914;0.022900763358778626;0.002544529262086514;0.002544529262086514;1.0
5.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;14.0;16.0;17.0;0.3076923076923077;1.0;0.64;0.6538461538461539;1.0;3.5;4.0;4.25;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.9369894982497082;0.03617269544924154;0.010501750291715286;0.002333722287047841;0.014002333722287048;0.0
5.0;0.0;1.0;0.0;0.0;0.16666666666666666;1.0;0.0;0.0;5.0;11.0;16.0;17.0;0.45454545454545453;0.9166666666666666;0.6956521739130435;0.7083333333333334;1.0;2.2;3.2;3.4;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.9311926605504587;0.04931192660550459;0.008027522935779817;0.0;0.011467889908256881;0.0
