Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.7647058823529411;0.23529411764705882;0.0;0.0;0.0;0.0
4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;24.0;15.0;16.0;17.0;1.0;0.6;0.6153846153846154;0.6296296296296297;1.6;1.0;1.0666666666666667;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.6144578313253012;0.26506024096385544;0.12048192771084337;0.0;0.0;1.0
2.0;0.0;1.0;0.0;0.0;0.4444444444444444;1.0;0.0;0.0;8.0;24.0;16.0;17.0;0.47058823529411764;0.8571428571428571;0.5517241379310345;0.5666666666666667;1.0;3.0;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.43820224719101125;0.4157303370786517;0.14606741573033707;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.40540540540540543;0.5315315315315315;0.0;0.009009009009009009;0.05405405405405406;1.0
1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;29.0;16.0;17.0;0.5;1.0;0.5333333333333333;0.5483870967741935;1.0;2.0714285714285716;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.3467741935483871;0.45161290322580644;0.11290322580645161;0.0;0.08870967741935484;0.0
1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;16.0;27.0;16.0;17.0;0.5714285714285714;0.6923076923076923;0.4;0.4146341463414634;1.0;1.6875;1.0;1.0625;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.35;0.35714285714285715;0.17142857142857143;0.0;0.12142857142857143;2.0
1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;1.0;0.0;6.0;17.0;12.0;17.0;0.42857142857142855;0.68;0.75;0.6296296296296297;1.0;2.8333333333333335;2.0;2.8333333333333335;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.45038167938931295;0.4732824427480916;0.07633587786259542;0.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;1.0;0.3333333333333333;1.0;0.0;10.0;17.0;12.0;17.0;0.5555555555555556;0.5862068965517241;0.6;0.5483870967741935;1.0;1.7;1.2;1.7;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.43703703703703706;0.45925925925925926;0.1037037037037037;0.0;0.0;1.0
5.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;24.0;16.0;17.0;0.6086956521739131;1.0;0.64;0.6538461538461539;1.0;1.7142857142857142;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.40384615384615385;0.41025641025641024;0.057692307692307696;0.02564102564102564;0.10256410256410256;0.0
5.0;1.0;0.0;0.0;0.0;1.0;0.2857142857142857;0.0;0.0;11.0;17.0;16.0;17.0;0.8461538461538461;0.7083333333333334;0.64;0.6538461538461539;1.0;1.5454545454545454;1.4545454545454546;1.5454545454545454;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.4117647058823529;0.36134453781512604;0.07563025210084033;0.0;0.15126050420168066;0.0
