Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
2.0;0.0;0.0;0.0;1.0;1.0;1.0;15.0;18.0;21.0;1.0;1.0;1.0;1.0;1.2;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0;1.0;0.0;0.0;1.0;0.0;0.0;29.0;18.0;21.0;1.0;0.5625;0.6;1.6111111111111112;1.0;1.1666666666666667;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9181286549707602;0.08187134502923976;0.0;0.0;0.0;1.0
1.0;0.0;1.0;0.0;0.6923076923076923;1.0;0.0;24.0;25.0;21.0;0.6486486486486487;0.7352941176470589;0.4883720930232558;1.1428571428571428;1.1904761904761905;1.0;1.1538461538461537;0.9230769230769231;1.6153846153846154;0.0;1.0;0.0;0.9039301310043668;0.09606986899563319;0.0;0.0;0.0;2.0
1.0;0.0;0.0;1.0;0.25;0.5;1.0;19.0;20.0;30.0;0.4418604651162791;0.5;0.7142857142857143;1.0;1.0526315789473684;1.5789473684210527;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.888;0.112;0.0;0.0;0.0;1.0
4.0;0.0;1.0;0.0;0.0;1.0;0.75;15.0;34.0;33.0;0.3488372093023256;0.7391304347826086;0.673469387755102;1.0;2.2666666666666666;2.2;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8989169675090253;0.10108303249097472;0.0;0.0;0.0;0.0
1.0;1.0;1.0;0.0;0.9333333333333333;1.0;0.7333333333333333;29.0;27.0;25.0;0.5272727272727272;0.5192307692307693;0.46296296296296297;1.16;1.08;1.0;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8317460317460318;0.12698412698412698;0.04126984126984127;0.0;0.0;2.0
4.0;0.0;0.0;1.0;0.47619047619047616;0.5238095238095238;1.0;20.0;29.0;42.0;0.38461538461538464;0.48333333333333334;0.6666666666666666;1.0;1.45;2.1;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.8307291666666666;0.109375;0.059895833333333336;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.9;0.0;1.0;24.0;18.0;31.0;0.7058823529411765;0.4864864864864865;0.775;1.3333333333333333;1.0;1.7222222222222223;0.9375;1.125;1.3125;0.0;0.0;0.0;0.907563025210084;0.03991596638655462;0.04831932773109244;0.004201680672268907;0.0;1.0
5.0;0.0;1.0;0.0;0.35714285714285715;1.0;0.42857142857142855;20.0;26.0;27.0;0.5;0.7027027027027027;0.5869565217391305;1.0;1.3;1.35;1.1538461538461537;0.9230769230769231;1.6153846153846154;0.0;1.0;0.0;0.8912621359223301;0.04854368932038835;0.038834951456310676;0.005825242718446602;0.015533980582524271;0.0
5.0;1.0;1.0;0.0;1.0;0.6842105263157895;0.2631578947368421;29.0;25.0;26.0;0.6170212765957447;0.5102040816326531;0.4482758620689655;1.16;1.0;1.04;0.9090909090909091;1.0909090909090908;1.9090909090909092;1.0;1.0;0.0;0.8817005545286506;0.06839186691312385;0.033271719038817;0.0036968576709796672;0.012939001848428836;2.0
5.0;1.0;0.0;1.0;0.6666666666666666;0.38095238095238093;1.0;24.0;20.0;35.0;0.4528301886792453;0.36363636363636365;0.6140350877192983;1.2;1.0;1.75;0.9090909090909091;1.0909090909090908;1.2727272727272727;1.0;1.0;1.0;0.8847457627118644;0.07288135593220339;0.023728813559322035;0.003389830508474576;0.015254237288135594;1.0
5.0;0.0;1.0;1.0;0.5625;0.9375;1.0;19.0;27.0;30.0;0.38;0.5192307692307693;0.5555555555555556;1.0;1.4210526315789473;1.5789473684210527;0.9090909090909091;1.0909090909090908;1.2727272727272727;1.0;1.0;1.0;0.9003322259136213;0.0664451827242525;0.014950166112956811;0.0033222591362126247;0.014950166112956811;0.0
2.0;1.0;0.0;0.0;1.0;0.7333333333333333;0.8;30.0;29.0;33.0;0.5660377358490566;0.5178571428571429;0.559322033898305;1.0344827586206897;1.0;1.1379310344827587;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8974763406940063;0.05993690851735016;0.02365930599369085;0.007886435331230283;0.011041009463722398;0.0
5.0;2.0;0.0;0.0;1.0;0.3448275862068966;0.3793103448275862;44.0;22.0;25.0;0.676923076923077;0.3548387096774194;0.390625;2.0;1.0;1.1363636363636365;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8887147335423198;0.07836990595611286;0.02037617554858934;0.004702194357366771;0.007836990595611285;1.0
5.0;1.0;1.0;0.0;1.0;0.7083333333333334;0.25;39.0;29.0;20.0;0.6290322580645161;0.4915254237288136;0.32786885245901637;1.95;1.45;1.0;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8990963855421686;0.07078313253012049;0.016566265060240965;0.0;0.01355421686746988;2.0
5.0;1.0;0.0;1.0;1.0;0.631578947368421;0.7894736842105263;34.0;24.0;29.0;0.5573770491803278;0.41379310344827586;0.48333333333333334;1.4166666666666667;1.0;1.2083333333333333;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.9184491978609626;0.06149732620320856;0.008021390374331552;0.0;0.012032085561497326;1.0
5.0;1.0;1.0;0.0;0.75;1.0;0.55;30.0;32.0;25.0;0.4918032786885246;0.5517241379310345;0.4166666666666667;1.2;1.28;1.0;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.9124839124839125;0.059202059202059204;0.023166023166023165;0.002574002574002574;0.002574002574002574;1.0
2.0;0.0;1.0;0.0;0.19047619047619047;1.0;0.0;14.0;39.0;21.0;0.4;0.9069767441860465;0.45652173913043476;1.0;2.7857142857142856;1.5;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.9508196721311475;0.02927400468384075;0.00819672131147541;0.0;0.0117096018735363;2.0
3.0;0.0;1.0;1.0;0.0;1.0;1.0;15.0;35.0;38.0;0.30612244897959184;0.6730769230769231;0.6909090909090909;1.0;2.3333333333333335;2.533333333333333;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9534090909090909;0.038636363636363635;0.003409090909090909;0.0022727272727272726;0.0022727272727272726;0.0
3.0;0.0;0.0;0.0;0.8333333333333334;1.0;1.0;20.0;30.0;33.0;0.45454545454545453;0.5769230769230769;0.6;1.0;1.5;1.65;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.9460352422907489;0.037444933920704845;0.013215859030837005;0.0011013215859030838;0.0022026431718061676;0.0
3.0;1.0;0.0;0.0;1.0;0.4666666666666667;0.4666666666666667;25.0;25.0;28.0;0.6410256410256411;0.5319148936170213;0.56;1.0;1.0;1.12;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.9528619528619529;0.03254769921436588;0.007856341189674524;0.003367003367003367;0.003367003367003367;0.0
1.0;2.0;0.0;0.0;1.0;0.25;0.25;39.0;24.0;27.0;0.7647058823529411;0.4444444444444444;0.47368421052631576;1.625;1.0;1.125;0.9375;1.125;1.3125;0.0;0.0;0.0;0.948488241881299;0.040313549832026875;0.006718924972004479;0.0022396416573348264;0.0022396416573348264;1.0
1.0;1.0;1.0;0.0;1.0;1.0;0.05263157894736842;34.0;31.0;22.0;0.6296296296296297;0.6078431372549019;0.36666666666666664;1.5454545454545454;1.4090909090909092;1.0;1.1538461538461537;0.9230769230769231;1.6153846153846154;0.0;1.0;0.0;0.9383408071748879;0.043721973094170405;0.016816143497757848;0.0;0.0011210762331838565;0.0
1.0;2.0;1.0;0.0;1.0;0.4827586206896552;0.0;39.0;26.0;21.0;0.7358490566037735;0.4727272727272727;0.328125;1.8571428571428572;1.2380952380952381;1.0;0.9090909090909091;1.0909090909090908;1.9090909090909092;1.0;1.0;0.0;0.937641723356009;0.048752834467120185;0.013605442176870748;0.0;0.0;1.0
2.0;1.0;1.0;0.0;1.0;0.88;0.0;40.0;40.0;14.0;0.6451612903225806;0.6153846153846154;0.22950819672131148;2.857142857142857;2.857142857142857;1.0;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.9306818181818182;0.053409090909090906;0.005681818181818182;0.003409090909090909;0.006818181818181818;2.0
1.0;1.0;1.0;0.0;1.0;0.875;0.5416666666666666;34.0;33.0;34.0;0.5;0.4714285714285714;0.43037974683544306;1.0303030303030303;1.0;1.0303030303030303;0.9090909090909091;1.0909090909090908;1.9090909090909092;1.0;1.0;0.0;0.9138702460850112;0.06487695749440715;0.010067114093959731;0.0022371364653243847;0.008948545861297539;1.0
4.0;0.0;1.0;0.0;0.5263157894736842;1.0;0.0;25.0;37.0;21.0;0.5681818181818182;0.7872340425531915;0.42;1.1904761904761905;1.7619047619047619;1.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9381688466111772;0.034482758620689655;0.0178359096313912;0.0;0.009512485136741973;0.0
4.0;1.0;1.0;0.0;1.0;0.75;0.0;34.0;36.0;21.0;0.6538461538461539;0.6;0.3333333333333333;1.619047619047619;1.7142857142857142;1.0;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.9237089201877934;0.04929577464788732;0.015258215962441314;0.0035211267605633804;0.008215962441314555;2.0
4.0;1.0;1.0;1.0;1.0;0.7;0.85;30.0;32.0;31.0;0.4918032786885246;0.463768115942029;0.47692307692307695;1.0;1.0666666666666667;1.0333333333333334;0.9090909090909091;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.9251781472684085;0.060570071258907364;0.0059382422802850355;0.0;0.00831353919239905;0.0
