Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
2.0;0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0
4.0;1.0;0.0;1.0;0.0;29.0;15.0;1.0;0.5172413793103449;1.9333333333333333;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1
2.0;1.0;1.0;0.9090909090909091;1.0;15.0;26.0;0.5769230769230769;0.7222222222222222;1.0;1.7333333333333334;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0
3.0;2.0;1.0;1.0;0.6666666666666666;27.0;23.0;0.7714285714285715;0.6571428571428571;1.173913043478261;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1
1.0;0.0;1.0;0.26666666666666666;1.0;19.0;30.0;0.5588235294117647;0.8823529411764706;1.0;1.5789473684210527;0.9375;0.9375;0.0;0.0;0.5757575757575758;0.42424242424242425;0.0;0.0;0.0;1;0
1.0;1.0;1.0;1.0;0.75;21.0;27.0;0.6363636363636364;0.627906976744186;1.0;1.2857142857142858;0.8333333333333334;2.5;1.0;0.0;0.5185185185185185;0.48148148148148145;0.0;0.0;0.0;1;0
5.0;2.0;1.0;1.0;0.5263157894736842;34.0;25.0;0.7727272727272727;0.5681818181818182;1.36;1.0;0.9375;0.9375;0.0;0.0;0.47540983606557374;0.5245901639344263;0.0;0.0;0.0;0;1
1.0;2.0;2.0;0.7391304347826086;1.0;22.0;38.0;0.4888888888888889;0.6909090909090909;1.0;1.7272727272727273;0.8333333333333334;2.5;1.0;0.0;0.5882352941176471;0.4117647058823529;0.0;0.0;0.0;1;0
1.0;3.0;2.0;0.9545454545454546;1.0;26.0;37.0;0.5416666666666666;0.6379310344827587;1.0;1.4230769230769231;0.8333333333333334;2.5;1.0;0.0;0.6231884057971014;0.37681159420289856;0.0;0.0;0.0;1;0
5.0;3.0;1.0;1.0;0.8;35.0;21.0;0.6862745098039216;0.5121951219512195;1.6666666666666667;1.0;2.5;0.8333333333333334;0.0;1.0;0.72;0.28;0.0;0.0;0.0;0;1
