Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.823728813559322;0.17627118644067796;0.0;0.0;0.0;0;0;0;1
4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;31.0;0.5;0.5172413793103449;0.5333333333333333;1.0;1.0;1.0714285714285714;1.1428571428571428;2.2142857142857144;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8213166144200627;0.13479623824451412;0.0438871473354232;0.0;0.0;1;0;0;0
4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;10.0;15.0;16.0;23.0;0.625;0.5555555555555556;0.5714285714285714;0.7931034482758621;1.0;1.5;1.6;2.3;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8;0.16756756756756758;0.032432432432432434;0.0;0.0;1;0;0;0
5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;20.0;15.0;16.0;19.0;0.9090909090909091;0.6521739130434783;0.6666666666666666;0.76;1.3333333333333333;1.0;1.0666666666666667;1.2666666666666666;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8436657681940701;0.1347708894878706;0.0215633423180593;0.0;0.0;0;0;1;0
4.0;1.0;0.0;1.0;0.0;0.375;0.0;1.0;0.125;10.0;15.0;32.0;19.0;0.35714285714285715;0.38461538461538464;0.8;0.4634146341463415;1.0;1.5;3.2;1.9;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8087855297157622;0.12919896640826872;0.06201550387596899;0.0;0.0;1;0;0;0
5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;12.0;17.0;0.7;0.7142857142857143;1.0;0.7391304347826086;1.1666666666666667;1.25;1.0;1.4166666666666667;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8453159041394336;0.11546840958605664;0.013071895424836602;0.0;0.026143790849673203;0;1;0;0
4.0;0.0;1.0;0.0;0.0;0.0;1.0;0.4;0.0;4.0;30.0;22.0;17.0;0.16;0.8333333333333334;0.5945945945945946;0.4473684210526316;1.0;7.5;5.5;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8185654008438819;0.11181434599156118;0.04430379746835443;0.0;0.02531645569620253;1;0;0;0
4.0;0.0;1.0;0.0;0.0;0.15384615384615385;1.0;0.3076923076923077;0.0;6.0;28.0;20.0;17.0;0.2608695652173913;0.8235294117647058;0.5714285714285714;0.4722222222222222;1.0;4.666666666666667;3.3333333333333335;2.8333333333333335;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8170212765957446;0.1;0.04042553191489362;0.00425531914893617;0.03829787234042553;1;0;0;0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8866906474820144;0.08812949640287769;0.0;0.0;0.025179856115107913;1;0;0;0
5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;23.0;5.0;6.0;17.0;1.0;0.35714285714285715;0.4;0.6538461538461539;4.6;1.0;1.2;3.4;2.3333333333333335;0.8333333333333334;1.0;2.8333333333333335;0.0;1.0;1.0;0.0;0.867595818815331;0.09059233449477352;0.0156794425087108;0.0;0.02613240418118467;0;1;0;0
5.0;1.0;0.0;0.0;0.0;1.0;0.5;0.0;0.0;22.0;9.0;6.0;17.0;0.8461538461538461;0.5294117647058824;0.3333333333333333;0.5862068965517241;3.6666666666666665;1.5;1.0;2.8333333333333335;2.3333333333333335;0.8333333333333334;1.0;2.8333333333333335;0.0;1.0;1.0;0.0;0.871304347826087;0.08521739130434783;0.020869565217391306;0.0;0.022608695652173914;0;0;1;0
3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;8.0;15.0;18.0;17.0;0.8;0.7142857142857143;0.8181818181818182;0.7391304347826086;1.0;1.875;2.25;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9058441558441559;0.0762987012987013;0.00974025974025974;0.0;0.008116883116883116;1;0;0;0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9050894085281981;0.07840440165061899;0.0;0.002751031636863824;0.013755158184319119;1;0;0;0
3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;15.0;16.0;17.0;1.0;0.9375;0.9411764705882353;0.9444444444444444;1.0;3.0;3.2;3.4;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9181818181818182;0.06233766233766234;0.0012987012987012987;0.0;0.01818181818181818;1;0;0;0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;15.0;15.0;16.0;17.0;1.0;0.9375;0.9411764705882353;0.9444444444444444;1.0;1.0;1.0666666666666667;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9433249370277078;0.04659949622166247;0.0012594458438287153;0.0012594458438287153;0.007556675062972292;0;0;1;0
3.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;29.0;17.0;0.23529411764705882;0.5357142857142857;1.0;0.5666666666666667;1.0;3.75;7.25;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9259694477085781;0.05170387779083431;0.01527614571092832;0.0023501762632197414;0.004700352526439483;1;0;0;0
3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;19.0;17.0;0.5714285714285714;0.8333333333333334;1.0;0.85;1.0;3.75;4.75;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9253012048192771;0.06867469879518072;0.0036144578313253013;0.0;0.0024096385542168677;1;0;0;0
2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.0;17.0;15.0;18.0;7.0;0.8947368421052632;0.75;0.8571428571428571;0.5833333333333334;2.4285714285714284;2.142857142857143;2.5714285714285716;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.927360774818402;0.06537530266343826;0.006053268765133172;0.0;0.0012106537530266344;0;0;0;1
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;6.0;21.0;0.7777777777777778;0.7894736842105263;0.6;1.0;2.3333333333333335;2.5;1.0;3.5;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9359605911330049;0.05541871921182266;0.0049261083743842365;0.003694581280788177;0.0;0;0;1;0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9298245614035088;0.05012531328320802;0.0;0.0012531328320802004;0.018796992481203006;0;0;0;1
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;6.0;22.0;0.7368421052631579;0.75;0.5454545454545454;1.0;2.3333333333333335;2.5;1.0;3.6666666666666665;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9318181818181818;0.04292929292929293;0.006313131313131313;0.0;0.01893939393939394;0;0;1;0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6666666666666666;14.0;15.0;9.0;19.0;0.7368421052631579;0.75;0.8181818181818182;0.8636363636363636;1.5555555555555556;1.6666666666666667;1.0;2.111111111111111;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9494163424124513;0.0324254215304799;0.00648508430609598;0.0;0.011673151750972763;0;0;1;0
