Family;Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
4.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8474178403755869;0.11737089201877934;0.028169014084507043;0.007042253521126761;0.0;0;1
2.0;0.0;1.0;0.0;1.0;10.0;20.0;0.5;1.0;1.0;2.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8279816513761468;0.11467889908256881;0.027522935779816515;0.006880733944954129;0.022935779816513763;1;0
4.0;0.0;1.0;1.0;1.0;16.0;10.0;0.7272727272727273;0.625;1.6;1.0;2.0;0.8;0.0;1.0;0.8117154811715481;0.1108786610878661;0.04602510460251046;0.006276150627615063;0.02510460251046025;1;0
4.0;1.0;0.0;1.0;0.16666666666666666;18.0;6.0;0.9;0.3333333333333333;3.0;1.0;1.2;0.8;1.0;1.0;0.8490566037735849;0.0859538784067086;0.029350104821802937;0.006289308176100629;0.029350104821802937;0;1
4.0;1.0;0.0;1.0;0.25;14.0;6.0;0.875;0.42857142857142855;2.3333333333333335;1.0;1.2;0.8;1.0;1.0;0.9059500959692899;0.05566218809980806;0.011516314779270634;0.007677543186180422;0.019193857965451054;0;1
5.0;0.0;0.0;1.0;0.6666666666666666;16.0;14.0;0.8;0.7;1.1428571428571428;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9069767441860465;0.06395348837209303;0.007751937984496124;0.001937984496124031;0.01937984496124031;1;1
4.0;1.0;0.0;1.0;0.14285714285714285;24.0;6.0;0.9230769230769231;0.3;4.0;1.0;2.0;0.8;0.0;1.0;0.9141221374045801;0.05152671755725191;0.003816793893129771;0.0;0.030534351145038167;0;1
5.0;1.0;0.0;1.0;0.0;13.0;10.0;1.0;0.5882352941176471;1.3;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9041591320072333;0.06690777576853527;0.0162748643761302;0.0;0.012658227848101266;0;1
5.0;0.0;0.0;1.0;1.0;6.0;4.0;1.0;1.0;1.5;1.0;1.2;0.8;1.0;1.0;0.9350850077279753;0.05409582689335394;0.00463678516228748;0.0061823802163833074;0.0;0;1
5.0;0.0;0.0;0.0;1.0;6.0;6.0;0.75;1.0;1.0;1.0;1.2;0.8;1.0;1.0;0.9098966026587888;0.08419497784342689;0.0014771048744460858;0.0014771048744460858;0.0029542097488921715;1;0
3.0;0.0;0.0;1.0;0.0;14.0;10.0;1.0;0.7142857142857143;1.4;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9159420289855073;0.07391304347826087;0.0;0.004347826086956522;0.005797101449275362;0;1
3.0;0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.9196675900277008;0.07063711911357341;0.0013850415512465374;0.0;0.008310249307479225;1;0
3.0;0.0;0.0;1.0;0.0;10.0;4.0;1.0;0.5;2.5;1.0;1.2;0.8;1.0;1.0;0.9315403422982885;0.042787286063569685;0.017114914425427872;0.003667481662591687;0.004889975550122249;0;1
3.0;0.0;0.0;1.0;1.0;6.0;4.0;1.0;1.0;1.5;1.0;1.2;0.8;1.0;1.0;0.9411764705882353;0.04561824729891957;0.013205282112845138;0.0;0.0;0;1
3.0;0.0;0.0;1.0;1.0;6.0;4.0;1.0;1.0;1.5;1.0;1.2;0.8;1.0;1.0;0.9357575757575758;0.059393939393939395;0.0048484848484848485;0.0;0.0;0;1
1.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.940149625935162;0.057356608478802994;0.0024937655860349127;0.0;0.0;0;1
3.0;0.0;1.0;0.0;1.0;6.0;19.0;0.4;1.0;1.0;3.1666666666666665;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9306930693069307;0.053217821782178217;0.0012376237623762376;0.0037128712871287127;0.011138613861386138;1;0
2.0;0.0;1.0;0.4;1.0;12.0;15.0;0.7058823529411765;0.8823529411764706;1.0;1.25;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9358490566037736;0.05408805031446541;0.0;0.0012578616352201257;0.00880503144654088;1;0
1.0;1.0;0.0;1.0;0.3;20.0;7.0;0.8695652173913043;0.4117647058823529;2.857142857142857;1.0;2.0;0.8;0.0;1.0;0.9308176100628931;0.04654088050314465;0.006289308176100629;0.0;0.016352201257861635;0;1
2.0;0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.963855421686747;0.03346720214190094;0.002677376171352075;0.0;0.0;1;0
1.0;0.0;0.0;1.0;0.0;15.0;4.0;1.0;0.4444444444444444;3.75;1.0;2.0;0.8;0.0;1.0;0.9288486416558862;0.047865459249676584;0.016817593790426907;0.0;0.00646830530401035;0;1
1.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.9592391304347826;0.03940217391304348;0.001358695652173913;0.0;0.0;0;1
2.0;0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9456521739130435;0.051630434782608696;0.002717391304347826;0.0;0.0;1;0
1.0;0.0;0.0;1.0;0.0;15.0;4.0;1.0;0.4444444444444444;3.75;1.0;2.0;0.8;0.0;1.0;0.9442176870748299;0.047619047619047616;0.0013605442176870747;0.0;0.006802721088435374;0;1
1.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.9266304347826086;0.03804347826086957;0.035326086956521736;0.0;0.0;0;1
