Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
5.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.7606837606837606;0.23931623931623933;0.0;0.0;0.0;1;0;0;0
5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;15.0;16.0;17.0;1.0;0.6818181818181818;0.6956521739130435;0.7083333333333334;1.0;1.3636363636363635;1.4545454545454546;1.5454545454545454;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7103825136612022;0.25136612021857924;0.03825136612021858;0.0;0.0;0;1;1;1
5.0;1.0;0.0;1.0;0.0;0.35714285714285715;0.0;1.0;0.0;9.0;15.0;20.0;17.0;0.391304347826087;0.4411764705882353;0.8;0.4722222222222222;1.0;1.6666666666666667;2.2222222222222223;1.8888888888888888;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.6894736842105263;0.21052631578947367;0.1;0.0;0.0;0;1;0;0
3.0;0.0;1.0;1.0;0.0;0.0;1.0;0.8888888888888888;0.0;14.0;24.0;24.0;17.0;0.45161290322580644;0.75;0.7272727272727273;0.5;1.0;1.7142857142857142;1.7142857142857142;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.6767676767676768;0.2222222222222222;0.08585858585858586;0.015151515151515152;0.0;1;0;0;0
3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;15.0;16.0;17.0;1.0;0.7894736842105263;0.8;0.8095238095238095;1.0;1.875;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.70995670995671;0.23809523809523808;0.017316017316017316;0.021645021645021644;0.012987012987012988;1;0;0;0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;15.0;16.0;17.0;1.0;0.7142857142857143;0.7272727272727273;0.7391304347826086;1.0;1.5;1.6;1.7;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.6991525423728814;0.2669491525423729;0.025423728813559324;0.00423728813559322;0.00423728813559322;0;0;0;1
1.0;1.0;0.0;0.0;1.0;0.3125;0.0;0.0;1.0;19.0;15.0;16.0;33.0;0.5428571428571428;0.4166666666666667;0.43243243243243246;0.868421052631579;1.2666666666666666;1.0;1.0666666666666667;2.2;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.657258064516129;0.24193548387096775;0.0846774193548387;0.0;0.016129032258064516;0;0;1;0
3.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;4.0;15.0;25.0;16.0;0.18181818181818182;0.45454545454545453;0.7352941176470589;0.64;1.0;3.75;6.25;4.0;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.678714859437751;0.20481927710843373;0.07228915662650602;0.008032128514056224;0.03614457831325301;1;0;0;0
3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;15.0;21.0;12.0;0.2857142857142857;0.6;0.8076923076923077;0.7058823529411765;1.0;3.75;5.25;3.0;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.7579365079365079;0.15476190476190477;0.03968253968253968;0.0;0.047619047619047616;1;0;0;0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;1.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.7272727272727273;0.2134387351778656;0.0;0.03557312252964427;0.023715415019762844;1;0;0;0
