Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
5.0;0.0;0.0;0.0;1.0;1.0;1.0;15.0;18.0;21.0;1.0;1.0;1.0;1.0;1.2;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;1
1.0;0.0;0.0;1.0;0.0;0.0;1.0;15.0;18.0;41.0;0.42857142857142855;0.47368421052631576;1.0;1.0;1.2;2.7333333333333334;0.9375;1.125;1.3125;0.0;0.0;0.0;0.900990099009901;0.09900990099009901;0.0;0.0;0.0;1;0;0
5.0;1.0;0.0;1.0;0.6875;0.0;1.0;26.0;18.0;30.0;0.6190476190476191;0.4;0.7317073170731707;1.4444444444444444;1.0;1.6666666666666667;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.8689320388349514;0.13106796116504854;0.0;0.0;0.0;0;1;0
1.0;0.0;1.0;1.0;0.5882352941176471;1.0;0.8823529411764706;20.0;35.0;36.0;0.38461538461538464;0.5833333333333334;0.5714285714285714;1.0;1.75;1.8;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.8205128205128205;0.1794871794871795;0.0;0.0;0.0;1;0;0
5.0;1.0;1.0;0.0;1.0;0.8125;0.6875;31.0;25.0;25.0;0.5636363636363636;0.4807692307692308;0.46296296296296297;1.24;1.0;1.0;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8326359832635983;0.16736401673640167;0.0;0.0;0.0;0;0;1
5.0;0.0;0.0;0.0;0.35714285714285715;0.14285714285714285;1.0;20.0;14.0;28.0;0.5555555555555556;0.42424242424242425;0.8;1.4285714285714286;1.0;2.0;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8787878787878788;0.07954545454545454;0.041666666666666664;0.0;0.0;0;1;0
2.0;0.0;0.0;0.0;0.1;1.0;1.0;16.0;28.0;31.0;0.4444444444444444;0.717948717948718;0.7380952380952381;1.0;1.75;1.9375;0.9375;1.125;1.3125;0.0;0.0;0.0;0.85;0.061764705882352944;0.08823529411764706;0.0;0.0;1;0;0
2.0;0.0;0.0;0.0;1.0;0.0;0.0;15.0;18.0;21.0;1.0;0.782608695652174;0.8076923076923077;1.0;1.2;1.4;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.9496221662468514;0.012594458438287154;0.030226700251889168;0.007556675062972292;0.0;0;0;1
4.0;0.0;0.0;1.0;0.058823529411764705;0.0;1.0;16.0;18.0;38.0;0.48484848484848486;0.5;0.9743589743589743;1.0;1.125;2.375;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9088983050847458;0.038135593220338986;0.006355932203389831;0.014830508474576272;0.03177966101694915;0;1;0
2.0;0.0;1.0;1.0;0.0;1.0;0.9411764705882353;10.0;35.0;30.0;0.23255813953488372;0.6862745098039216;0.6382978723404256;1.0;3.5;3.0;0.9090909090909091;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.8914405010438413;0.06889352818371608;0.0041753653444676405;0.008350730688935281;0.027139874739039668;1;0;0
4.0;0.0;1.0;0.0;0.46153846153846156;1.0;0.9230769230769231;21.0;25.0;33.0;0.45652173913043476;0.5813953488372093;0.6346153846153846;1.0;1.1904761904761905;1.5714285714285714;1.1538461538461537;0.9230769230769231;1.6153846153846154;0.0;1.0;0.0;0.8752436647173489;0.06042884990253411;0.01949317738791423;0.003898635477582846;0.04093567251461988;0;1;0
2.0;0.0;1.0;0.0;0.20833333333333334;1.0;0.4583333333333333;15.0;42.0;25.0;0.3;0.7241379310344828;0.46296296296296297;1.0;2.8;1.6666666666666667;0.9090909090909091;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.8688212927756654;0.07604562737642585;0.017110266159695818;0.0019011406844106464;0.03612167300380228;1;0;0
4.0;1.0;1.0;0.0;0.55;1.0;0.35;26.0;32.0;28.0;0.49056603773584906;0.64;0.4745762711864407;1.0;1.2307692307692308;1.0769230769230769;1.1538461538461537;0.9230769230769231;1.6153846153846154;0.0;1.0;0.0;0.8810408921933085;0.07063197026022305;0.00929368029739777;0.0;0.03903345724907063;0;1;0
2.0;0.0;2.0;0.0;0.3225806451612903;1.0;0.1935483870967742;20.0;49.0;20.0;0.3508771929824561;0.7538461538461538;0.32786885245901637;1.0;2.45;1.0;0.9090909090909091;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.8720292504570384;0.08592321755027423;0.007312614259597806;0.0;0.03473491773308958;0;0;1
2.0;0.0;2.0;1.0;0.19230769230769232;1.0;0.5769230769230769;15.0;44.0;29.0;0.26785714285714285;0.6875;0.48333333333333334;1.0;2.933333333333333;1.9333333333333333;0.9090909090909091;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.8837209302325582;0.07641196013289037;0.019933554817275746;0.0049833887043189366;0.014950166112956811;1;0;0
2.0;0.0;1.0;0.0;0.47619047619047616;1.0;0.47619047619047616;20.0;39.0;24.0;0.39215686274509803;0.6610169491525424;0.43636363636363634;1.0;1.95;1.2;0.9090909090909091;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.8883572567783095;0.06539074960127592;0.03189792663476874;0.0;0.014354066985645933;0;0;1
3.0;0.0;1.0;1.0;0.3;0.85;1.0;21.0;35.0;41.0;0.3620689655172414;0.5737704918032787;0.640625;1.0;1.6666666666666667;1.9523809523809523;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9061032863849765;0.06729264475743349;0.018779342723004695;0.0;0.00782472613458529;0;1;0
