Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
5.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.7610619469026548;0.23893805309734514;0.0;0.0;0.0;1;0;0;0
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0;0;1;0
2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;31.0;17.0;0.4827586206896552;0.5;1.0;0.53125;1.0;1.0714285714285714;2.2142857142857144;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.7227722772277227;0.18811881188118812;0.07425742574257425;0.01485148514851485;0.0;1;0;0;0
2.0;0.0;0.0;0.0;0.0;0.8;0.0;1.0;0.0;8.0;15.0;21.0;17.0;0.6153846153846154;0.625;0.84;0.6538461538461539;1.0;1.875;2.625;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7252252252252253;0.22072072072072071;0.04054054054054054;0.0;0.013513513513513514;1;0;0;0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.5714285714285714;0.0;21.0;15.0;20.0;17.0;0.84;0.5769230769230769;0.7407407407407407;0.6071428571428571;1.4;1.0;1.3333333333333333;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.7293577981651376;0.21100917431192662;0.05045871559633028;0.0;0.009174311926605505;0;1;0;0
1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;11.0;16.0;17.0;0.7;1.0;0.7272727272727273;0.7391304347826086;1.2727272727272727;1.0;1.4545454545454546;1.5454545454545454;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.7318181818181818;0.15454545454545454;0.02727272727272727;0.00909090909090909;0.07727272727272727;0;0;1;0
1.0;0.0;0.0;1.0;0.0;0.0;0.23076923076923078;1.0;0.0;14.0;8.0;19.0;17.0;0.4666666666666667;0.38095238095238093;0.8636363636363636;0.5151515151515151;1.75;1.0;2.375;2.125;2.3333333333333335;0.8333333333333334;1.0;2.8333333333333335;0.0;1.0;1.0;0.0;0.670995670995671;0.18614718614718614;0.06926406926406926;0.0;0.0735930735930736;0;1;0;0
3.0;0.0;1.0;1.0;0.0;0.0;0.5454545454545454;1.0;0.0;14.0;21.0;27.0;17.0;0.45161290322580644;0.65625;0.8181818181818182;0.5;1.0;1.5;1.9285714285714286;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.7124463519313304;0.15879828326180256;0.07296137339055794;0.0;0.055793991416309016;0;1;0;1
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.25;1.0;14.0;5.0;8.0;25.0;0.5833333333333334;0.3333333333333333;0.5;0.9259259259259259;2.8;1.0;1.6;5.0;2.3333333333333335;0.8333333333333334;1.0;2.8333333333333335;0.0;1.0;1.0;0.0;0.8571428571428571;0.05612244897959184;0.05102040816326531;0.00510204081632653;0.030612244897959183;0;1;0;0
5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;19.0;0.875;0.8823529411764706;0.8888888888888888;1.0;1.0;1.0714285714285714;1.1428571428571428;1.3571428571428572;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.7719298245614035;0.18421052631578946;0.008771929824561403;0.013157894736842105;0.021929824561403508;0;1;0;0
2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.07142857142857142;4.0;29.0;16.0;18.0;0.21052631578947367;0.9666666666666667;0.5161290322580645;0.5625;1.0;7.25;4.0;4.5;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7310924369747899;0.16806722689075632;0.06302521008403361;0.008403361344537815;0.029411764705882353;1;0;1;0
2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;17.0;16.0;17.0;0.6666666666666666;1.0;0.8888888888888888;0.8947368421052632;1.0;4.25;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.82;0.136;0.008;0.0;0.036;1;0;0;0
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8577405857740585;0.12133891213389121;0.0;0.016736401673640166;0.0041841004184100415;0;1;0;0
4.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;19.0;16.0;17.0;0.5;1.0;0.5333333333333333;0.5483870967741935;1.0;1.3571428571428572;1.1428571428571428;1.2142857142857142;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8285714285714286;0.10612244897959183;0.05714285714285714;0.00816326530612245;0.0;0;0;1;0
2.0;0.0;1.0;1.0;0.0;0.0;0.8;1.0;0.0;4.0;23.0;26.0;17.0;0.18181818181818182;0.696969696969697;0.7647058823529411;0.4857142857142857;1.0;5.75;6.5;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7809187279151943;0.1413427561837456;0.0636042402826855;0.0;0.014134275618374558;1;0;0;0
4.0;0.0;0.0;1.0;0.0;0.14285714285714285;0.7142857142857143;1.0;0.0;15.0;10.0;13.0;17.0;0.5555555555555556;0.5555555555555556;0.6842105263157895;0.5666666666666667;1.5;1.0;1.3;1.7;2.3333333333333335;0.8333333333333334;1.0;2.8333333333333335;0.0;1.0;1.0;0.0;0.8153846153846154;0.14153846153846153;0.04;0.0;0.003076923076923077;0;1;0;0
4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.4;0.0;14.0;10.0;8.0;17.0;0.6666666666666666;0.8333333333333334;0.6153846153846154;0.7083333333333334;1.75;1.25;1.0;2.125;2.3333333333333335;0.8333333333333334;1.0;2.8333333333333335;0.0;1.0;1.0;0.0;0.8513931888544891;0.12693498452012383;0.021671826625386997;0.0;0.0;0;0;1;0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8240223463687151;0.12569832402234637;0.0;0.00558659217877095;0.0446927374301676;0;1;0;1
3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;24.0;0.45161290322580644;0.46875;0.48484848484848486;1.0;1.0;1.0714285714285714;1.1428571428571428;1.7142857142857142;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.7866666666666666;0.12;0.04533333333333334;0.005333333333333333;0.042666666666666665;1;0;0;0
4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3;24.0;5.0;6.0;20.0;0.8888888888888888;0.2777777777777778;0.3157894736842105;0.6666666666666666;4.8;1.0;1.2;4.0;2.3333333333333335;0.8333333333333334;1.0;2.8333333333333335;0.0;1.0;1.0;0.0;0.8319088319088319;0.09686609686609686;0.037037037037037035;0.0;0.03418803418803419;0;1;0;0
3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;15.0;16.0;7.0;1.0;0.7894736842105263;0.8;0.6363636363636364;1.1428571428571428;2.142857142857143;2.2857142857142856;1.0;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8571428571428571;0.12;0.011428571428571429;0.011428571428571429;0.0;0;1;1;0
3.0;0.0;0.0;1.0;0.0;0.14285714285714285;0.0;1.0;0.0;6.0;15.0;20.0;7.0;0.3;0.4838709677419355;0.9090909090909091;0.30434782608695654;1.0;2.5;3.3333333333333335;1.1666666666666667;0.8;3.0;1.2;1.4;1.0;0.0;1.0;1.0;0.7989556135770235;0.13315926892950392;0.04177545691906005;0.0026109660574412533;0.02349869451697128;1;1;0;0
3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;12.0;7.0;0.4;0.7142857142857143;1.0;0.5384615384615384;1.0;3.75;3.0;1.75;0.8;3.0;1.2;1.4;1.0;0.0;1.0;1.0;0.7777777777777778;0.18024691358024691;0.014814814814814815;0.0049382716049382715;0.022222222222222223;1;0;0;0
