Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
5.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8547486033519553;0.1452513966480447;0.0;0.0;0.0;1;0;0;0
4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;24.0;15.0;16.0;17.0;1.0;0.6;0.6153846153846154;0.6296296296296297;1.6;1.0;1.0666666666666667;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8743718592964824;0.10050251256281408;0.02512562814070352;0.0;0.0;0;0;1;0
5.0;1.0;0.0;1.0;0.0;0.5;0.0;1.0;0.0;10.0;15.0;28.0;17.0;0.45454545454545453;0.45454545454545453;0.8235294117647058;0.4857142857142857;1.0;1.5;2.8;1.7;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8932714617169374;0.06496519721577726;0.04176334106728538;0.0;0.0;1;0;0;0
5.0;1.0;0.0;1.0;0.0;0.8;0.0;1.0;0.0;12.0;15.0;26.0;17.0;0.5454545454545454;0.45454545454545453;0.7647058823529411;0.4857142857142857;1.0;1.25;2.1666666666666665;1.4166666666666667;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9028436018957346;0.054502369668246446;0.04265402843601896;0.0;0.0;1;0;0;0
5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;15.0;16.0;17.0;1.0;0.8823529411764706;0.8888888888888888;0.8947368421052632;1.0;2.5;2.6666666666666665;2.8333333333333335;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8542094455852156;0.12114989733059549;0.004106776180698152;0.004106776180698152;0.01642710472279261;1;0;0;0
2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;15.0;15.0;16.0;17.0;1.0;0.9375;0.9411764705882353;0.9444444444444444;1.0;1.0;1.0666666666666667;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.864476386036961;0.09034907597535935;0.002053388090349076;0.002053388090349076;0.04106776180698152;0;0;0;1
4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.0;15.0;6.0;31.0;0.5;0.5172413793103449;0.3;1.0;2.3333333333333335;2.5;1.0;5.166666666666667;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8650190114068441;0.06653992395437262;0.026615969581749048;0.0038022813688212928;0.03802281368821293;1;0;0;0
4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;8.0;15.0;6.0;21.0;0.6666666666666666;0.6521739130434783;0.42857142857142855;0.84;1.3333333333333333;2.5;1.0;3.5;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.9041591320072333;0.0705244122965642;0.014466546112115732;0.0;0.0108499095840868;0;0;1;0
3.0;0.0;0.0;1.0;0.0;0.25;0.0;1.0;0.25;18.0;15.0;32.0;21.0;0.47368421052631576;0.38461538461538464;0.8;0.5121951219512195;1.2;1.0;2.1333333333333333;1.4;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8787346221441125;0.06854130052724078;0.0421792618629174;0.0;0.01054481546572935;0;1;0;0
3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;12.0;16.0;17.0;0.6666666666666666;1.0;0.6956521739130435;0.7083333333333334;1.1666666666666667;1.0;1.3333333333333333;1.4166666666666667;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.9022801302931596;0.07980456026058631;0.011400651465798045;0.006514657980456026;0.0;0;1;0;0
