Family;Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
5.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.6233766233766234;0.2597402597402597;0.1038961038961039;0.012987012987012988;0.0;1;0
2.0;1.0;0.0;1.0;0.0;18.0;10.0;1.0;0.5555555555555556;1.8;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.5;0.3181818181818182;0.056818181818181816;0.03409090909090909;0.09090909090909091;0;1
2.0;0.0;1.0;0.6666666666666666;1.0;14.0;10.0;0.7;0.7142857142857143;1.4;1.0;2.0;0.8;0.0;1.0;0.3761467889908257;0.28440366972477066;0.24770642201834864;0.0;0.09174311926605505;0;1
5.0;0.0;0.0;0.0;1.0;6.0;14.0;0.6;1.0;1.0;2.3333333333333335;0.8571428571428571;1.4285714285714286;1.0;0.0;0.6220472440944882;0.23622047244094488;0.11023622047244094;0.0;0.031496062992125984;1;0
1.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.6506849315068494;0.2534246575342466;0.0958904109589041;0.0;0.0;0;1
4.0;0.0;1.0;0.0;1.0;10.0;20.0;0.5;1.0;1.0;2.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.6089743589743589;0.23717948717948717;0.08974358974358974;0.0;0.0641025641025641;1;0
1.0;0.0;0.0;1.0;1.0;14.0;8.0;0.7777777777777778;0.6666666666666666;1.75;1.0;2.0;0.8;0.0;1.0;0.673202614379085;0.21568627450980393;0.0457516339869281;0.013071895424836602;0.05228758169934641;0;1
5.0;0.0;1.0;0.2;1.0;11.0;15.0;0.6875;0.9375;1.0;1.3636363636363635;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7238805970149254;0.20149253731343283;0.029850746268656716;0.0;0.04477611940298507;1;0
2.0;0.0;0.0;1.0;0.0;16.0;10.0;1.0;0.625;1.6;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.6796875;0.25;0.0;0.0234375;0.046875;0;1
2.0;0.0;1.0;0.3333333333333333;1.0;12.0;10.0;0.6666666666666666;0.8333333333333334;1.2;1.0;2.0;0.8;0.0;1.0;0.6;0.2787878787878788;0.07272727272727272;0.0;0.048484848484848485;0;1
5.0;0.0;2.0;0.1111111111111111;1.0;7.0;19.0;0.4375;0.95;1.0;2.7142857142857144;0.8571428571428571;1.4285714285714286;1.0;0.0;0.6024844720496895;0.2670807453416149;0.06832298136645963;0.0;0.062111801242236024;1;0
5.0;0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8606060606060606;0.09696969696969697;0.04242424242424243;0.0;0.0;1;0
3.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.6635071090047393;0.2559241706161137;0.06635071090047394;0.014218009478672985;0.0;1;0
2.0;0.0;0.0;1.0;0.0;16.0;4.0;1.0;0.4;4.0;1.0;2.0;0.8;0.0;1.0;0.7025641025641025;0.2153846153846154;0.046153846153846156;0.005128205128205128;0.03076923076923077;0;1
3.0;0.0;0.0;1.0;0.5;10.0;12.0;0.8333333333333334;0.75;1.0;1.2;0.8571428571428571;1.4285714285714286;1.0;0.0;0.6785714285714286;0.25510204081632654;0.03571428571428571;0.0;0.030612244897959183;1;0
4.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7309644670050761;0.16243654822335024;0.1065989847715736;0.0;0.0;1;0
5.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.75;0.23255813953488372;0.01744186046511628;0.0;0.0;0;1
4.0;0.0;1.0;0.0;1.0;6.0;19.0;0.4;1.0;1.0;3.1666666666666665;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7213114754098361;0.20218579234972678;0.01092896174863388;0.01639344262295082;0.04918032786885246;1;0
1.0;0.0;1.0;0.4;1.0;12.0;15.0;0.7058823529411765;0.8823529411764706;1.0;1.25;0.9090909090909091;0.9090909090909091;0.0;0.0;0.6619047619047619;0.20476190476190476;0.08571428571428572;0.014285714285714285;0.03333333333333333;1;0
5.0;1.0;0.0;1.0;0.125;18.0;5.0;0.9473684210526315;0.38461538461538464;3.6;1.0;2.0;0.8;0.0;1.0;0.6858638743455497;0.21465968586387435;0.05235602094240838;0.0;0.04712041884816754;0;1
5.0;0.0;0.0;1.0;0.0;12.0;4.0;1.0;0.6666666666666666;3.0;1.0;2.0;0.8;0.0;1.0;0.772020725388601;0.18134715025906736;0.03626943005181347;0.0;0.010362694300518135;0;1
2.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8041666666666667;0.175;0.020833333333333332;0.0;0.0;1;0
3.0;1.0;0.0;1.0;0.0;19.0;10.0;1.0;0.5263157894736842;1.9;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7579365079365079;0.15476190476190477;0.051587301587301584;0.0;0.03571428571428571;0;1
2.0;0.0;0.0;0.5;1.0;7.0;12.0;0.7777777777777778;0.9230769230769231;1.0;1.7142857142857142;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8571428571428571;0.12244897959183673;0.00816326530612245;0.0;0.012244897959183673;1;0
3.0;0.0;0.0;1.0;0.16666666666666666;16.0;5.0;0.9411764705882353;0.45454545454545453;3.2;1.0;2.0;0.8;0.0;1.0;0.8559670781893004;0.1111111111111111;0.00411522633744856;0.0;0.02880658436213992;0;1
3.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.8082191780821918;0.1678082191780822;0.023972602739726026;0.0;0.0;0;1
3.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.8068535825545171;0.17757009345794392;0.01557632398753894;0.0;0.0;0;1
3.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.7943661971830986;0.19154929577464788;0.008450704225352112;0.005633802816901409;0.0;0;1
4.0;0.0;0.0;0.0;1.0;10.0;11.0;0.9090909090909091;1.0;1.0;1.1;0.9090909090909091;0.9090909090909091;0.0;0.0;0.751937984496124;0.2144702842377261;0.031007751937984496;0.0;0.002583979328165375;0;1
4.0;0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.707808564231738;0.2367758186397985;0.04030226700251889;0.0;0.015113350125944584;1;0
4.0;0.0;0.0;1.0;0.0;7.0;4.0;1.0;0.8;1.75;1.0;1.2;0.8;1.0;1.0;0.788235294117647;0.19705882352941176;0.0058823529411764705;0.0058823529411764705;0.0029411764705882353;0;1
1.0;0.0;0.0;0.0;1.0;10.0;11.0;0.9090909090909091;1.0;1.0;1.1;0.9090909090909091;0.9090909090909091;0.0;0.0;0.815028901734104;0.1676300578034682;0.0;0.014450867052023121;0.002890173410404624;1;0
4.0;1.0;0.0;1.0;0.0;18.0;4.0;1.0;0.3333333333333333;4.5;1.0;2.0;0.8;0.0;1.0;0.7861111111111111;0.17222222222222222;0.011111111111111112;0.008333333333333333;0.022222222222222223;0;1
1.0;0.0;0.0;1.0;0.0;10.0;10.0;1.0;0.7142857142857143;1.0;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7887700534759359;0.18983957219251338;0.0106951871657754;0.0;0.0106951871657754;1;0
