Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;22.0;15.0;16.0;17.0;1.0;0.6521739130434783;0.6666666666666666;0.68;1.4666666666666666;1.0;1.0666666666666669;1.1333333333333333;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8632218844984803;0.1124620060790273;0.0243161094224924;0.0;0.0;2.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;18.0;15.0;6.0;17.0;1.0;0.7894736842105263;0.6;0.8095238095238095;3.0;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9238578680203046;0.0571065989847715;0.0050761421319796;0.0;0.0139593908629441;2.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.9171597633136096;0.0686390532544378;0.0;0.0;0.0142011834319526;0.0
0.0;1.0;0.0;0.0;0.3636363636363636;1.0;0.0;0.1818181818181818;8.0;26.0;16.0;19.0;0.3809523809523809;0.8125;0.4848484848484848;0.5588235294117647;1.0;3.25;2.0;2.375;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.899880810488677;0.0798569725864123;0.0202622169249106;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;26.0;0.6086956521739131;0.625;0.64;1.0;1.0;1.0714285714285714;1.1428571428571428;1.8571428571428568;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8906474820143885;0.0805755395683453;0.0129496402877697;0.0014388489208633;0.014388489208633;0.0
1.0;0.0;0.0;0.0;1.0;0.3;0.0;0.5;14.0;18.0;16.0;22.0;0.6363636363636364;0.5454545454545454;0.4705882352941176;0.6285714285714286;1.0;1.2857142857142858;1.1428571428571428;1.5714285714285714;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.89067055393586;0.0641399416909621;0.0262390670553935;0.0;0.0189504373177842;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;15.0;16.0;17.0;1.0;0.7142857142857143;0.7272727272727273;0.7391304347826086;1.0;1.5;1.6;1.7;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9153846153846154;0.0692307692307692;0.0092307692307692;0.0015384615384615;0.0046153846153846;3.0
0.0;0.0;0.0;1.0;0.0833333333333333;0.0;0.0;1.0;5.0;15.0;16.0;19.0;0.2941176470588235;0.5357142857142857;0.5517241379310345;0.95;1.0;3.0;3.2;3.8;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.897239263803681;0.0782208588957055;0.0199386503067484;0.0015337423312883;0.0030674846625766;0.0
0.0;0.0;0.0;1.0;0.3636363636363636;0.0;0.0;1.0;8.0;15.0;16.0;18.0;0.4210526315789473;0.5;0.5161290322580645;0.8181818181818182;1.0;1.875;2.0;2.25;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.9010819165378672;0.0741885625965996;0.0231839258114374;0.0;0.0015455950540958;0.0
0.0;0.0;0.0;0.0;0.4;0.0;0.0;1.0;6.0;15.0;16.0;12.0;0.5454545454545454;0.6818181818181818;0.6956521739130435;0.8571428571428571;1.0;2.5;2.6666666666666665;2.0;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8771121351766513;0.0906298003072196;0.010752688172043;0.0030721966205837;0.0184331797235023;0.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;23.0;7.0;0.6666666666666666;0.6818181818181818;1.0;0.5;2.0;2.142857142857143;3.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9042553191489362;0.0680851063829787;0.0148936170212765;0.0;0.0127659574468085;1.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;25.0;5.0;16.0;7.0;1.0;0.3125;0.5925925925925926;0.3888888888888889;5.0;1.0;3.2;1.4;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.9218009478672986;0.0497630331753554;0.0260663507109004;0.0023696682464454;0.0;3.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5555555555555556;23.0;5.0;16.0;12.0;0.8214285714285714;0.2631578947368421;0.5333333333333333;0.5714285714285714;4.6;1.0;3.2;2.4;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.9058823529411764;0.04;0.0329411764705882;0.0;0.0211764705882352;1.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;25.0;16.0;7.0;0.5833333333333334;1.0;0.6153846153846154;0.4117647058823529;2.0;3.571428571428572;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8657074340527577;0.0983213429256594;0.0239808153477218;0.0047961630695443;0.0071942446043165;3.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9444444444444444;0.0392156862745098;0.0;0.0;0.0163398692810457;3.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.7074468085106383;0.2659574468085106;0.0;0.0053191489361702;0.0212765957446808;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7191780821917808;0.2328767123287671;0.0;0.0;0.047945205479452;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;15.0;16.0;17.0;1.0;0.7894736842105263;0.8;0.8095238095238095;1.0;1.875;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7;0.2266666666666666;0.0266666666666666;0.0;0.0466666666666666;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;30.0;16.0;17.0;0.2105263157894736;1.0;0.5161290322580645;0.53125;1.0;7.5;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.4850299401197604;0.3173652694610778;0.0898203592814371;0.0179640718562874;0.0898203592814371;0.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;21.0;17.0;0.4444444444444444;0.75;1.0;0.7727272727272727;1.0;3.75;5.25;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.59375;0.3020833333333333;0.0520833333333333;0.0;0.0520833333333333;0.0
