Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
6.0;4.0;1.0;0.7857142857142857;57.0;48.0;0.6333333333333333;0.5333333333333333;1.1875;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
6.0;5.0;0.875;1.0;57.0;53.0;0.5428571428571428;0.5578947368421052;1.0754716981132075;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
8.0;8.0;1.0;0.8333333333333334;99.0;85.0;0.5857988165680473;0.5029585798816568;1.1647058823529413;1.0;0.9375;0.9375;0.0;0.0;0.8369565217391305;0.1630434782608695;0.0;0.0;0.0;0.0
13.0;10.0;1.0;0.4683544303797468;173.0;89.0;0.7004048582995951;0.3603238866396761;1.9438202247191008;1.0;0.9375;0.9375;0.0;0.0;0.8405797101449275;0.1594202898550724;0.0;0.0;0.0;0.0
15.0;12.0;1.0;0.4408602150537634;201.0;97.0;0.7102473498233216;0.342756183745583;2.0721649484536084;1.0;0.9375;0.9375;0.0;0.0;0.8535031847133758;0.1114649681528662;0.0350318471337579;0.0;0.0;1.0
15.0;12.0;1.0;0.5026455026455027;204.0;100.0;0.6822742474916388;0.3460207612456747;2.04;1.0;2.5;0.8333333333333334;0.0;1.0;0.8452380952380952;0.1279761904761904;0.0267857142857142;0.0;0.0;1.0
15.0;13.0;1.0;0.5291005291005291;204.0;105.0;0.6710526315789473;0.3571428571428571;1.9428571428571428;1.0;2.5;0.8333333333333334;0.0;1.0;0.8475073313782991;0.126099706744868;0.0263929618768328;0.0;0.0;1.0
15.0;14.0;1.0;0.5555555555555556;204.0;110.0;0.6601941747572816;0.3678929765886287;1.8545454545454545;1.0;2.5;0.8333333333333334;0.0;1.0;0.8497109826589595;0.1242774566473988;0.0260115606936416;0.0;0.0;1.0
16.0;15.0;1.0;0.5647668393782384;208.0;114.0;0.6561514195583596;0.3713355048859935;1.824561403508772;1.0;2.5;0.8333333333333334;0.0;1.0;0.8273972602739726;0.1506849315068493;0.021917808219178;0.0;0.0;1.0
18.0;15.0;1.0;0.502283105022831;234.0;115.0;0.6802325581395349;0.344311377245509;2.034782608695652;1.0;2.5;0.8333333333333334;0.0;1.0;0.8479381443298969;0.1417525773195876;0.0103092783505154;0.0;0.0;1.0
20.0;19.0;1.0;0.525;255.0;141.0;0.6692913385826772;0.3700787401574803;1.8085106382978724;1.0;0.9375;0.9375;0.0;0.0;0.8776978417266187;0.079136690647482;0.014388489208633;0.0;0.0287769784172661;0.0
24.0;22.0;1.0;0.4914675767918088;308.0;159.0;0.6814159292035398;0.3517699115044247;1.9371069182389935;1.0;0.9375;0.9375;0.0;0.0;0.8452611218568665;0.09284332688588;0.0406189555125725;0.0038684719535783;0.0174081237911025;0.0
24.0;25.0;1.0;0.5756578947368421;309.0;190.0;0.6384297520661157;0.3846153846153846;1.6263157894736842;1.0;0.8333333333333334;2.5;1.0;0.0;0.8936567164179104;0.0671641791044776;0.0167910447761194;0.0;0.0223880597014925;0.0
25.0;25.0;1.0;0.5663430420711975;314.0;190.0;0.6421267893660532;0.3807615230460922;1.6526315789473685;1.0;0.8333333333333334;2.5;1.0;0.0;0.8946395563770795;0.066543438077634;0.0166358595194085;0.0;0.022181146025878;0.0
31.0;29.0;1.0;0.5407608695652174;383.0;214.0;0.6580756013745704;0.3676975945017182;1.7897196261682242;1.0;0.9375;0.9375;0.0;0.0;0.9;0.0682539682539682;0.0174603174603174;0.0063492063492063;0.0079365079365079;1.0
32.0;29.0;1.0;0.5529100529100529;393.0;214.0;0.6528239202657807;0.3614864864864865;1.8364485981308407;1.0;2.5;0.8333333333333334;0.0;1.0;0.8880484114977307;0.0620272314674735;0.0332829046898638;0.0;0.0166414523449319;1.0
32.0;30.0;1.0;0.5649867374005305;392.0;218.0;0.6479338842975206;0.3663865546218487;1.798165137614679;1.0;2.5;0.8333333333333334;0.0;1.0;0.889894419306184;0.0588235294117647;0.028657616892911;0.0;0.0226244343891402;1.0
