Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;0.0;0.5;0.1666666666666666;1.0;18.0;19.0;27.0;0.72;0.6785714285714286;0.8709677419354839;1.0;1.0555555555555556;1.5;0.9375;1.125;1.3125;0.0;0.0;0.0;0.7301587301587301;0.1587301587301587;0.1111111111111111;0.0;0.0;1.0
1.0;1.0;0.0;0.9285714285714286;1.0;0.0714285714285714;28.0;26.0;22.0;0.6511627906976745;0.65;0.4489795918367347;1.2727272727272727;1.181818181818182;1.0;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.4270833333333333;0.2916666666666667;0.28125;0.0;0.0;2.0
0.0;1.0;0.0;0.2857142857142857;1.0;0.2142857142857142;19.0;32.0;17.0;0.5277777777777778;0.8205128205128205;0.4857142857142857;1.1176470588235294;1.8823529411764703;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.6324786324786325;0.1794871794871795;0.1538461538461538;0.0256410256410256;0.0085470085470085;2.0
0.0;1.0;1.0;0.0;0.8181818181818182;1.0;15.0;36.0;43.0;0.2727272727272727;0.6206896551724138;0.7049180327868853;1.0;2.4;2.8666666666666667;0.9375;1.125;1.3125;0.0;0.0;0.0;0.7911646586345381;0.1606425702811245;0.0160642570281124;0.0;0.0321285140562249;0.0
0.0;0.0;0.0;1.0;0.0;1.0;25.0;18.0;31.0;0.7142857142857143;0.4736842105263157;0.7560975609756098;1.3888888888888888;1.0;1.7222222222222223;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9285714285714286;0.0492610837438423;0.022167487684729;0.0;0.0;1.0
1.0;1.0;0.0;1.0;0.8666666666666667;0.3333333333333333;30.0;25.0;26.0;0.625;0.5555555555555556;0.4814814814814814;1.2;1.0;1.04;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.8933333333333333;0.0733333333333333;0.0288888888888888;0.0044444444444444;0.0;1.0
0.0;1.0;0.0;0.5;1.0;0.0;25.0;32.0;21.0;0.5555555555555556;0.7619047619047619;0.4117647058823529;1.1904761904761905;1.5238095238095235;1.0;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.8888888888888888;0.0680272108843537;0.0136054421768707;0.0022675736961451;0.0272108843537414;2.0
0.0;1.0;1.0;0.3125;0.9375;1.0;20.0;27.0;30.0;0.392156862745098;0.5625;0.6;1.0;1.35;1.5;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8933333333333333;0.08;0.0133333333333333;0.0;0.0133333333333333;0.0
1.0;0.0;0.0;1.0;0.6875;0.75;26.0;23.0;26.0;0.5306122448979592;0.4509803921568627;0.490566037735849;1.1304347826086956;1.0;1.1304347826086956;0.9090909090909092;1.0909090909090908;1.2727272727272727;1.0;1.0;1.0;0.8964059196617337;0.0824524312896406;0.014799154334038;0.0042283298097251;0.0021141649048625;2.0
1.0;0.0;1.0;0.6;0.4;1.0;25.0;22.0;39.0;0.4166666666666667;0.3548387096774194;0.609375;1.1363636363636365;1.0;1.7727272727272727;0.9090909090909092;1.0909090909090908;1.2727272727272727;1.0;1.0;1.0;0.8846960167714885;0.1048218029350104;0.010482180293501;0.0;0.0;0.0
