Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.6777777777777778;0.3222222222222222;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.0;1.0;14.0;9.0;16.0;29.0;0.4666666666666667;0.4285714285714285;0.5;0.8787878787878788;1.5555555555555556;1.0;1.7777777777777777;3.2222222222222223;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.4695652173913043;0.391304347826087;0.1391304347826087;0.0;0.0;1.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;5.0;16.0;17.0;1.0;0.4166666666666667;0.6956521739130435;0.7083333333333334;4.2;1.0;3.2;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.6190476190476191;0.2653061224489796;0.0476190476190476;0.0136054421768707;0.0544217687074829;1.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;17.0;16.0;17.0;0.875;1.0;0.8888888888888888;0.8947368421052632;1.0;1.2142857142857142;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8549618320610687;0.0839694656488549;0.0076335877862595;0.0;0.0534351145038167;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;15.0;16.0;20.0;0.5714285714285714;0.8333333333333334;0.8421052631578947;1.0;1.0;3.75;4.0;5.0;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8853503184713376;0.0668789808917197;0.0095541401273885;0.0;0.0382165605095541;1.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;9.0;16.0;17.0;0.5;1.0;0.8;0.8095238095238095;1.0;2.25;4.0;4.25;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.864406779661017;0.1186440677966101;0.0112994350282485;0.0;0.0056497175141242;0.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;23.0;17.0;0.3636363636363636;0.4166666666666667;1.0;0.7083333333333334;1.0;1.25;5.75;4.25;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.8289855072463768;0.1043478260869565;0.0202898550724637;0.0;0.0463768115942029;0.0
1.0;0.0;1.0;0.0;0.6666666666666666;0.0;1.0;0.0;24.0;5.0;31.0;17.0;0.6153846153846154;0.1666666666666666;0.7560975609756098;0.4047619047619047;4.8;1.0;6.2;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8154269972451791;0.1074380165289256;0.0688705234159779;0.0027548209366391;0.0055096418732782;1.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;15.0;16.0;17.0;1.0;0.6818181818181818;0.6956521739130435;0.7083333333333334;1.4;1.0;1.0666666666666669;1.1333333333333333;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8474114441416893;0.108991825613079;0.0190735694822888;0.0054495912806539;0.0190735694822888;3.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;17.0;15.0;16.0;10.0;0.85;0.7142857142857143;0.7272727272727273;0.7692307692307693;1.7;1.5;1.6;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.894484412470024;0.0767386091127098;0.014388489208633;0.0071942446043165;0.0071942446043165;3.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9130434782608696;0.0804347826086956;0.0;0.0;0.0065217391304347;3.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.90752688172043;0.0774193548387096;0.0;0.0043010752688172;0.010752688172043;3.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;17.0;7.0;0.9333333333333332;0.9375;1.0;0.875;2.0;2.142857142857143;2.4285714285714284;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8451178451178452;0.1346801346801346;0.0033670033670033;0.0;0.0168350168350168;3.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8175438596491228;0.1543859649122807;0.0;0.0070175438596491;0.0210526315789473;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;13.0;0.7;0.7142857142857143;0.7272727272727273;1.0;1.0769230769230769;1.1538461538461535;1.2307692307692308;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8133802816901409;0.1443661971830986;0.0211267605633802;0.0035211267605633;0.0176056338028169;3.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;18.0;0.56;0.5769230769230769;0.5925925925925926;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2857142857142858;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.7964912280701755;0.1228070175438596;0.0385964912280701;0.0;0.0421052631578947;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;10.0;15.0;16.0;10.0;0.7692307692307693;0.625;0.64;0.625;1.0;1.5;1.6;1.0;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8146718146718147;0.1467181467181467;0.0347490347490347;0.0;0.0038610038610038;0.0
2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2222222222222222;13.0;15.0;16.0;9.0;0.8666666666666667;0.5769230769230769;0.5925925925925926;0.5;1.4444444444444444;1.6666666666666667;1.7777777777777777;1.0;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.806949806949807;0.1351351351351351;0.0424710424710424;0.0;0.0154440154440154;0.0
0.0;0.0;1.0;0.0;0.0625;0.0;1.0;0.0;5.0;15.0;32.0;7.0;0.238095238095238;0.46875;0.9696969696969696;0.2916666666666667;1.0;3.0;6.4;1.4;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.7613168724279835;0.1563786008230452;0.0699588477366255;0.0041152263374485;0.0082304526748971;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.6866666666666666;0.2933333333333333;0.0;0.0;0.02;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;30.0;16.0;7.0;0.2105263157894736;1.0;0.5161290322580645;0.3181818181818182;1.0;7.5;4.0;1.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.5597014925373134;0.2835820895522388;0.1119402985074626;0.0;0.044776119402985;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;1.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.5652173913043478;0.3304347826086956;0.0;0.0260869565217391;0.0782608695652174;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;16.0;16.0;7.0;0.8;1.0;0.9411764705882352;0.875;1.0;4.0;4.0;1.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.5280898876404494;0.3595505617977528;0.0112359550561797;0.0;0.1011235955056179;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;15.0;16.0;7.0;1.0;0.9375;0.9411764705882352;0.875;1.0;3.0;3.2;1.4;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.5616438356164384;0.3287671232876712;0.0136986301369863;0.0273972602739726;0.0684931506849315;0.0
