Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
1.0;0.0;1.0;1.0;0.4;1.0;30.0;24.0;36.0;0.5882352941176471;0.4444444444444444;0.631578947368421;1.25;1.0;1.5;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8551859099804305;0.0704500978473581;0.0469667318982387;0.0058708414872798;0.0215264187866927;0.0
1.0;0.0;0.0;1.0;0.04;0.4;35.0;19.0;31.0;0.7608695652173914;0.3518518518518518;0.543859649122807;1.8421052631578947;1.0;1.631578947368421;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.8980322003577818;0.0644007155635062;0.0161001788908765;0.0;0.0214669051878354;0.0
0.0;2.0;1.0;0.15;1.0;0.6;21.0;58.0;45.0;0.2470588235294117;0.6590909090909091;0.4945054945054945;1.0;2.761904761904762;2.142857142857143;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8971499380421314;0.0867410161090458;0.0049566294919454;0.0049566294919454;0.0061957868649318;0.0
0.0;1.0;0.0;0.3448275862068966;1.0;0.4482758620689655;20.0;47.0;34.0;0.3225806451612903;0.6714285714285714;0.4657534246575342;1.0;2.35;1.7;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.8988476312419974;0.0665813060179257;0.0089628681177976;0.0038412291933418;0.0217669654289372;0.0
1.0;1.0;1.0;0.5172413793103449;0.8275862068965517;1.0;25.0;42.0;50.0;0.3205128205128205;0.4883720930232558;0.5617977528089888;1.0;1.68;2.0;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.8929032258064517;0.0877419354838709;0.0025806451612903;0.0025806451612903;0.0141935483870967;0.0
1.0;1.0;1.0;0.8333333333333334;0.7916666666666666;1.0;30.0;37.0;45.0;0.410958904109589;0.4567901234567901;0.5357142857142857;1.0;1.2333333333333334;1.5;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.9081225033288948;0.0838881491344873;0.0;0.0013315579227696;0.0066577896138482;0.0
2.0;1.0;1.0;1.0;0.56;0.76;35.0;32.0;40.0;0.5147058823529411;0.4210526315789473;0.5063291139240507;1.09375;1.0;1.25;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.9155313351498636;0.0790190735694822;0.0054495912806539;0.0;0.0;0.0
2.0;1.0;0.0;1.0;0.7;0.4666666666666667;40.0;39.0;35.0;0.5333333333333333;0.4698795180722891;0.4069767441860465;1.1428571428571428;1.1142857142857143;1.0;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.8921832884097035;0.0876010781671159;0.0;0.0040431266846361;0.0161725067385444;0.0
3.0;1.0;0.0;1.0;0.4571428571428571;0.2571428571428571;45.0;34.0;30.0;0.6428571428571429;0.4358974358974359;0.3703703703703703;1.5;1.1333333333333333;1.0;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.9080779944289692;0.0835654596100278;0.0;0.0;0.0083565459610027;0.0
1.0;1.0;2.0;0.3902439024390244;0.4878048780487805;1.0;31.0;38.0;62.0;0.3369565217391304;0.4;0.6326530612244898;1.0;1.2258064516129032;2.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8558421851289834;0.1168437025796661;0.015174506828528;0.0;0.0121396054628224;0.0
0.0;1.0;0.0;0.4166666666666667;1.0;0.1666666666666666;25.0;42.0;25.0;0.4716981132075472;0.75;0.423728813559322;1.0;1.68;1.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8868778280542986;0.085972850678733;0.0113122171945701;0.0;0.0158371040723981;2.0
1.0;1.0;1.0;0.75;0.95;1.0;30.0;37.0;34.0;0.4347826086956521;0.5138888888888888;0.5;1.0;1.2333333333333334;1.1333333333333333;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.8377192982456141;0.1184210526315789;0.0241228070175438;0.006578947368421;0.0131578947368421;1.0
1.0;2.0;1.0;0.625;1.0;0.46875;35.0;44.0;29.0;0.4268292682926829;0.5569620253164557;0.3580246913580246;1.206896551724138;1.5172413793103448;1.0;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8285077951002228;0.1492204899777283;0.0044543429844097;0.0111358574610244;0.0066815144766146;2.0
1.0;1.0;1.0;0.5555555555555556;1.0;0.8888888888888888;30.0;39.0;38.0;0.3703703703703703;0.5;0.475;1.0;1.3;1.2666666666666666;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8098434004474273;0.1476510067114094;0.0089485458612975;0.0089485458612975;0.0246085011185682;1.0
0.0;2.0;1.0;0.2941176470588235;1.0;0.5588235294117647;25.0;46.0;33.0;0.3205128205128205;0.6133333333333333;0.4285714285714285;1.0;1.84;1.32;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.812933025404157;0.1454965357967667;0.0;0.0069284064665127;0.0346420323325635;2.0
0.0;2.0;2.0;0.2;1.0;0.9666666666666668;21.0;42.0;43.0;0.2625;0.5454545454545454;0.5443037974683544;1.0;2.0;2.0476190476190474;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.819047619047619;0.1547619047619047;0.0;0.0;0.0261904761904761;1.0
0.0;3.0;1.0;0.1219512195121951;1.0;0.6829268292682927;20.0;53.0;42.0;0.2247191011235955;0.6162790697674418;0.4772727272727273;1.0;2.65;2.1;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.7880184331797235;0.1705069124423963;0.0138248847926267;0.0069124423963133;0.02073732718894;0.0
1.0;2.0;1.0;0.4166666666666667;1.0;0.6388888888888888;25.0;48.0;37.0;0.2976190476190476;0.5581395348837209;0.4204545454545454;1.0;1.92;1.48;0.9090909090909092;1.0909090909090908;1.2727272727272727;1.0;1.0;1.0;0.8038740920096852;0.1791767554479419;0.0048426150121065;0.0;0.0121065375302663;2.0
0.0;2.0;2.0;0.3125;0.96875;1.0;20.0;43.0;46.0;0.2409638554216867;0.5058823529411764;0.5287356321839081;1.0;2.15;2.3;0.9090909090909092;1.0909090909090908;1.2727272727272727;1.0;1.0;1.0;0.8090452261306532;0.1834170854271356;0.0;0.007537688442211;0.0;2.0
2.0;1.0;0.0;1.0;0.4666666666666667;0.3666666666666666;45.0;32.0;25.0;0.6428571428571429;0.4383561643835616;0.3623188405797101;1.8;1.28;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.7949526813880127;0.1735015772870662;0.0315457413249211;0.0;0.0;2.0
1.0;0.0;0.0;1.0;0.0;0.6875;31.0;18.0;25.0;0.7380952380952381;0.4;0.6097560975609756;1.7222222222222223;1.0;1.3888888888888888;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.8484848484848485;0.1022727272727272;0.0265151515151515;0.0;0.0227272727272727;0.0
2.0;0.0;0.0;1.0;0.3076923076923077;0.2307692307692307;36.0;26.0;20.0;0.72;0.4482758620689655;0.3703703703703703;1.8;1.3;1.0;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.8136882129277566;0.1520912547528517;0.0304182509505703;0.0;0.0038022813688212;2.0
1.0;0.0;1.0;1.0;0.1428571428571428;0.7142857142857143;31.0;21.0;29.0;0.6326530612244898;0.3684210526315789;0.5471698113207547;1.4761904761904765;1.0;1.380952380952381;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.8326530612244898;0.1591836734693877;0.0040816326530612;0.0040816326530612;0.0;1.0
0.0;1.0;0.0;0.4761904761904761;1.0;0.0;25.0;39.0;21.0;0.5434782608695652;0.7959183673469388;0.4038461538461538;1.1904761904761905;1.8571428571428568;1.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8048780487804879;0.1890243902439024;0.0;0.0;0.0060975609756097;2.0
