Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.908616187989556;0.0809399477806788;0.0026109660574412;0.0078328981723237;0.0;1.0
0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.875;0.0795454545454545;0.0295454545454545;0.0022727272727272;0.0136363636363636;1.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.9595842956120092;0.0300230946882217;0.0069284064665127;0.0034642032332563;0.0;1.0
0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.9257592800899888;0.0494938132733408;0.0179977502812148;0.0;0.0067491563554555;0.0
0.0;0.0;1.0;0.2;11.0;5.0;0.9166666666666666;0.5;2.2;1.0;1.2;0.8;1.0;1.0;0.9217687074829932;0.0600907029478458;0.010204081632653;0.0011337868480725;0.0068027210884353;1.0
0.0;1.0;0.0;1.0;6.0;20.0;0.375;1.0;1.0;3.333333333333333;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9391812865497076;0.0444444444444444;0.0046783625730994;0.0;0.0116959064327485;0.0
0.0;0.0;0.0;1.0;10.0;12.0;0.8333333333333334;1.0;1.0;1.2;0.9090909090909092;0.9090909090909092;0.0;0.0;0.9066496163682864;0.0869565217391304;0.0025575447570332;0.0012787723785166;0.0025575447570332;0.0
0.0;0.0;1.0;0.2;11.0;11.0;0.9166666666666666;0.6875;1.0;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8996138996138996;0.0913770913770913;0.0;0.0012870012870012;0.0077220077220077;0.0
0.0;0.0;1.0;0.1666666666666666;12.0;11.0;0.9230769230769232;0.6470588235294118;1.0909090909090908;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9125827814569536;0.0741721854304635;0.0;0.0039735099337748;0.0092715231788079;0.0
0.0;0.0;0.0;1.0;10.0;11.0;0.9090909090909092;1.0;1.0;1.1;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8985765124555161;0.0800711743772242;0.0195729537366548;0.0;0.0017793594306049;0.0
0.0;0.0;0.0;1.0;6.0;13.0;0.6666666666666666;1.0;1.0;2.1666666666666665;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9078947368421052;0.0827067669172932;0.0;0.0037593984962406;0.0056390977443609;0.0
0.0;0.0;1.0;0.0;9.0;10.0;1.0;0.7692307692307693;1.0;1.1111111111111112;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8949343339587242;0.099437148217636;0.0;0.0;0.0056285178236397;0.0
0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.865530303030303;0.1287878787878787;0.0;0.0056818181818181;0.0;0.0
0.0;0.0;1.0;0.0;8.0;10.0;1.0;0.8333333333333334;1.0;1.25;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8856015779092702;0.1104536489151873;0.0;0.0;0.0039447731755424;0.0
0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8719512195121951;0.1239837398373983;0.0040650406504065;0.0;0.0;0.0
0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8970917225950783;0.0715883668903803;0.0313199105145413;0.0;0.0;0.0
0.0;1.0;0.0;1.0;6.0;20.0;0.375;1.0;1.0;3.333333333333333;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8740554156171285;0.0755667506297229;0.0251889168765743;0.0;0.0251889168765743;0.0
0.0;1.0;0.2;1.0;12.0;20.0;0.5454545454545454;0.9090909090909092;1.0;1.6666666666666667;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8935574229691877;0.0616246498599439;0.011204481792717;0.0;0.0336134453781512;0.0
0.0;0.0;0.3333333333333333;1.0;7.0;13.0;0.7;0.9285714285714286;1.0;1.8571428571428568;0.8571428571428571;1.4285714285714286;1.0;0.0;0.911042944785276;0.0705521472392638;0.0;0.0061349693251533;0.0122699386503067;0.0
0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.902439024390244;0.0940766550522648;0.0;0.0034843205574912;0.0;0.0
0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8566037735849057;0.0981132075471698;0.0339622641509433;0.0113207547169811;0.0;0.0
0.0;0.0;1.0;0.0;8.0;10.0;1.0;0.8333333333333334;1.0;1.25;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9125;0.0583333333333333;0.0208333333333333;0.0;0.0083333333333333;0.0
0.0;1.0;0.0;1.0;6.0;20.0;0.375;1.0;1.0;3.333333333333333;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8024193548387096;0.1088709677419354;0.0483870967741935;0.0;0.0403225806451612;0.0
0.0;0.0;0.0;1.0;6.0;13.0;0.6666666666666666;1.0;1.0;2.1666666666666665;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8486238532110092;0.1238532110091743;0.0137614678899082;0.0;0.0137614678899082;0.0
0.0;0.0;1.0;0.0;13.0;10.0;1.0;0.7692307692307693;1.3;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7058823529411765;0.2426470588235294;0.0294117647058823;0.0;0.0220588235294117;1.0
0.0;1.0;0.0;1.0;10.0;9.0;0.6666666666666666;1.0;1.1111111111111112;1.0;2.0;0.8;0.0;1.0;0.7459016393442623;0.1885245901639344;0.0;0.0245901639344262;0.040983606557377;1.0
0.0;1.0;0.0;1.0;10.0;9.0;0.6666666666666666;1.0;1.1111111111111112;1.0;2.0;0.8;0.0;1.0;0.7372881355932204;0.1271186440677966;0.0932203389830508;0.0;0.0423728813559322;1.0
