Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8636363636363636;0.13636363636363635;0.0;0.0;0.0;0;1;0;0
5.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;28.0;16.0;17.0;0.5185185185185185;1.0;0.5517241379310345;0.5666666666666667;1.0;2.0;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8553846153846154;0.10461538461538461;0.04;0.0;0.0;0;0;0;1
3.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;1.0;14.0;9.0;16.0;25.0;0.5384615384615384;0.5294117647058824;0.5714285714285714;0.8620689655172413;1.5555555555555556;1.0;1.7777777777777777;2.7777777777777777;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8924205378973105;0.07823960880195599;0.029339853300733496;0.0;0.0;0;1;0;0
2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.8;14.0;20.0;16.0;21.0;0.6086956521739131;0.8333333333333334;0.64;0.8076923076923077;1.0;1.4285714285714286;1.1428571428571428;1.5;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8828451882845189;0.09832635983263599;0.01882845188284519;0.0;0.0;1;0;0;0
3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;18.0;5.0;16.0;17.0;1.0;0.5555555555555556;0.8;0.8095238095238095;3.6;1.0;3.2;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.9110320284697508;0.0498220640569395;0.0071174377224199285;0.0;0.03202846975088968;0;1;0;0
4.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;15.0;17.0;16.0;17.0;0.8823529411764706;0.9444444444444444;0.8421052631578947;0.85;1.0;1.1333333333333333;1.0666666666666667;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9336917562724014;0.03942652329749104;0.005376344086021506;0.0;0.021505376344086023;0;0;1;0
4.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;20.0;17.0;0.5;0.5172413793103449;1.0;0.5483870967741935;1.0;1.0714285714285714;1.4285714285714286;1.2142857142857142;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9016949152542373;0.05593220338983051;0.023728813559322035;0.005084745762711864;0.013559322033898305;1;0;0;0
4.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;8.0;15.0;10.0;17.0;0.6666666666666666;0.6521739130434783;0.7142857142857143;0.68;1.0;1.875;1.25;2.125;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.9267175572519084;0.0549618320610687;0.012213740458015267;0.0;0.0061068702290076335;0;0;1;0
4.0;0.0;0.0;1.0;0.0;0.4;0.0;1.0;0.0;8.0;15.0;16.0;17.0;0.4444444444444444;0.5172413793103449;0.8;0.5483870967741935;1.0;1.875;2.0;2.125;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.9183055975794251;0.05446293494704992;0.02118003025718608;0.0;0.006051437216338881;0;0;1;0
3.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;23.0;17.0;0.6666666666666666;0.4166666666666667;1.0;0.7083333333333334;2.8;1.0;4.6;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.9058663028649386;0.06002728512960437;0.009549795361527967;0.0;0.02455661664392906;0;1;0;0
5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;17.0;7.0;0.9333333333333333;0.9375;1.0;0.875;2.0;2.142857142857143;2.4285714285714284;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9258760107816711;0.05525606469002695;0.0013477088948787063;0.004043126684636119;0.013477088948787063;0;0;0;1
1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9373368146214099;0.04960835509138381;0.0;0.0;0.013054830287206266;1;0;0;0
