Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
2.0;0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0
3.0;0.0;0.0;1.0;0.0;20.0;15.0;1.0;0.75;1.3333333333333333;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1
2.0;0.0;1.0;0.0;1.0;5.0;23.0;0.38461538461538464;1.0;1.0;4.6;0.8333333333333334;2.5;1.0;0.0;0.38095238095238093;0.6190476190476191;0.0;0.0;0.0;1;0
5.0;0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1;0
5.0;1.0;0.0;1.0;0.0;17.0;15.0;1.0;0.5555555555555556;1.1333333333333333;1.0;0.8333333333333334;2.5;1.0;0.0;0.3076923076923077;0.6923076923076923;0.0;0.0;0.0;1;0
3.0;2.0;0.0;1.0;0.0;27.0;5.0;1.0;0.29411764705882354;5.4;1.0;2.5;0.8333333333333334;0.0;1.0;0.2926829268292683;0.4146341463414634;0.2926829268292683;0.0;0.0;0;1
1.0;2.0;1.0;0.8;1.0;27.0;30.0;0.6428571428571429;0.7142857142857143;1.0;1.1111111111111112;0.9375;0.9375;0.0;0.0;0.48214285714285715;0.30357142857142855;0.21428571428571427;0.0;0.0;1;0
2.0;3.0;0.0;1.0;0.15384615384615385;41.0;19.0;0.9111111111111111;0.4222222222222222;2.1578947368421053;1.0;0.9375;0.9375;0.0;0.0;0.5357142857142857;0.26785714285714285;0.19642857142857142;0.0;0.0;0;1
1.0;3.0;1.0;1.0;0.7307692307692307;31.0;34.0;0.62;0.5666666666666667;1.0;1.096774193548387;0.8333333333333334;2.5;1.0;0.0;0.6338028169014085;0.2112676056338028;0.15492957746478872;0.0;0.0;1;0
5.0;3.0;1.0;1.0;0.5714285714285714;43.0;31.0;0.7288135593220338;0.5254237288135594;1.3870967741935485;1.0;0.9375;0.9375;0.0;0.0;0.7213114754098361;0.14754098360655737;0.13114754098360656;0.0;0.0;0;1
3.0;2.0;2.0;0.8846153846153846;1.0;38.0;41.0;0.59375;0.640625;1.0;1.0789473684210527;0.9375;0.9375;0.0;0.0;0.5903614457831325;0.3132530120481928;0.0963855421686747;0.0;0.0;0;1
1.0;2.0;3.0;0.5263157894736842;1.0;25.0;53.0;0.3968253968253968;0.726027397260274;1.0;2.12;0.8333333333333334;2.5;1.0;0.0;0.6105263157894737;0.21052631578947367;0.17894736842105263;0.0;0.0;1;0
5.0;3.0;2.0;0.6285714285714286;1.0;37.0;50.0;0.5138888888888888;0.6944444444444444;1.0;1.3513513513513513;0.9375;0.9375;0.0;0.0;0.5643564356435643;0.31683168316831684;0.10891089108910891;0.009900990099009901;0.0;0;1
5.0;3.0;3.0;0.4166666666666667;1.0;35.0;53.0;0.42168674698795183;0.726027397260274;1.0;1.5142857142857142;2.5;0.8333333333333334;0.0;1.0;0.6181818181818182;0.23636363636363636;0.06363636363636363;0.0;0.08181818181818182;0;1
1.0;3.0;4.0;0.37735849056603776;1.0;25.0;68.0;0.32051282051282054;0.7727272727272727;1.0;2.72;0.8333333333333334;2.5;1.0;0.0;0.6347826086956522;0.22608695652173913;0.06086956521739131;0.0;0.0782608695652174;1;0
3.0;4.0;4.0;0.44;1.0;37.0;65.0;0.42528735632183906;0.7471264367816092;1.0;1.7567567567567568;0.9375;0.9375;0.0;0.0;0.72;0.17;0.04;0.01;0.06;1;0
4.0;5.0;4.0;0.74;1.0;52.0;65.0;0.5098039215686274;0.6372549019607843;1.0;1.25;0.9375;0.9375;0.0;0.0;0.7565217391304347;0.14782608695652175;0.034782608695652174;0.008695652173913044;0.05217391304347826;0;1
3.0;5.0;5.0;0.5625;1.0;41.0;79.0;0.3904761904761905;0.6869565217391305;1.0;1.9268292682926829;0.8333333333333334;2.5;1.0;0.0;0.7299270072992701;0.2116788321167883;0.021897810218978103;0.0;0.0364963503649635;1;0
4.0;5.0;5.0;0.6290322580645161;1.0;54.0;67.0;0.46551724137931033;0.6320754716981132;1.0;1.2407407407407407;2.5;0.8333333333333334;0.0;1.0;0.6474358974358975;0.15384615384615385;0.1282051282051282;0.0;0.07051282051282051;0;1
3.0;5.0;6.0;0.5625;1.0;41.0;79.0;0.3904761904761905;0.6869565217391305;1.0;1.9268292682926829;0.8333333333333334;2.5;1.0;0.0;0.7194244604316546;0.12949640287769784;0.10071942446043165;0.014388489208633094;0.03597122302158273;1;0
2.0;6.0;6.0;0.640625;1.0;56.0;79.0;0.4666666666666667;0.6583333333333333;1.0;1.4107142857142858;0.9375;0.9375;0.0;0.0;0.7291666666666666;0.125;0.09722222222222222;0.013888888888888888;0.034722222222222224;1;0
4.0;6.0;6.0;0.8709677419354839;1.0;69.0;67.0;0.5267175572519084;0.5537190082644629;1.0298507462686568;1.0;2.5;0.8333333333333334;0.0;1.0;0.725;0.19375;0.0625;0.0;0.01875;0;1
1.0;5.0;6.0;0.7796610169491526;1.0;61.0;74.0;0.5083333333333333;0.6166666666666667;1.0;1.2131147540983607;0.9375;0.9375;0.0;0.0;0.6687898089171974;0.24203821656050956;0.050955414012738856;0.0;0.03821656050955414;1;0
4.0;5.0;6.0;1.0;0.9666666666666667;75.0;63.0;0.5639097744360902;0.5121951219512195;1.1904761904761905;1.0;2.5;0.8333333333333334;0.0;1.0;0.7151515151515152;0.21212121212121213;0.04242424242424243;0.0;0.030303030303030304;0;1
