Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
0.0;0.0;1.0;1.0;30.0;19.0;1.0;1.0;1.5789473684210529;1.0;1.5;0.95;0.0;0.0;0.0;0.0;0.0;0;1
0.0;1.0;0.0;1.0;30.0;34.0;0.5263157894736842;1.0;1.0;1.1333333333333333;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
3.0;2.0;1.0;0.5;76.0;30.0;0.7676767676767676;0.3947368421052631;2.533333333333333;1.0;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
3.0;3.0;1.0;0.6521739130434783;76.0;37.0;0.7169811320754716;0.4457831325301205;2.054054054054054;1.0;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
4.0;12.0;0.3257142857142857;1.0;87.0;194.0;0.3320610687022901;0.7729083665338645;1.0;2.2298850574712645;1.5;0.95;0.0;0.0;1.0;0.0;0.0;0;1
7.0;12.0;0.544973544973545;1.0;133.0;196.0;0.4130434782608695;0.6555183946488294;1.0;1.4736842105263157;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
11.0;13.0;0.911917098445596;1.0;206.0;200.0;0.5162907268170426;0.5319148936170213;1.03;1.0;3.75;0.875;0.0;1.0;0.9761904761904762;0.0238095238095238;0.0;0;1
14.0;17.0;0.7080536912751678;1.0;241.0;317.0;0.4471243042671614;0.6003787878787878;1.0;1.3153526970954357;1.5;0.95;0.0;0.0;0.9496268656716418;0.0503731343283582;0.0;0;1
15.0;18.0;0.711038961038961;1.0;249.0;315.0;0.4470377019748653;0.5898876404494382;1.0;1.2650602409638554;3.75;0.875;0.0;1.0;0.9547101449275364;0.0452898550724637;0.0;0;1
16.0;19.0;0.7587301587301587;1.0;269.0;322.0;0.4606164383561644;0.5739750445632799;1.0;1.1970260223048328;3.75;0.875;0.0;1.0;0.9568221070811744;0.0431778929188255;0.0;0;1
17.0;21.0;0.7222222222222222;1.0;277.0;361.0;0.4474959612277867;0.59375;1.0;1.3032490974729245;1.5;0.95;0.0;0.0;0.971947194719472;0.028052805280528;0.0;0;1
16.0;21.0;0.698005698005698;1.0;275.0;358.0;0.4392971246006389;0.593698175787728;1.0;1.3018181818181818;3.75;0.875;0.0;1.0;0.9030303030303032;0.0545454545454545;0.0424242424242424;0;1
18.0;23.0;0.7289473684210527;1.0;307.0;399.0;0.4468704512372635;0.5902366863905325;1.0;1.299674267100977;1.5;0.95;0.0;0.0;0.9188811188811188;0.0447552447552447;0.0363636363636363;0;1
18.0;24.0;0.7084398976982097;1.0;307.0;398.0;0.4398280802292263;0.5896296296296296;1.0;1.296416938110749;3.75;0.875;0.0;1.0;0.9201101928374656;0.0440771349862259;0.0358126721763085;0;1
20.0;24.0;0.7436548223350253;1.0;323.0;401.0;0.4504881450488145;0.5778097982708934;1.0;1.241486068111455;3.75;0.875;0.0;1.0;0.937244201909959;0.0327421555252387;0.0300136425648021;0;1
23.0;26.0;0.7458823529411764;1.0;347.0;444.0;0.4494818652849741;0.5834428383705651;1.0;1.2795389048991357;1.5;0.95;0.0;0.0;0.9228855721393034;0.0522388059701492;0.0248756218905472;1;0
24.0;27.0;0.7579908675799086;1.0;343.0;457.0;0.439180537772087;0.5792141951837769;1.0;1.332361516034985;0.9166666666666666;1.5833333333333333;1.0;0.0;0.929951690821256;0.0471014492753623;0.0229468599033816;1;0
25.0;30.0;0.6692759295499021;1.0;353.0;530.0;0.4085648148148148;0.6077981651376146;1.0;1.501416430594901;0.9166666666666666;1.5833333333333333;1.0;0.0;0.940463065049614;0.0396912899669239;0.0198456449834619;1;0
26.0;30.0;0.6817288801571709;1.0;358.0;528.0;0.4129181084198385;0.6034285714285714;1.0;1.4748603351955307;0.9166666666666666;1.5833333333333333;1.0;0.0;0.9254054054054054;0.0572972972972972;0.0172972972972972;1;0
28.0;32.0;0.6949458483754513;1.0;415.0;573.0;0.4282765737874097;0.5981210855949896;1.0;1.380722891566265;1.5;0.95;0.0;0.0;0.9352589641434262;0.049800796812749;0.0149402390438247;0;1
30.0;34.0;0.6785109983079526;1.0;431.0;610.0;0.4217221135029354;0.6033630069238378;1.0;1.4153132250580047;1.5;0.95;0.0;0.0;0.9168207024029574;0.0462107208872458;0.0369685767097966;0;1
32.0;35.0;0.7232289950576606;1.0;469.0;614.0;0.4358736059479554;0.5830959164292497;1.0;1.3091684434968016;3.75;0.875;0.0;1.0;0.9289520426287744;0.039076376554174;0.0319715808170515;0;1
35.0;37.0;0.752755905511811;1.0;508.0;654.0;0.4444444444444444;0.5777385159010601;1.0;1.2874015748031495;1.5;0.95;0.0;0.0;0.9368686868686869;0.0345117845117845;0.0286195286195286;0;1
41.0;42.0;0.7835195530726257;1.0;591.0;735.0;0.4521805661820964;0.5671296296296297;1.0;1.2436548223350254;1.5;0.95;0.0;0.0;0.9466271312083024;0.0237212750185322;0.0296515937731653;0;1
42.0;42.0;0.7666666666666667;1.0;605.0;757.0;0.4464944649446494;0.5683183183183184;1.0;1.2512396694214876;3.75;0.875;0.0;1.0;0.9511844938980616;0.0215362526920315;0.0272792534099066;1;0
46.0;43.0;0.8482490272373541;1.0;684.0;790.0;0.4701030927835051;0.5470914127423823;1.0;1.154970760233918;1.5;0.95;0.0;0.0;0.9576612903225806;0.0188172043010752;0.023521505376344;1;0
47.0;43.0;0.8728923476005188;1.0;684.0;790.0;0.4701030927835051;0.5399863294600137;1.0;1.154970760233918;0.9166666666666666;1.5833333333333333;1.0;0.0;0.9581950895819508;0.0185799601857996;0.0232249502322495;1;0
