Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
1.0;0.0;1.0;0.0;50.0;19.0;1.0;0.4871794871794871;2.631578947368421;1.0;1.5;0.95;0.0;0.0;1.0;0.0;0.0;0;1
5.0;6.0;0.6638655462184874;1.0;109.0;138.0;0.4780701754385965;0.6359447004608295;1.0;1.2660550458715596;1.5;0.95;0.0;0.0;1.0;0.0;0.0;0;1
5.0;7.0;0.5735294117647058;1.0;108.0;143.0;0.4426229508196721;0.6470588235294118;1.0;1.3240740740740742;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
5.0;8.0;0.5454545454545454;1.0;108.0;150.0;0.4302788844621514;0.6578947368421053;1.0;1.3888888888888888;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
9.0;9.0;0.8445945945945946;1.0;155.0;155.0;0.5115511551155115;0.5535714285714286;1.0;1.0;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
9.0;10.0;0.8064516129032258;1.0;155.0;162.0;0.5;0.5644599303135889;1.0;1.0451612903225806;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
9.0;11.0;0.7701863354037267;1.0;154.0;168.0;0.4888888888888889;0.5753424657534246;1.0;1.0909090909090908;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
10.0;12.0;0.8214285714285714;1.0;168.0;175.0;0.5;0.5591054313099042;1.0;1.0416666666666667;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
10.0;13.0;0.7885714285714286;1.0;168.0;182.0;0.4897959183673469;0.56875;1.0;1.0833333333333333;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
10.0;15.0;0.6909090909090909;1.0;182.0;239.0;0.4527363184079602;0.6112531969309463;1.0;1.3131868131868132;1.5;0.95;0.0;0.0;1.0;0.0;0.0;1;0
12.0;15.0;0.8858447488584474;1.0;224.0;238.0;0.5056433408577878;0.5509259259259259;1.0;1.0625;1.5;0.95;0.0;0.0;1.0;0.0;0.0;1;0
21.0;21.0;0.9221556886227544;1.0;338.0;353.0;0.5029761904761905;0.5340393343419062;1.0;1.044378698224852;1.5;0.95;0.0;0.0;0.9683257918552036;0.0316742081447963;0.0;0;1
22.0;22.0;0.9766081871345028;1.0;364.0;349.0;0.5155807365439093;0.5109809663250366;1.0429799426934097;1.0;3.75;0.875;0.0;1.0;0.9740634005763688;0.0259365994236311;0.0;0;1
25.0;23.0;1.0;0.920424403183024;407.0;354.0;0.5397877984084881;0.4842681258549932;1.1497175141242937;1.0;3.75;0.875;0.0;1.0;0.960212201591512;0.039787798408488;0.0;0;1
29.0;26.0;1.0;0.935251798561151;447.0;409.0;0.5340501792114696;0.4951573849878934;1.0929095354523228;1.0;1.5;0.95;0.0;0.0;0.9734620024125452;0.0265379975874547;0.0;0;1
31.0;29.0;0.9343544857768052;1.0;457.0;476.0;0.5;0.5271317829457365;1.0;1.0415754923413567;1.5;0.95;0.0;0.0;0.988814317673378;0.0111856823266219;0.0;0;1
35.0;29.0;1.0;0.9771784232365144;512.0;478.0;0.5208545269582909;0.4979166666666667;1.0711297071129706;1.0;3.75;0.875;0.0;1.0;0.9937434827945776;0.0062565172054223;0.0;0;1
35.0;30.0;1.0;0.991701244813278;512.0;485.0;0.5171717171717172;0.5015511892450879;1.0556701030927835;1.0;3.75;0.875;0.0;1.0;0.9937888198757764;0.0062111801242236;0.0;0;1
40.0;31.0;1.0;0.8878676470588235;574.0;490.0;0.543046357615894;0.4738878143133462;1.1714285714285717;1.0;3.75;0.875;0.0;1.0;0.9679547596606974;0.001885014137606;0.0301602262016965;0;1
42.0;32.0;1.0;0.8373287671232876;614.0;496.0;0.556663644605621;0.4592592592592592;1.2379032258064515;1.0;3.75;0.875;0.0;1.0;0.9470432480141218;0.0008826125330979;0.0520741394527802;0;1
42.0;34.0;1.0;0.8597662771285476;629.0;534.0;0.5498251748251748;0.471315092674316;1.1779026217228463;1.0;1.5;0.95;0.0;0.0;0.949701619778346;0.0;0.0502983802216538;0;1
44.0;36.0;1.0;0.8890675241157556;652.0;572.0;0.5410788381742738;0.4790619765494137;1.1398601398601398;1.0;1.5;0.95;0.0;0.0;0.9537337662337664;0.0;0.0462662337662337;1;0
45.0;36.0;1.0;0.8573643410852713;656.0;572.0;0.5425971877584781;0.4700082169268693;1.1468531468531469;1.0;0.9166666666666666;1.5833333333333333;1.0;0.0;0.9545816733067728;0.0;0.045418326693227;1;0
50.0;40.0;1.0;0.8899721448467967;748.0;658.0;0.5392934390771449;0.4781976744186046;1.1367781155015195;1.0;1.5;0.95;0.0;0.0;0.9624113475177304;0.0085106382978723;0.0290780141843971;1;0
52.0;45.0;1.0;0.9204693611473272;797.0;725.0;0.5302727877578177;0.4859249329758713;1.0993103448275865;1.0;1.5;0.95;0.0;0.0;0.969078947368421;0.006578947368421;0.0243421052631578;0;1
