Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
5.0;0.0;1.0;0.0;94.0;19.0;1.0;0.2289156626506024;4.947368421052632;1.0;1.5;0.95;0.0;0.0;1.0;0.0;0.0;0;1
5.0;1.0;1.0;0.2857142857142857;93.0;25.0;0.8378378378378378;0.2840909090909091;3.72;1.0;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
5.0;2.0;1.0;0.3968253968253968;93.0;32.0;0.788135593220339;0.3368421052631579;2.90625;1.0;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
6.0;3.0;1.0;0.4;105.0;37.0;0.7777777777777778;0.3303571428571428;2.8378378378378377;1.0;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
12.0;9.0;1.0;0.9272727272727272;195.0;172.0;0.5603448275862069;0.5103857566765578;1.1337209302325582;1.0;1.5;0.95;0.0;0.0;0.9636363636363636;0.0363636363636363;0.0;0;1
15.0;9.0;1.0;0.8140703517587939;229.0;169.0;0.5856777493606138;0.4592391304347826;1.3550295857988166;1.0;3.75;0.875;0.0;1.0;0.9185750636132316;0.0814249363867684;0.0;0;1
15.0;10.0;1.0;0.8484848484848485;228.0;175.0;0.5757575757575758;0.4691689008042895;1.302857142857143;1.0;3.75;0.875;0.0;1.0;0.9242424242424242;0.0757575757575757;0.0;0;1
15.0;11.0;1.0;0.883248730964467;227.0;181.0;0.5660847880299252;0.4788359788359788;1.2541436464088398;1.0;3.75;0.875;0.0;1.0;0.9298245614035088;0.0701754385964912;0.0;0;1
19.0;19.0;0.7875;1.0;282.0;339.0;0.4684385382059801;0.5736040609137056;1.0;1.202127659574468;1.5;0.95;0.0;0.0;0.9137380191693292;0.0495207667731629;0.0367412140575079;0;1
20.0;20.0;0.771513353115727;1.0;290.0;344.0;0.4625199362041467;0.5695364238410596;1.0;1.186206896551724;3.75;0.875;0.0;1.0;0.9227202472952086;0.0432766615146831;0.0340030911901081;0;1
22.0;22.0;0.7213930348258707;1.0;320.0;421.0;0.4432132963988919;0.5921237693389592;1.0;1.315625;1.5;0.95;0.0;0.0;0.9033942558746736;0.0587467362924282;0.0378590078328981;0;1
24.0;26.0;0.6688172043010753;1.0;341.0;484.0;0.4230769230769231;0.6088050314465409;1.0;1.4193548387096775;1.5;0.95;0.0;0.0;0.9260143198090692;0.0429594272076372;0.0310262529832935;1;0
24.0;28.0;0.6823770491803278;1.0;344.0;507.0;0.4134615384615384;0.6035714285714285;1.0;1.4738372093023255;0.9166666666666666;1.5833333333333333;1.0;0.0;0.9340159271899886;0.0375426621160409;0.0284414106939704;1;0
25.0;28.0;0.7045454545454546;1.0;352.0;503.0;0.4210526315789473;0.5959715639810427;1.0;1.4289772727272727;0.9166666666666666;1.5833333333333333;1.0;0.0;0.9166666666666666;0.0588888888888888;0.0244444444444444;1;0
26.0;28.0;0.7272727272727273;1.0;363.0;503.0;0.4285714285714285;0.5883040935672514;1.0;1.3856749311294765;0.9166666666666666;1.5833333333333333;1.0;0.0;0.9176728869374314;0.0581778265642151;0.0241492864983534;1;0
36.0;33.0;0.8274706867671692;1.0;524.0;616.0;0.4674397859054415;0.554954954954955;1.0;1.1755725190839694;1.5;0.95;0.0;0.0;0.9222316145393068;0.0312764158918005;0.0464919695688926;0;1
37.0;34.0;0.7939778129952456;1.0;531.0;638.0;0.4569707401032702;0.5601404741000878;1.0;1.2015065913371;3.75;0.875;0.0;1.0;0.9278688524590164;0.0286885245901639;0.0434426229508196;0;1
42.0;35.0;0.8962264150943396;1.0;600.0;643.0;0.4854368932038835;0.5300906842539159;1.0;1.0716666666666668;3.75;0.875;0.0;1.0;0.937791601866252;0.0241057542768273;0.0381026438569206;0;1
42.0;36.0;0.8862928348909658;1.0;599.0;649.0;0.4826752618855761;0.5328407224958949;1.0;1.0834724540901504;3.75;0.875;0.0;1.0;0.9329738058551618;0.022342064714946;0.0446841294298921;0;1
43.0;37.0;0.9090909090909092;1.0;620.0;656.0;0.4885736800630417;0.5264847512038523;1.0;1.0580645161290323;3.75;0.875;0.0;1.0;0.9343891402714932;0.0218702865761689;0.0437405731523378;0;1
