Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;1.0;1.0;1.0;24.0;23.0;22.0;1.0;1.0;1.0;1.0909090909090908;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;1.0;0.0;0.0;0;1;0
0.0;0.0;2.0;0.0;0.0;1.0;24.0;6.0;38.0;0.6;0.2727272727272727;1.0;4.0;1.0;6.333333333333333;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9864661654135338;0.0120300751879699;0.0015037593984962;0;1;0
0.0;0.0;2.0;0.1111111111111111;0.0;1.0;25.0;6.0;31.0;0.7352941176470589;0.375;0.96875;4.166666666666667;1.0;5.166666666666667;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9722222222222222;0.0075075075075075;0.0202702702702702;0;1;0
0.0;0.0;0.0;0.0;0.0;1.0;24.0;6.0;24.0;0.9230769230769232;0.75;1.0;4.0;1.0;4.0;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9751506024096386;0.0015060240963855;0.0233433734939759;1;0;0
1.0;1.0;0.0;1.0;0.7647058823529411;0.0;19.0;36.0;22.0;0.59375;0.6792452830188679;0.4230769230769231;1.0;1.894736842105263;1.1578947368421053;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.939149560117302;0.0219941348973607;0.0388563049853372;0;0;1
1.0;0.0;1.0;0.6666666666666666;0.4;1.0;12.0;29.0;21.0;0.3636363636363636;0.5370370370370371;0.5675675675675675;1.0;2.4166666666666665;1.75;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.9476439790575916;0.0231862378459237;0.0291697830964846;0;0;1
1.0;0.0;2.0;0.2142857142857142;0.0;1.0;5.0;23.0;20.0;0.2631578947368421;0.575;0.8695652173913043;1.0;4.6;4.0;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.9616270145817344;0.0130468150422102;0.0253261703760552;1;0;0
0.0;0.0;1.0;0.0;0.0;1.0;2.0;23.0;13.0;0.2222222222222222;0.7666666666666667;1.0;1.0;11.5;6.5;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.9672131147540984;0.0054644808743169;0.0273224043715847;0;0;1
0.0;0.0;1.0;0.0;0.0;1.0;2.0;23.0;17.0;0.1538461538461538;0.6764705882352942;1.0;1.0;11.5;8.5;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.96066089693155;0.008654602675059;0.030684500393391;0;0;1
0.0;0.0;1.0;0.0;0.0;1.0;2.0;23.0;18.0;0.1428571428571428;0.6571428571428571;1.0;1.0;11.5;9.0;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.9676656151419558;0.0094637223974763;0.0228706624605678;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;2.0;23.0;6.0;1.0;1.0;1.0;1.0;11.5;3.0;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.9863247863247864;0.0;0.0136752136752136;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;24.0;23.0;22.0;1.0;1.0;1.0;1.0909090909090908;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9638157894736842;0.0;0.0361842105263157;0;1;0
0.0;1.0;0.0;0.0;1.0;0.0;24.0;22.0;22.0;0.6;1.0;0.5789473684210527;1.0909090909090908;1.0;1.0;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9515951595159516;0.0176017601760176;0.0308030803080308;1;1;0
1.0;1.0;0.0;1.0;0.5294117647058824;0.0;19.0;15.0;22.0;0.6785714285714286;0.46875;0.4583333333333333;1.2666666666666666;1.0;1.4666666666666666;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.9327641408751334;0.0277481323372465;0.03948772678762;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;24.0;23.0;22.0;1.0;1.0;1.0;1.0909090909090908;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9390243902439024;0.0;0.0609756097560975;0;1;0
0.0;0.0;0.0;1.0;1.0;1.0;24.0;23.0;22.0;1.0;1.0;1.0;1.0909090909090908;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9199372056514914;0.0;0.0800627943485086;1;0;1
0.0;0.0;1.0;0.0;0.1333333333333333;1.0;24.0;25.0;21.0;0.5853658536585366;0.625;0.9130434782608696;1.1428571428571428;1.1904761904761905;1.0;3.4285714285714284;3.2857142857142856;0.8571428571428571;0.0;0.0;1.0;0.9145569620253164;0.0268987341772151;0.0585443037974683;0;0;1
0.0;0.0;2.0;0.0;0.0;1.0;24.0;23.0;20.0;0.631578947368421;0.6216216216216216;1.0;1.2;1.15;1.0;3.4285714285714284;3.2857142857142856;0.8571428571428571;0.0;0.0;1.0;0.9261083743842364;0.0229885057471264;0.0509031198686371;0;1;0
1.0;1.0;1.0;1.0;0.8;0.35;44.0;22.0;13.0;0.6567164179104478;0.4489795918367347;0.2653061224489796;3.3846153846153846;1.6923076923076923;1.0;3.4285714285714284;0.8571428571428571;0.8571428571428571;0.0;1.0;1.0;0.9006622516556292;0.0711920529801324;0.0281456953642384;1;0;0
2.0;1.0;0.0;1.0;0.3;0.0;32.0;15.0;6.0;0.7804878048780488;0.3333333333333333;0.1333333333333333;5.333333333333333;2.5;1.0;0.6666666666666666;2.0;2.0;1.0;1.0;1.0;0.8817567567567568;0.0658783783783783;0.0523648648648648;0;1;0
1.0;2.0;0.0;0.896551724137931;1.0;0.0;50.0;52.0;6.0;0.6329113924050633;0.6666666666666666;0.0983606557377049;8.333333333333334;8.666666666666666;1.0;3.4285714285714284;3.2857142857142856;0.8571428571428571;0.0;0.0;1.0;0.8650646950092421;0.1016635859519408;0.033271719038817;0;1;1
1.0;0.0;0.0;1.0;0.1428571428571428;0.0;38.0;25.0;22.0;0.95;0.6410256410256411;0.5789473684210527;1.7272727272727273;1.1363636363636365;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.90521327014218;0.0758293838862559;0.0189573459715639;0;0;1
0.0;0.0;2.0;0.1;0.0;1.0;27.0;23.0;52.0;0.4736842105263157;0.4107142857142857;0.9454545454545454;1.173913043478261;1.0;2.260869565217391;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.7450980392156863;0.1617647058823529;0.0931372549019607;1;1;0
