Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
2.0;10.0;0.1650485436893204;1.0;64.0;225.0;0.237037037037037;0.8687258687258688;1.0;3.515625;1.5;0.95;0.0;0.0;1.0;0.0;0.0;0;1
10.0;16.0;0.4548104956268221;1.0;186.0;362.0;0.3516068052930057;0.6988416988416989;1.0;1.946236559139785;1.5;0.95;0.0;0.0;1.0;0.0;0.0;0;1
10.0;17.0;0.4126984126984127;1.0;186.0;385.0;0.3297872340425531;0.711645101663586;1.0;2.0698924731182795;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
12.0;18.0;0.4528795811518324;1.0;203.0;389.0;0.347008547008547;0.6921708185053381;1.0;1.916256157635468;3.75;0.875;0.0;1.0;0.980565371024735;0.019434628975265;0.0;0;1
13.0;19.0;0.4793814432989691;1.0;216.0;395.0;0.3576158940397351;0.6798623063683304;1.0;1.828703703703704;3.75;0.875;0.0;1.0;0.9828767123287672;0.0171232876712328;0.0;0;1
14.0;20.0;0.5203045685279187;1.0;235.0;401.0;0.3736089030206677;0.6617161716171617;1.0;1.7063829787234042;3.75;0.875;0.0;1.0;0.9851973684210528;0.0148026315789473;0.0;0;1
22.0;21.0;0.7794486215538847;1.0;341.0;406.0;0.4608108108108108;0.5662482566248257;1.0;1.1906158357771262;3.75;0.875;0.0;1.0;0.99023709902371;0.00976290097629;0.0;0;1
22.0;22.0;0.7660098522167488;1.0;341.0;413.0;0.4564926372155288;0.5704419889502762;1.0;1.2111436950146628;3.75;0.875;0.0;1.0;0.9903314917127072;0.0096685082872928;0.0;0;1
26.0;24.0;0.8167053364269141;1.0;382.0;450.0;0.4698646986469865;0.5610972568578554;1.0;1.1780104712041886;1.5;0.95;0.0;0.0;0.9936548223350252;0.0063451776649746;0.0;1;0
27.0;26.0;0.7650727650727651;1.0;379.0;500.0;0.4406976744186046;0.576036866359447;1.0;1.3192612137203166;0.9166666666666666;1.5833333333333333;1.0;0.0;0.9976498237367802;0.0023501762632197;0.0;1;0
28.0;27.0;0.7651821862348178;1.0;389.0;513.0;0.4405436013590034;0.5757575757575758;1.0;1.3187660668380463;0.9166666666666666;1.5833333333333333;1.0;0.0;0.9732142857142856;0.0011160714285714;0.0256696428571428;1;0
37.0;32.0;0.835;1.0;531.0;619.0;0.4694960212201591;0.5526785714285715;1.0;1.1657250470809792;1.5;0.95;0.0;0.0;0.9804096170970614;0.0;0.0195903829029385;0;1
37.0;33.0;0.8199672667757774;1.0;531.0;618.0;0.4649737302977233;0.5522788203753352;1.0;1.1638418079096045;3.75;0.875;0.0;1.0;0.980599647266314;0.0;0.019400352733686;0;1
41.0;34.0;0.8573667711598746;1.0;577.0;657.0;0.4748971193415638;0.5456810631229236;1.0;1.1386481802426345;1.5;0.95;0.0;0.0;0.9769167353668592;0.0098928276999175;0.0131904369332234;0;1
45.0;37.0;0.8212824010914052;1.0;632.0;752.0;0.463003663003663;0.5553914327917282;1.0;1.1898734177215189;1.5;0.95;0.0;0.0;0.9680928208846992;0.0232052211747643;0.0087019579405366;0;1
46.0;38.0;0.8144192256341789;1.0;640.0;756.0;0.4607631389488841;0.5534407027818448;1.0;1.18125;3.75;0.875;0.0;1.0;0.9727988546886184;0.0200429491768074;0.007158196134574;0;1
46.0;39.0;0.8066225165562914;1.0;639.0;762.0;0.4583931133428981;0.5557986870897156;1.0;1.192488262910798;3.75;0.875;0.0;1.0;0.9749821300929236;0.0185847033595425;0.0064331665475339;0;1
